# {"t_start": 1621275669.6001618, "env_id": "Fetch-M1-v0"} 
r,l,t
-904.402052,1000,95.830385
-697.792264,1000,127.983407
-1260.957589,1000,160.076134
-572.819324,1000,190.658137
-604.086698,1000,220.981539
-674.584692,1000,251.328343
-747.223055,1000,280.754533
-773.777094,1000,311.674015
-638.420321,1000,343.957019
-698.214555,1000,816.582506
-559.498794,1000,838.061582
-584.796572,1000,859.297662
-780.208178,1000,882.7541
-607.695283,1000,905.709203
-641.232802,1000,930.159168
-596.344329,1000,957.536768
-741.471228,1000,987.011832
-590.384486,1000,1016.294183
-659.748394,1000,1046.394503
-425.561889,1000,1543.815368
-451.090436,1000,1566.062855
-522.2794,1000,1586.61092
-661.29136,1000,1609.438996
-652.523704,1000,1631.586593
-668.014484,1000,1655.208138
-693.193153,1000,1678.194278
-659.662582,1000,1701.662523
-558.688136,1000,1730.018263
-587.262103,1000,1759.064986
-510.403683,1000,2305.130841
-651.981202,1000,2326.889281
-669.525536,1000,2347.14192
-663.408723,1000,2371.989894
-685.505322,1000,2398.004189
-112.317727,1000,2422.096682
-545.632448,1000,2446.568636
-697.844835,1000,2471.836269
-749.633411,1000,2497.123828
-486.004123,1000,2522.294131
-676.243861,1000,3107.636369
-700.419634,1000,3129.652299
-279.192107,1000,3154.349892
-1026.106827,1000,3179.637259
-862.540972,1000,3204.742273
-340.435552,1000,3229.137703
-272.70015,1000,3254.38331
-1102.921398,1000,3281.805915
-286.321836,1000,3306.758438
-208.256203,1000,3330.689413
-726.063426,1000,3941.51358
-589.080598,1000,3963.269825
-559.575282,1000,3987.663031
32.341229,1000,4013.535806
-1018.71205,1000,4035.225081
-958.569788,1000,4057.494163
-1107.58963,1000,4084.508372
-1102.079919,1000,4108.796789
-472.716991,1000,4131.566135
-530.5843,1000,4157.171503
-170.658537,1000,4671.010002
-951.928756,1000,4696.295072
-1059.913767,1000,4720.052887
-803.332085,1000,4742.747303
-1014.30637,1000,4764.924402
-427.435549,1000,4789.413823
-652.02193,1000,4810.023083
-1012.346818,1000,4830.592851
-1011.353708,1000,4852.166311
-1052.386498,1000,4873.717366
-199.118785,1000,5443.728784
-805.633237,1000,5470.302248
-701.293507,1000,5493.618631
-675.363616,1000,5514.0255
-748.963348,1000,5534.770993
-397.463839,1000,5555.94154
-1041.940246,1000,5575.93574
-1014.652939,1000,5595.63442
-1093.053153,1000,5615.996352
-176.563813,1000,5637.573362
