# {"t_start": 1621263915.708557, "env_id": "Fetch-M2-v0"} 
r,l,t
-588.503848,1000,13.473473
-898.269523,1000,26.628971
-939.914566,1000,88.294155
-711.127957,1000,98.575523
-785.989605,1000,150.151761
-453.312279,1000,160.366117
-642.270769,1000,208.763347
-604.741336,1000,219.55776
-571.599129,1000,271.302441
-203.192946,1000,282.53428
-692.370676,1000,334.044354
-732.801432,1000,345.9807
-181.465688,1000,406.003856
-696.445719,1000,418.512417
-652.061376,1000,474.605899
-738.560875,1000,488.087382
-735.647651,1000,537.332747
-614.756269,1000,548.505669
-728.060244,1000,597.207008
-545.701702,1000,608.507587
-763.622301,1000,660.955465
-621.954107,1000,671.968395
-564.698663,1000,721.954198
-724.476696,1000,733.29972
-570.55883,1000,781.363081
-606.453795,1000,792.349865
-571.149311,1000,841.230821
-193.387592,1000,853.433066
-378.055848,1000,906.803634
-272.054032,1000,919.259197
-498.735544,1000,969.517456
-442.957008,1000,982.604434
-183.26537,1000,1032.15643
-329.289916,1000,1043.488425
-227.289057,1000,1101.685971
-254.52332,1000,1112.480311
-192.057808,1000,1167.616478
-357.187561,1000,1180.135908
-206.875193,1000,1229.682269
-482.507697,1000,1241.986206
-342.78495,1000,1297.902361
-318.158675,1000,1310.732888
-218.902968,1000,1363.067151
-298.983241,1000,1374.093029
-246.837387,1000,1425.896686
-241.289669,1000,1437.841034
-155.388262,1000,1485.895387
-136.469821,1000,1496.6809
-333.294402,1000,1546.382061
-280.549201,1000,1557.94896
-242.413715,1000,1613.276011
-129.019166,1000,1626.552821
-276.19739,1000,1681.566955
-353.80099,1000,1694.073305
-280.082938,1000,1743.60271
-277.719423,1000,1756.851238
-157.570311,1000,1808.931074
-176.602324,1000,1820.745059
-297.306247,1000,1870.993352
-301.546541,1000,1882.217365
-166.05274,1000,1938.467449
-326.295563,1000,1951.522461
-468.196795,1000,2016.103087
-314.56798,1000,2030.370045
-296.284933,1000,2079.770057
-300.956683,1000,2090.695614
-358.065372,1000,2149.267894
-326.103545,1000,2160.7073
-321.729561,1000,2212.84427
-241.632129,1000,2224.728608
-319.000348,1000,2273.60555
-231.92006,1000,2284.015534
-369.268941,1000,2341.109138
-329.251174,1000,2352.714928
-255.386503,1000,2409.242109
-332.41604,1000,2421.937006
-216.070645,1000,2480.219198
-289.330372,1000,2493.093501
-153.593018,1000,2551.415413
-338.262476,1000,2562.858828
-231.215105,1000,2619.548882
-246.103985,1000,2629.771471
-147.309431,1000,2684.835717
-249.807178,1000,2695.615063
-323.395133,1000,2748.053208
-377.697175,1000,2759.017478
-213.665632,1000,2811.617466
-128.78666,1000,2823.077197
-310.83406,1000,2872.698156
-186.307617,1000,2883.350646
-303.707419,1000,2932.939808
-250.505526,1000,2944.340208
-323.478269,1000,2992.359236
-208.686303,1000,3003.826465
-236.298925,1000,3052.604174
-164.495333,1000,3064.265356
-318.426037,1000,3116.911422
-125.551188,1000,3127.769923
-309.89394,1000,3180.496233
-316.442602,1000,3192.398019
-164.893126,1000,3245.491231
-350.723947,1000,3255.225259
-328.149157,1000,3311.743131
-226.008801,1000,3322.433405
-233.102941,1000,3374.69264
-347.506462,1000,3385.743773
-238.657374,1000,3435.370723
-310.348433,1000,3445.74586
-380.933307,1000,3494.707706
-103.583627,1000,3507.879479
-293.478542,1000,3567.318563
-337.132192,1000,3578.783874
-339.425531,1000,3638.256222
-208.416183,1000,3649.300208
-282.196585,1000,3709.023566
-347.97456,1000,3719.459626
-228.000595,1000,3780.199982
-468.344404,1000,3791.984504
-238.747234,1000,3852.065961
-155.44312,1000,3863.221489
-332.709317,1000,3920.993115
-217.408818,1000,3935.251453
-219.616531,1000,3993.922152
-153.827074,1000,4006.128748
-138.686342,1000,4064.758237
-223.245589,1000,4077.405048
-219.021033,1000,4137.391141
-201.585401,1000,4150.176288
-317.439923,1000,4206.043239
-195.163757,1000,4220.116834
-429.154672,1000,4287.608244
-170.939149,1000,4300.545557
-272.778629,1000,4360.264311
-332.896072,1000,4372.049806
-244.229086,1000,4430.569812
-245.798514,1000,4444.085563
-232.0475,1000,4505.637478
-141.716759,1000,4518.397576
-311.911332,1000,4579.091377
-323.959625,1000,4591.377683
-250.436832,1000,4654.739568
-260.165976,1000,4665.751896
-250.379846,1000,4726.946399
-285.013568,1000,4741.027758
-103.642579,1000,4799.06799
-318.844454,1000,4810.614853
-329.022232,1000,4871.436993
-288.043406,1000,4883.542391
-185.775259,1000,4943.147812
-375.045432,1000,4954.857221
-279.905401,1000,5013.577676
-254.322943,1000,5028.743776
-240.089816,1000,5082.999096
-136.765142,1000,5097.618878
-397.810592,1000,5152.706519
-394.950396,1000,5164.59712
-351.618078,1000,5220.18497
-171.534261,1000,5233.997787
-366.750876,1000,5292.884656
-185.91425,1000,5305.662929
-129.680754,1000,5359.861733
-261.20546,1000,5371.896917
-340.073276,1000,5426.674721
-211.244134,1000,5438.973388
-333.702306,1000,5497.543456
-317.017092,1000,5509.668079
-280.05428,1000,5567.015284
-421.250831,1000,5579.723413
-100.860986,1000,5637.047364
-363.991304,1000,5649.106886
-329.438412,1000,5702.091708
-364.85815,1000,5714.486008
-406.670012,1000,5772.398557
-133.074181,1000,5784.012373
-190.421809,1000,5839.626691
-83.680023,1000,5853.341611
-304.922901,1000,5910.924304
-291.296347,1000,5925.25454
-281.611344,1000,5987.645047
-113.986006,1000,5999.486315
-332.528149,1000,6060.015437
-224.676715,1000,6072.209082
-522.068267,1000,6128.243124
-311.065011,1000,6140.902361
-130.271967,1000,6194.414348
-312.919719,1000,6206.52492
-335.909421,1000,6265.933313
-136.306525,1000,6276.160368
-287.682627,1000,6333.611968
-95.794387,1000,6346.873821
-419.963846,1000,6404.313836
-278.563272,1000,6417.634804
-234.73276,1000,6480.058326
-120.925992,1000,6491.886774
-305.046079,1000,6554.240055
-317.57659,1000,6565.007488
-331.069605,1000,6622.750667
-229.463239,1000,6632.831719
-90.824447,1000,6691.516001
-220.010785,1000,6702.756559
-577.712942,1000,6762.941802
-263.077416,1000,6773.495623
-255.75749,1000,6833.630016
-330.443842,1000,6845.948235
-307.081815,1000,6909.521755
-305.597049,1000,6922.554316
-370.844174,1000,6984.405595
-306.364558,1000,6996.380163
-350.635587,1000,7050.84943
-105.981882,1000,7063.378686
-261.34811,1000,7117.307398
-140.397963,1000,7129.21637
-191.355687,1000,7184.608431
-105.733561,1000,7198.653553
-140.98846,1000,7255.729675
-127.996094,1000,7267.722493
-509.786945,1000,7322.719597
