# {"t_start": 1621275663.6752267, "env_id": "Fetch-M1-v0"} 
r,l,t
-1065.58063,1000,102.234599
-773.752555,1000,132.139666
-794.445864,1000,162.227444
-1136.761838,1000,194.29769
-999.23241,1000,227.289874
-639.978651,1000,258.884928
-813.744408,1000,295.491153
-981.159175,1000,330.673614
-1049.259481,1000,361.905142
-1093.8886,1000,914.711059
-1114.848442,1000,944.520859
-825.715789,1000,981.532147
-1154.514311,1000,1011.529326
-918.102585,1000,1046.126124
-882.107401,1000,1078.468991
-873.020245,1000,1113.981838
-884.652373,1000,1148.800978
-1268.504822,1000,1177.101322
-1070.347315,1000,1204.294205
-904.648243,1000,1721.868852
-1080.967141,1000,1750.663453
-1085.630303,1000,1777.323466
-1119.589854,1000,1807.112958
-933.012076,1000,1838.159165
-946.177593,1000,1867.727405
-1048.922981,1000,1898.460104
-1056.575227,1000,1925.900868
-1081.083664,1000,1955.830955
-1050.355692,1000,1984.045878
-1083.881152,1000,2517.382845
-1030.707883,1000,2543.901094
-1071.83943,1000,2571.48305
-1133.972994,1000,2599.875011
-1068.268641,1000,2627.258245
-1256.888891,1000,2655.19296
-1223.017404,1000,2682.621928
-1056.390462,1000,2709.318977
-1249.800714,1000,2737.343421
-1050.22319,1000,2764.376589
-1227.31623,1000,3341.910861
-976.226664,1000,3370.963475
-930.785624,1000,3398.050407
-1081.316799,1000,3424.302511
-1101.763792,1000,3451.53032
-939.067528,1000,3480.129502
-996.023745,1000,3507.652401
-862.15614,1000,3534.182873
-1110.460957,1000,3564.696419
-996.297808,1000,3589.639053
-707.015505,1000,4190.946796
-952.007295,1000,4215.000879
-1089.850403,1000,4240.223479
-1103.835565,1000,4265.070944
-908.54332,1000,4291.866855
-1128.732702,1000,4318.178475
-1139.071422,1000,4343.470419
-1098.883087,1000,4370.58325
-911.40507,1000,4397.743194
-1063.22102,1000,4426.226023
-1085.334498,1000,4985.564412
-1153.117873,1000,5011.968858
-1031.92713,1000,5038.282938
-1052.8238,1000,5063.356353
-1208.279,1000,5091.007833
-1119.132998,1000,5118.374936
-978.008124,1000,5144.71568
-1228.020947,1000,5171.939033
-918.751898,1000,5198.268378
-1010.483774,1000,5223.29617
-908.56398,1000,5756.712001
-1069.33294,1000,5786.69507
-1187.51883,1000,5813.705171
-1051.884392,1000,5840.580021
-1206.576003,1000,5869.344032
-757.277857,1000,5900.594941
-991.517836,1000,5926.784539
-1029.555354,1000,5952.427297
-920.823888,1000,5977.973031
-909.242312,1000,6004.425219
-939.933115,1000,6523.026094
-920.082798,1000,6547.818576
-1135.029573,1000,6575.404099
-1122.090393,1000,6604.150534
-1120.599749,1000,6631.465032
-1043.751577,1000,6662.438624
-1061.677373,1000,6689.077274
-1034.574163,1000,6715.581986
-1219.266012,1000,6743.716487
-1138.330571,1000,6771.11887
-1036.140794,1000,7298.493289
-1257.470154,1000,7326.530295
-881.124703,1000,7354.616893
-992.53238,1000,7382.10524
-1151.998193,1000,7408.469607
-358.083466,1000,7436.227792
-896.819696,1000,7461.817935
-987.404557,1000,7486.398497
-1237.877526,1000,7512.132929
-656.329562,1000,7537.157473
-969.309199,1000,8055.041097
-1014.460086,1000,8083.141348
-959.606741,1000,8110.16497
-993.164986,1000,8140.364392
-989.875401,1000,8166.897781
-1032.230691,1000,8195.062678
-941.984542,1000,8219.529655
-980.029041,1000,8244.658602
-1015.179881,1000,8270.558204
-1091.201591,1000,8297.303415
-1241.568,1000,8815.33391
-941.735895,1000,8847.368957
-1213.390026,1000,8875.438477
-826.977908,1000,8905.516911
-1221.501261,1000,8931.060752
-1022.487972,1000,8958.173662
-920.649435,1000,8983.530417
-724.893663,1000,9007.88933
-503.562514,1000,9034.072523
-896.538178,1000,9058.342353
-1087.946635,1000,9591.872408
-838.035129,1000,9617.430211
-431.724264,1000,9643.07248
-336.462135,1000,9668.897583
-672.498871,1000,9693.801479
-264.878509,1000,9718.149415
-805.855558,1000,9748.14537
-1161.52576,1000,9772.07422
-304.1223,1000,9797.869027
-811.998026,1000,9824.975398
-930.852209,1000,10465.953301
-753.216014,1000,10490.582561
-994.027151,1000,10516.506813
-577.152404,1000,10543.416808
-505.771705,1000,10567.271877
-1140.240142,1000,10591.191478
-308.27118,1000,10617.161347
-830.146021,1000,10640.196424
-539.648009,1000,10663.546166
-1004.00197,1000,10687.191715
-1092.914288,1000,11277.033291
-995.576744,1000,11303.835901
-950.156916,1000,11330.087442
-837.382494,1000,11355.399079
-902.39421,1000,11381.00729
-982.160282,1000,11404.957077
-1255.934093,1000,11430.773266
-934.680907,1000,11457.516785
-1138.236612,1000,11484.17677
-1216.10775,1000,11508.75747
-1135.011437,1000,12154.817744
-1094.062553,1000,12179.971008
-970.037137,1000,12207.561702
-1118.20905,1000,12236.038087
-852.310898,1000,12262.295095
-978.253337,1000,12291.334339
-1318.535469,1000,12315.761884
-1180.732717,1000,12343.926985
-1088.064385,1000,12371.800889
-594.432644,1000,12400.611126
-1153.93202,1000,13030.003049
-843.063931,1000,13058.805853
-761.231865,1000,13086.014868
-970.931949,1000,13114.504432
-949.827083,1000,13141.720669
-1045.861873,1000,13172.055114
-1031.901734,1000,13201.104403
-1063.372189,1000,13229.518998
-1000.664986,1000,13259.369222
-1012.759364,1000,13285.78382
-1106.687679,1000,13902.988526
-983.186894,1000,13931.831614
-1088.536597,1000,13960.134531
-550.521385,1000,13987.557621
-383.430408,1000,14014.734337
-1154.248914,1000,14040.258048
-1269.335926,1000,14067.747777
-301.226948,1000,14094.79018
-1063.39762,1000,14124.615113
-1161.640998,1000,14158.041058
-884.927794,1000,14810.150674
-937.645569,1000,14837.436199
-1216.514309,1000,14866.064905
-1042.353451,1000,14896.548785
-1208.117288,1000,14921.259082
-416.332025,1000,14951.329934
-1214.491201,1000,14977.340337
-1009.264904,1000,15006.760434
-902.630718,1000,15035.10977
-381.619772,1000,15064.10847
-461.021218,1000,15808.330674
-322.433332,1000,15836.886205
-1104.775211,1000,15861.416281
-1327.975268,1000,15888.041645
-1129.086522,1000,15916.631702
-683.819634,1000,15942.553025
-736.934975,1000,15968.823539
-1241.427092,1000,15994.149618
-981.400297,1000,16020.489093
-376.902435,1000,16048.391591
-1189.1548,1000,16594.781707
-929.851524,1000,16619.934724
-1004.5554,1000,16643.550927
-1068.138489,1000,16670.234372
-986.044229,1000,16698.062062
-402.548301,1000,16725.471287
-732.339799,1000,16753.5565
-491.48334,1000,16780.441548
-596.870444,1000,16810.932359
-1088.900618,1000,16838.054961
-1070.541831,1000,17467.009684
-1152.351159,1000,17488.896788
-89.44099,1000,17514.784043
-467.813779,1000,17540.781529
-534.084692,1000,17566.32379
-523.652996,1000,17593.396353
-1074.647737,1000,17628.09994
-1235.160454,1000,17654.41029
-946.269224,1000,17682.605796
-742.205506,1000,17707.438904
-961.541098,1000,18309.120112
