# {"t_start": 1621263908.207021, "env_id": "Fetch-M1-v0"} 
r,l,t
-728.575678,1000,14.931853
-551.745582,1000,24.723007
-467.866637,1000,69.656571
-1110.072376,1000,81.406969
-765.789459,1000,125.899809
-558.84837,1000,136.468022
-789.605142,1000,180.547437
-701.835016,1000,192.587041
-849.912391,1000,241.758517
-697.623152,1000,253.074102
-531.717439,1000,302.598268
-630.868675,1000,313.865241
-694.840235,1000,357.498657
-665.357594,1000,368.073173
-515.045815,1000,414.508687
-551.524928,1000,425.317748
-625.664496,1000,471.476342
-664.303473,1000,481.320927
-698.818295,1000,527.399219
-713.049792,1000,538.089137
-574.249864,1000,583.363561
-454.051195,1000,593.094924
-688.199576,1000,638.143834
-720.069725,1000,648.124224
-577.094841,1000,693.897883
-667.562973,1000,703.679307
-463.39784,1000,748.663402
-704.835584,1000,759.254137
-719.847887,1000,804.318826
-387.943317,1000,814.821138
-729.862354,1000,856.203324
-662.375076,1000,866.311988
-709.46918,1000,910.834481
-727.545477,1000,921.182333
-582.322138,1000,963.488897
-674.219676,1000,973.634584
-611.241654,1000,1018.921947
-690.376535,1000,1028.859332
-472.290542,1000,1072.191388
-371.654868,1000,1081.922541
-272.546748,1000,1124.999954
-350.585806,1000,1136.19534
-344.974119,1000,1188.11324
-306.062678,1000,1197.518203
-150.227118,1000,1242.073476
-189.787436,1000,1253.008968
-193.017639,1000,1295.753928
-153.496871,1000,1306.560179
-297.721443,1000,1349.808461
-223.691462,1000,1359.925401
-249.746656,1000,1404.862297
-510.001279,1000,1415.196528
-264.807597,1000,1465.573964
-277.279097,1000,1475.811432
-276.347794,1000,1523.440704
-393.935008,1000,1533.183991
-275.307465,1000,1584.497142
-315.946081,1000,1593.873462
-157.382122,1000,1645.507062
-382.147487,1000,1656.407687
-205.711322,1000,1701.22639
-331.703033,1000,1710.337149
-305.1097,1000,1755.793755
-214.330822,1000,1768.386355
-241.477717,1000,1811.218385
-198.830644,1000,1822.886047
-630.956809,1000,1884.265259
-123.516083,1000,1894.326538
-279.634157,1000,1946.224148
-213.367727,1000,1956.177397
-124.832939,1000,2009.800473
-163.77414,1000,2026.82828
-278.554712,1000,2071.929304
-113.755514,1000,2083.967733
-188.327158,1000,2128.862968
-212.897603,1000,2140.463156
-126.279106,1000,2186.696329
-669.786188,1000,2198.342349
