# {"t_start": 1621275662.6120963, "env_id": "Fetch-M3-v0"} 
r,l,t
-1078.156526,1000,119.143317
-424.796785,1000,155.637344
-628.113443,1000,189.175603
-839.423699,1000,228.166957
-1104.641552,1000,267.324784
-649.306439,1000,302.820122
-836.102836,1000,342.815017
-766.831535,1000,377.846835
-982.925494,1000,407.627407
-742.982325,1000,1001.317336
-556.116838,1000,1033.360835
-556.319687,1000,1065.452838
-239.092035,1000,1098.487157
-798.945384,1000,1130.670483
-724.143525,1000,1161.749939
-792.163216,1000,1192.126318
-749.726179,1000,1221.23853
-571.731662,1000,1248.95712
-132.914468,1000,1274.027102
-698.81521,1000,1798.51282
-128.970995,1000,1828.626046
-704.61714,1000,1857.900042
-157.077232,1000,1889.474027
-380.352847,1000,1918.816887
-503.923988,1000,1947.168038
-200.2511,1000,1976.279975
-440.767363,1000,2003.952854
-61.979756,1000,2031.937784
-575.401108,1000,2058.186229
-111.377593,1000,2625.044807
-339.577318,1000,2653.977405
-307.406046,1000,2681.245591
-309.74081,1000,2706.95323
-129.082382,1000,2736.042916
-271.841148,1000,2764.95181
-268.893086,1000,2790.975438
-125.93999,1000,2817.688457
-190.521528,1000,2844.629988
-470.232963,1000,2871.103829
-440.998419,1000,3435.099768
-495.393896,1000,3462.598219
-299.224098,1000,3489.095
-393.719789,1000,3515.765591
-372.546767,1000,3541.248049
-262.240121,1000,3567.508713
-255.84899,1000,3593.991281
-349.563135,1000,3617.98302
-275.670885,1000,3644.556096
-154.13342,1000,3671.405488
-539.050053,1000,4233.596287
-202.050992,1000,4258.545814
-303.524259,1000,4285.429762
-298.749698,1000,4312.290964
-297.946948,1000,4338.712748
-98.436885,1000,4365.490879
-478.830379,1000,4391.452618
-496.673165,1000,4418.522787
-289.590514,1000,4446.136229
-520.035143,1000,4471.455072
-726.238299,1000,5025.173755
-568.140812,1000,5052.236678
-566.473371,1000,5079.196927
-570.96071,1000,5107.56268
-343.942288,1000,5135.692436
-748.667389,1000,5163.166611
-740.328649,1000,5190.368062
-621.637408,1000,5219.107612
-555.697773,1000,5246.115296
-521.489244,1000,5271.353238
