# {"t_start": 1621275656.590302, "env_id": "Fetch-M2-v0"} 
r,l,t
-574.569816,1000,104.83831
-862.195357,1000,137.487804
-975.181589,1000,169.460697
-989.20066,1000,205.280971
-598.42759,1000,238.55635
-738.354173,1000,272.976069
-1021.091846,1000,305.913147
-934.973813,1000,339.373649
-576.291232,1000,370.034568
-679.669495,1000,873.177799
-633.915977,1000,897.461448
-657.949152,1000,924.47552
-634.052993,1000,954.523381
-597.711501,1000,985.228161
-676.040779,1000,1016.493296
-765.160221,1000,1047.400161
-687.879664,1000,1078.862522
-663.106104,1000,1109.243809
-1124.098159,1000,1145.482561
-759.108598,1000,1614.556662
-762.772465,1000,1635.699748
-718.126069,1000,1660.250375
-790.090965,1000,1684.332685
-766.214176,1000,1710.657377
-601.576499,1000,1736.793311
-745.834412,1000,1765.550808
-736.041076,1000,1794.549002
-792.131737,1000,1823.266643
-667.097498,1000,1852.453071
-768.977393,1000,2355.129773
-604.988633,1000,2377.619383
-641.155876,1000,2403.470763
-750.622883,1000,2426.516037
-791.898715,1000,2450.065889
-575.419939,1000,2474.332088
-732.437369,1000,2497.354357
-574.709195,1000,2523.270872
-769.70984,1000,2548.247328
-704.56663,1000,2573.135632
-579.788593,1000,3091.741363
-738.1493,1000,3114.899979
-761.419102,1000,3137.466331
-576.689922,1000,3161.004898
-674.83606,1000,3185.082316
-731.054516,1000,3208.862723
-579.995281,1000,3232.177933
-697.252527,1000,3254.329129
-732.18871,1000,3277.329593
-747.40798,1000,3302.548605
-732.887847,1000,3814.245423
-582.359639,1000,3838.106187
-575.838342,1000,3861.810465
-622.55817,1000,3886.149044
-605.892077,1000,3908.397724
-612.262462,1000,3930.509344
-631.888064,1000,3954.868917
-717.839787,1000,3977.5801
-597.878183,1000,4001.095401
-587.639926,1000,4025.635016
-756.840078,1000,4529.315043
-697.673175,1000,4552.457324
-630.817743,1000,4575.948833
-762.032298,1000,4597.791265
-786.123651,1000,4621.014846
-634.711785,1000,4645.57831
-561.542978,1000,4667.491132
-594.997171,1000,4690.622298
-574.217624,1000,4714.033809
-578.850905,1000,4736.283003
-736.704894,1000,5235.158421
-703.901683,1000,5260.092037
-706.955022,1000,5284.063638
-661.683647,1000,5308.140399
-745.514014,1000,5332.266664
-676.513469,1000,5355.382447
-779.821628,1000,5378.236037
-784.963547,1000,5401.196676
-746.978943,1000,5423.769611
-611.406386,1000,5446.428351
-571.704002,1000,5926.237945
-748.422143,1000,5950.17295
-776.540175,1000,5973.853084
-762.651318,1000,5999.266903
-785.005172,1000,6024.411606
-569.555953,1000,6048.569632
-602.691004,1000,6071.522689
-776.910728,1000,6094.728031
-677.909147,1000,6119.860425
-764.993729,1000,6144.81943
-614.421762,1000,6618.290378
-731.093172,1000,6643.395048
-776.408383,1000,6668.039203
-796.124886,1000,6692.712095
-572.864445,1000,6716.78632
-719.053693,1000,6742.148073
-721.775632,1000,6765.977986
-593.897242,1000,6789.693152
-725.94942,1000,6812.074479
-603.803576,1000,6833.934771
-719.59313,1000,7304.849765
-732.259249,1000,7330.393829
-560.832693,1000,7355.85548
-569.500114,1000,7380.979819
-601.797907,1000,7406.588379
-651.773016,1000,7429.446255
-723.231356,1000,7453.526275
-793.671266,1000,7479.371171
-683.916645,1000,7503.103568
-748.034602,1000,7525.854394
-716.848585,1000,7979.819538
-587.153746,1000,8003.897809
-557.862381,1000,8029.221256
-573.068507,1000,8055.563538
-725.275477,1000,8080.737708
-766.43033,1000,8106.449311
-579.024606,1000,8132.662179
-646.124922,1000,8157.336827
-622.84961,1000,8181.066823
-759.459294,1000,8205.729134
-618.619115,1000,8656.946093
-717.130478,1000,8679.92643
-743.837472,1000,8704.005114
-623.553818,1000,8728.81019
-775.349582,1000,8755.699545
-797.79543,1000,8782.230377
-758.939186,1000,8808.044458
-749.696477,1000,8835.532849
-726.386543,1000,8861.207612
-769.922063,1000,8887.962053
-561.192982,1000,9340.135842
-692.43685,1000,9362.098426
-566.756684,1000,9385.728072
-738.830397,1000,9411.65573
-732.485955,1000,9437.314854
-597.997985,1000,9463.695872
-598.144415,1000,9491.148978
-735.847114,1000,9517.1316
-587.621181,1000,9543.566154
-584.966012,1000,9570.408671
-575.449018,1000,10035.762807
-603.635574,1000,10060.071915
-642.54488,1000,10084.663424
-770.403593,1000,10107.470084
-770.733684,1000,10132.917781
-736.166392,1000,10158.727558
-791.564584,1000,10185.028312
-571.801355,1000,10212.269031
-752.914441,1000,10238.662476
-759.747454,1000,10264.123378
-655.732364,1000,10752.376602
-566.861861,1000,10776.021746
-591.364136,1000,10799.399866
-766.153715,1000,10825.403506
-608.361522,1000,10850.512522
-771.814659,1000,10874.781431
-701.722002,1000,10900.453491
-663.259837,1000,10925.466937
-605.870397,1000,10950.86228
-781.274761,1000,10976.676866
-644.087413,1000,11477.080532
-572.071736,1000,11501.608057
-722.195789,1000,11528.06695
-572.822857,1000,11555.011531
-707.355893,1000,11580.98332
-716.017283,1000,11607.374461
-780.443181,1000,11634.582816
-714.535704,1000,11660.914845
-582.392065,1000,11686.556628
-652.842252,1000,11713.075113
-669.070515,1000,12214.690153
-749.337576,1000,12241.591453
-672.703275,1000,12266.980027
-575.097561,1000,12294.769255
-760.026831,1000,12322.722339
-631.86277,1000,12352.473105
-565.234529,1000,12378.997595
-748.991051,1000,12406.875619
-723.462121,1000,12433.347767
-729.200955,1000,12459.896859
-754.631417,1000,12976.814064
-752.027351,1000,13002.320337
-565.26642,1000,13027.516372
-612.411037,1000,13055.334041
-706.304457,1000,13079.390132
-584.172353,1000,13105.424914
-614.493923,1000,13131.946257
-595.312858,1000,13158.265225
-771.679317,1000,13185.842525
-637.548603,1000,13211.810663
-593.675306,1000,13731.069098
-680.19401,1000,13756.461648
-781.704462,1000,13780.809597
-759.430488,1000,13807.162549
-737.415064,1000,13832.054308
-597.385461,1000,13857.818477
-581.844478,1000,13882.315099
-732.304503,1000,13909.27735
-579.001146,1000,13936.842145
-589.04752,1000,13962.554922
-742.491573,1000,14480.717594
-754.392343,1000,14509.646939
-569.216931,1000,14537.269173
-770.775783,1000,14564.24851
-756.93157,1000,14592.959523
-561.717629,1000,14619.002183
-667.210716,1000,14645.164193
-599.269656,1000,14672.19784
-754.724082,1000,14699.644404
-725.362389,1000,14727.48233
-602.451599,1000,15228.671609
-630.090225,1000,15255.584069
-576.506342,1000,15282.850706
-627.143245,1000,15309.301559
-729.964719,1000,15338.411359
-568.308118,1000,15366.570974
-743.814521,1000,15395.221763
-616.056537,1000,15421.680885
-597.571301,1000,15448.387375
-674.408654,1000,15474.565073
-764.827711,1000,15941.755708
