param_noise_stddev,prob_satisfiability,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.17399259391533256,0.0,-1.7401005029678345,1.1131300926208496,0.5007396936416626,0.8581241965293884,-1.0364108085632324,0.9550476670265198,0.7231030464172363,0.4794725179672241,-0.5686861276626587,-0.24854813516139984,0.7206778526306152,1000.0,2.0,-794.6480712890625,-794.6480712890625,243.41250610351562,243.41250610351562,21.059307098388672,2.0,1,2000,94.96988626719953,1.0181854963302612,0.03073660098016262,0.37558847665786743
0.17748984505303073,0.0,-4.863903522491455,0.8127254843711853,0.5000582337379456,0.862747073173523,-4.648311614990234,0.5853593349456787,0.49919259548187256,0.8652166128158569,-1.3202018737792969,0.27009454369544983,0.7928670644760132,975.0,4.0,-659.29150390625,-659.29150390625,219.02833557128906,219.02833557128906,75.95347285270691,4.0,2,4000,52.66381970126655,4.29782772064209,0.032583966851234436,0.0015803067944943905
0.17056425244126316,0.0,-7.624117374420166,0.8436304926872253,0.501518726348877,0.8613727688789368,-7.443774223327637,0.6447707414627075,0.4284376800060272,0.8322438597679138,-2.8225746154785156,0.3445671498775482,0.8238386511802673,983.3333333333334,6.0,-646.6046752929688,-646.6046752929688,180.20333862304688,180.20333862304688,130.37584161758423,6.0,3,6000,46.02079592014507,7.071685314178467,0.10085136443376541,0.0015456558903679252
0.1639088940674591,0.0,-8.959697723388672,0.5378702282905579,0.9965664744377136,0.005978832952678204,-8.692407608032227,0.31948113441467285,0.8371465802192688,0.18303705751895905,-4.082842826843262,0.36756807565689087,0.805605411529541,987.5,8.0,-620.5761108398438,-620.5761108398438,167.66192626953125,167.66192626953125,184.7351713180542,8.0,4,8000,43.30523496376653,8.488144874572754,0.06390473246574402,0.01684446632862091
0.16720346283821505,0.0,-9.914323806762695,0.4070712625980377,0.997698962688446,0.0037899271119385958,-9.65810489654541,0.21793407201766968,0.8746788501739502,0.21419112384319305,-5.067339897155762,0.4260728657245636,0.7847811579704285,990.0,10.0,-628.2171020507812,-628.2171020507812,150.97210693359375,150.97210693359375,238.42038488388062,10.0,5,10000,41.9427223258211,9.554239273071289,0.13897819817066193,0.3814906179904938
0.14838458355742482,0.0,-9.723464965820312,0.4705655872821808,0.35429856181144714,0.8474368453025818,-9.348215103149414,0.2858290374279022,0.03553182631731033,0.9675337672233582,-5.7212395668029785,0.47189685702323914,0.7376216053962708,991.6666666666666,12.0,-622.1101684570312,-622.1101684570312,141.38864135742188,141.38864135742188,292.0672564506531,12.0,6,12000,41.08642696148135,9.22882080078125,0.19008049368858337,0.4610278010368347
0.1316837837193291,0.0,-9.862005233764648,0.439316987991333,0.32434433698654175,0.8855518698692322,-9.581757545471191,0.29755839705467224,0.25721293687820435,0.9519548416137695,-6.009082794189453,0.41420978307724,0.7830175757408142,992.8571428571429,14.0,-616.3557739257812,-616.3557739257812,133.94476318359375,133.94476318359375,351.6728274822235,14.0,7,14000,39.80972911735035,9.206761360168457,0.07381703704595566,0.11203833669424057
0.12160776493778987,0.0,-9.653189659118652,0.7175766229629517,0.29382532835006714,0.9131094813346863,-9.31273078918457,0.5519388318061829,0.5571408271789551,0.7557258009910583,-6.176517486572266,0.40590399503707886,0.79381263256073,993.75,16.0,-588.704833984375,-588.704833984375,154.7838897705078,154.7838897705078,414.49645924568176,16.0,8,16000,38.601053502646266,8.516653060913086,0.04339279234409332,0.1694832146167755
0.11230273064362171,0.0,-9.200150489807129,1.304159164428711,0.36229363083839417,0.8609871864318848,-8.83283805847168,1.1691480875015259,0.012664184905588627,0.9873867034912109,-6.221078872680664,0.3972702622413635,0.7904685139656067,994.4444444444445,18.0,-549.7193603515625,-549.7193603515625,182.91592407226562,182.91592407226562,475.786906003952,18.0,9,18000,37.832062574354424,7.648041248321533,0.059336695820093155,0.12249128520488739
0.10579425230886043,0.0,-8.747895240783691,1.8448426723480225,0.35239464044570923,0.8661254048347473,-8.306970596313477,1.7522605657577515,0.22265945374965668,0.9394273161888123,-6.23867654800415,0.36072733998298645,0.8176516890525818,995.0,20.0,-554.924560546875,-554.924560546875,174.26531982421875,174.26531982421875,536.4150881767273,20.0,10,20000,37.284558993260084,6.808300018310547,0.06859772652387619,0.1983836591243744
0.09022358778821578,0.0,-8.26585865020752,2.3951256275177,0.3529096841812134,0.8666210770606995,-7.860062122344971,2.2772085666656494,0.4996412396430969,0.8657934069633484,-6.10548210144043,0.34885290265083313,0.8220990896224976,995.4545454545455,22.0,-527.975341796875,-527.975341796875,187.79800415039062,187.79800415039062,599.416585445404,22.0,11,22000,36.70235447965228,6.077525615692139,0.07180672883987427,0.3835425078868866
