# {"t_start": 1621263913.1187477, "env_id": "Fetch-M3-v0"} 
r,l,t
-1038.060707,1000,12.251456
-551.235609,1000,22.464469
-558.466706,1000,66.698364
-531.310684,1000,76.350219
-579.772111,1000,120.176602
-643.751493,1000,130.676276
-617.070027,1000,175.223007
-459.469135,1000,184.938066
-646.862031,1000,229.177113
-677.57181,1000,238.790252
-520.468276,1000,283.382828
-661.308776,1000,292.333256
-642.31033,1000,340.963897
-516.612849,1000,351.913522
-236.965262,1000,402.688827
-547.65934,1000,414.77151
-235.19774,1000,465.059513
-232.414281,1000,476.197158
-616.638554,1000,526.288912
-590.751846,1000,536.843786
-324.91267,1000,588.812749
-192.329138,1000,599.706861
-644.205332,1000,651.093445
-478.862589,1000,661.51865
-226.017361,1000,713.71964
-308.537652,1000,724.103574
-360.466304,1000,776.201326
-411.762848,1000,787.534299
-328.503785,1000,837.442559
-348.070915,1000,847.941335
-328.013473,1000,898.201578
-327.586123,1000,909.508429
-201.237462,1000,959.202182
-167.418576,1000,969.914393
-424.312083,1000,1018.778147
-376.603744,1000,1030.261949
-370.587774,1000,1080.020169
-159.257263,1000,1091.244247
-420.117902,1000,1133.22714
-237.843886,1000,1144.163437
-163.859882,1000,1189.679027
-340.492318,1000,1200.075739
-315.312057,1000,1245.24905
-158.370934,1000,1255.187829
-319.179104,1000,1307.106183
-84.42112,1000,1316.797994
-139.656764,1000,1366.892714
-331.642306,1000,1377.502483
-325.763102,1000,1428.035973
-306.373907,1000,1439.237137
-182.389289,1000,1482.756592
-197.631314,1000,1493.280196
-206.556112,1000,1540.773024
-308.743528,1000,1551.71629
-195.46319,1000,1602.326692
-268.75525,1000,1614.193789
-169.677272,1000,1661.083974
-358.972354,1000,1670.485868
-300.666372,1000,1715.965816
-287.30209,1000,1726.873037
-132.375054,1000,1779.84899
-294.101625,1000,1790.442855
-269.493219,1000,1843.285712
-240.044767,1000,1855.309046
-362.812759,1000,1908.261162
-134.082158,1000,1919.456436
-274.245837,1000,1974.297694
-299.409878,1000,1985.179574
-92.756661,1000,2045.379178
-331.873589,1000,2055.501019
-201.08606,1000,2108.885035
-286.15592,1000,2119.622788
-277.485857,1000,2172.568164
-348.148685,1000,2183.022599
-273.61437,1000,2236.3775
-150.791394,1000,2246.97051
-230.291163,1000,2299.56974
-187.195261,1000,2310.016691
-406.783433,1000,2363.308053
-190.265286,1000,2374.061433
-301.198262,1000,2421.914806
-201.470507,1000,2432.775635
-302.701837,1000,2475.896446
-304.259215,1000,2487.688846
-399.017392,1000,2542.439717
-207.566006,1000,2553.779804
-174.955009,1000,2605.412032
-315.693137,1000,2616.841176
-519.24188,1000,2670.821366
-282.684937,1000,2682.177643
-305.795109,1000,2733.714947
-242.816844,1000,2743.445567
-295.592759,1000,2788.618718
