param_noise_stddev,prob_satisfiability,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.16720346283821505,0.0,-1.4540261030197144,0.7289374470710754,-0.5269031524658203,0.8098347187042236,-1.0891083478927612,0.6458390951156616,-0.009139366447925568,0.8617451190948486,-1.1186455488204956,0.17342330515384674,0.5938618183135986,1000.0,2.0,-534.2265625,-534.2265625,17.794097900390625,17.794097900390625,28.74183988571167,2.0,1,2000,69.58496769701416,1.106042504310608,0.01619032584130764,0.4526197016239166
0.15751322548474425,0.0,-2.2192394733428955,1.7969063520431519,-0.004258677363395691,0.9957289099693298,-1.9984530210494995,1.7474676370620728,-0.0022489929106086493,0.9977431893348694,-2.8663086891174316,0.01799355261027813,0.7547920942306519,975.0,4.0,-752.8029174804688,-752.8029174804688,220.61778259277344,220.61778259277344,103.62828946113586,4.0,2,4000,38.5994984651381,2.858433246612549,0.026533836498856544,0.7974667549133301
0.17748984505303073,0.0,-3.7004358768463135,2.6730265617370605,-0.0004061889776494354,0.9995650053024292,-3.6599040031433105,2.700857400894165,-2.8584798201336525e-05,0.9999709129333496,-5.325589656829834,0.010548041202127934,0.8427237272262573,983.3333333333334,6.0,-833.6321411132812,-833.6321411132812,213.34877014160156,213.34877014160156,183.59428882598877,6.0,3,6000,32.68075514967036,5.539189338684082,0.03573605418205261,0.045570384711027145
0.17399259391533256,0.0,-4.1029767990112305,2.3268139362335205,0.496817022562027,0.8642246723175049,-4.013331890106201,2.240618944168091,0.408827006816864,0.8315708041191101,-6.7237772941589355,0.004529781173914671,0.87232506275177,987.5,8.0,-832.4176025390625,-832.4176025390625,201.68368530273438,201.68368530273438,263.18034315109253,8.0,4,8000,30.39740698038067,5.711148738861084,0.03434639796614647,0.46724846959114075
0.16067924131698763,0.0,-4.951423168182373,2.7783901691436768,0.31536462903022766,0.9000973701477051,-4.895697593688965,2.7971982955932617,0.11326111853122711,0.929547905921936,-7.685928821563721,0.015412617474794388,0.8810797333717346,990.0,10.0,-842.5863037109375,-842.5863037109375,193.13177490234375,193.13177490234375,338.2865414619446,10.0,5,10000,29.56073852889281,6.880196571350098,0.03633939102292061,0.9001852869987488
0.16067924131698763,0.0,-5.2730326652526855,3.0821146965026855,0.4981049597263336,0.8649394512176514,-5.184457302093506,3.0885462760925293,0.4998690187931061,0.8659502267837524,-8.121586799621582,0.07045669853687286,0.8864167928695679,991.6666666666666,12.0,-799.4189453125,-799.4189453125,201.05746459960938,201.05746459960938,414.41427516937256,12.0,6,12000,28.956531468650685,7.360026836395264,0.03609513118863106,0.03128765895962715
0.15136711368692907,0.0,-5.177089691162109,2.8571524620056152,-0.4933609068393707,0.8621332049369812,-5.0611042976379395,2.790144205093384,-0.4276238977909088,0.8311737775802612,-8.039645195007324,0.061285149306058884,0.8869003653526306,992.8571428571429,14.0,-741.5955810546875,-741.5955810546875,248.73219299316406,248.73219299316406,495.49321269989014,14.0,7,14000,28.254675626565053,6.78138542175293,0.03375920653343201,0.39525359869003296
0.1370306733903066,0.0,-5.033700942993164,2.8162994384765625,-0.14568428695201874,0.9315834045410156,-4.887458801269531,2.8046443462371826,-0.17438748478889465,0.8118875026702881,-7.9965362548828125,0.030534394085407257,0.8924283981323242,993.75,16.0,-732.8360595703125,-732.8360595703125,234.72476196289062,234.72476196289062,575.0527980327606,16.0,8,16000,27.82353212563359,6.437545299530029,0.03453655540943146,0.4605656564235687
0.11456001552955852,0.0,-4.810412883758545,2.889650344848633,-0.20292185246944427,0.9388949871063232,-4.670924663543701,2.863844156265259,-0.5133213400840759,0.7775486707687378,-7.654270648956299,0.008773198351264,0.8852447867393494,994.4444444444445,18.0,-674.888916015625,-674.888916015625,275.59271240234375,275.59271240234375,653.2625226974487,18.0,9,18000,27.55400681134206,6.025360107421875,0.03363388404250145,0.5819421410560608
0.09966297130484332,0.0,-4.643484592437744,2.8780250549316406,-0.15082018077373505,0.9621278643608093,-4.489514350891113,2.8816471099853516,-0.2835938632488251,0.931495726108551,-7.412356853485107,-0.03730568289756775,0.8757738471031189,995.0,20.0,-662.4782104492188,-662.4782104492188,289.8943786621094,289.8943786621094,728.3006377220154,20.0,10,20000,27.46118699354179,5.79701042175293,0.036669570952653885,0.3993106186389923
0.08844582667210643,0.0,-4.555332183837891,2.9751060009002686,-0.18181933462619781,0.9725014567375183,-4.402377128601074,2.9827539920806885,-0.21251606941223145,0.8947976231575012,-7.380531311035156,-0.06133611127734184,0.8807271122932434,995.4545454545455,22.0,-644.3671264648438,-644.3671264648438,284.08001708984375,284.08001708984375,805.7123234272003,22.0,11,22000,27.305031039391565,5.827033042907715,0.03594367206096649,0.267726868391037
0.0833199695945773,0.0,-4.527544975280762,3.0431559085845947,-0.2079567015171051,0.9557346105575562,-4.38260555267334,3.047825813293457,-0.35817402601242065,0.8766608238220215,-7.413393974304199,-0.06657196581363678,0.8827155828475952,995.8333333333334,24.0,-637.6757202148438,-637.6757202148438,278.3889465332031,278.3889465332031,883.3419485092163,24.0,12,24000,27.1695463353732,5.810263156890869,0.037966106086969376,0.20406167209148407
0.0849947009834283,0.0,-4.6760334968566895,3.0618653297424316,-0.26968806982040405,0.9522803425788879,-4.555068492889404,3.0799434185028076,-0.3665900230407715,0.880767285823822,-7.145507335662842,-0.07696107029914856,0.880538821220398,996.1538461538462,26.0,-606.2239379882812,-606.2239379882812,290.65625,290.65625,959.370546579361,26.0,13,26000,27.101103002070566,5.758722305297852,0.039529960602521896,0.2665497958660126
0.08006885308329467,0.0,-4.753638744354248,3.104321241378784,-0.2455979883670807,0.9633523225784302,-4.614917755126953,3.1039867401123047,-0.22920536994934082,0.9541409611701965,-7.065467834472656,-0.0990498885512352,0.8818531036376953,996.4285714285714,28.0,-599.1473388671875,-599.1473388671875,286.778564453125,286.778564453125,1040.1326658725739,28.0,14,28000,26.91964296353545,5.700335502624512,0.037997111678123474,0.2117115557193756
0.07849118035809692,0.0,-4.794116020202637,3.1150519847869873,-0.2054719179868698,0.9602975249290466,-4.6450934410095215,3.126880168914795,-0.16779997944831848,0.9775466918945312,-6.837884426116943,-0.10874896496534348,0.8794912695884705,996.6666666666666,30.0,-571.4765625,-571.4765625,295.771484375,295.771484375,1113.8771929740906,30.0,15,30000,26.932951127133652,5.613778591156006,0.03662147745490074,0.39171430468559265
0.08006885308329467,0.0,-4.831408500671387,3.1752119064331055,-0.20132218301296234,0.962234616279602,-4.66757345199585,3.181016683578491,-0.17338259518146515,0.9738489985466003,-7.050806522369385,-0.1068110316991806,0.8842288255691528,996.875,32.0,-569.9610595703125,-569.9610595703125,286.466796875,286.466796875,1191.8238439559937,32.0,16,32000,26.84960547003585,5.61685848236084,0.03755304217338562,0.23184163868427277
0.08006885308329467,0.0,-4.725425720214844,3.1880671977996826,-0.22432643175125122,0.9578989744186401,-4.59895658493042,3.205490827560425,-0.16851767897605896,0.9727779030799866,-6.897719383239746,-0.1126725822687149,0.882459819316864,997.0588235294117,34.0,-555.8914794921875,-555.8914794921875,283.66607666015625,283.66607666015625,1266.3456616401672,34.0,17,34000,26.8489094485966,5.55936336517334,0.03696349263191223,0.1936420500278473
