# {"t_start": 1621275678.4314137, "env_id": "Fetch-M2-v0"} 
r,l,t
-1112.600761,1000,96.26759
-579.293892,1000,126.956756
-730.336804,1000,157.546284
-685.534938,1000,189.1968
-721.836248,1000,225.544694
-615.737232,1000,259.642931
-651.300701,1000,291.068821
-1147.850813,1000,323.73042
-463.515438,1000,355.274391
-541.314018,1000,849.692052
-566.560969,1000,874.129703
-667.821077,1000,899.701742
-686.186885,1000,925.833034
-602.980629,1000,952.804091
-858.905877,1000,980.306065
-656.698851,1000,1008.623056
-610.343441,1000,1037.705482
-450.538674,1000,1066.753763
-521.418643,1000,1096.453345
-625.772674,1000,1552.747552
-456.69438,1000,1573.430079
-893.687591,1000,1595.103721
-1089.048135,1000,1616.873156
-849.613024,1000,1640.386884
-597.095535,1000,1664.161632
-585.936946,1000,1688.202769
-677.82157,1000,1713.852904
-738.951147,1000,1740.46455
-445.376547,1000,1767.13394
-440.744955,1000,2259.430837
-466.319577,1000,2281.386314
-810.208929,1000,2304.737003
-658.163869,1000,2326.196117
-457.300242,1000,2347.909475
-637.401033,1000,2372.123019
-668.681137,1000,2396.313969
-689.02309,1000,2419.568447
-739.526701,1000,2445.360756
-701.989423,1000,2470.15019
-729.084494,1000,2979.244427
-683.44347,1000,3001.756706
-509.527287,1000,3025.172604
-526.939847,1000,3049.246242
-655.55973,1000,3072.280679
-679.890777,1000,3094.746221
-455.665183,1000,3117.791722
-540.861749,1000,3142.097864
-694.417231,1000,3166.4592
-319.032349,1000,3189.731297
-700.59154,1000,3691.427368
-752.9709,1000,3715.674314
-712.611528,1000,3738.644144
-465.264714,1000,3760.581828
-568.988126,1000,3784.81943
-593.438797,1000,3807.96429
-491.56852,1000,3830.165935
-758.20009,1000,3855.751098
-758.227787,1000,3879.33955
-602.486498,1000,3901.723246
-463.847372,1000,4406.979992
-478.973833,1000,4432.512399
-549.407916,1000,4457.690841
-640.961002,1000,4481.624856
-929.02099,1000,4504.285301
-744.47285,1000,4527.574714
-863.707647,1000,4553.414999
-675.189304,1000,4575.84664
-952.882328,1000,4599.507541
-779.603419,1000,4622.342902
-470.100385,1000,5137.269727
