# {"t_start": 1621263911.9850452, "env_id": "Fetch-M1-v0"} 
r,l,t
-958.978341,1000,14.427624
-823.30554,1000,27.09621
-1000.660368,1000,80.168918
-1022.333255,1000,91.898013
-1318.116362,1000,144.211736
-1109.518119,1000,157.034637
-1055.762602,1000,213.980162
-1262.726606,1000,226.110918
-1249.596377,1000,280.070488
-1260.284955,1000,291.55548
-1131.573697,1000,348.276839
-1065.508416,1000,360.654944
-1161.624738,1000,415.185043
-1180.630197,1000,427.893134
-986.381379,1000,479.323236
-1023.329928,1000,491.549079
-351.559806,1000,537.637435
-458.04188,1000,550.577307
-659.119046,1000,604.320386
-276.329049,1000,616.793815
-286.060485,1000,671.96163
-84.054055,1000,684.549922
-584.727435,1000,734.916193
-745.969672,1000,747.799327
-738.007951,1000,799.030049
-543.611325,1000,811.096743
-687.065381,1000,856.637393
-780.97849,1000,869.084604
-570.247311,1000,919.016585
-765.302167,1000,931.384227
-646.284082,1000,981.043596
-680.260556,1000,993.934848
-648.303208,1000,1045.655276
-574.646221,1000,1057.066106
-780.476985,1000,1108.399136
-417.217478,1000,1121.095032
-693.32742,1000,1169.973076
-175.045812,1000,1182.938361
-281.067714,1000,1235.547067
-479.877275,1000,1249.488409
-540.293132,1000,1299.825566
-338.138971,1000,1312.075801
-354.658774,1000,1364.672204
-423.7722,1000,1377.004945
-247.27505,1000,1430.715811
-200.570235,1000,1443.536525
-181.857424,1000,1495.767323
-265.709719,1000,1508.102867
-49.847052,1000,1561.009283
-255.059132,1000,1573.676471
-248.989249,1000,1628.699302
-522.419131,1000,1640.63409
-268.064467,1000,1694.686371
-199.313497,1000,1707.243549
-710.377217,1000,1759.661906
-379.212759,1000,1772.642608
-326.938096,1000,1824.137104
-211.543883,1000,1836.961864
-435.371038,1000,1892.585861
-613.055987,1000,1904.878656
-281.69468,1000,1958.74777
-181.13696,1000,1969.974446
-338.598636,1000,2031.708677
-199.807533,1000,2043.407578
-295.105608,1000,2098.529177
-138.06157,1000,2110.14248
-155.062657,1000,2161.036036
-98.720203,1000,2172.728541
-339.918434,1000,2228.064801
-349.62481,1000,2240.007778
-329.526173,1000,2295.216289
-130.055846,1000,2305.805961
-77.632188,1000,2356.318805
-252.218204,1000,2367.717556
-250.925257,1000,2415.109499
-65.178545,1000,2427.049859
-110.554507,1000,2475.80094
-306.155039,1000,2487.663561
-244.935154,1000,2542.7708
-94.494997,1000,2554.604037
-180.056674,1000,2611.079501
-795.995587,1000,2623.751929
-342.54798,1000,2681.963795
-171.863385,1000,2694.485183
-700.119274,1000,2754.315109
-290.296599,1000,2766.10338
-147.122097,1000,2822.049004
-137.57824,1000,2834.798027
-303.899315,1000,2892.033646
-284.551698,1000,2903.88851
-296.033102,1000,2960.033751
-261.836136,1000,2972.679032
-439.918772,1000,3030.537527
-216.808454,1000,3043.742231
-306.008964,1000,3098.63818
-279.04133,1000,3110.900893
-296.991957,1000,3166.604919
-390.636081,1000,3179.061957
-344.403248,1000,3232.117997
-89.633806,1000,3244.114181
-241.687682,1000,3307.180941
-338.402063,1000,3320.017178
-242.266994,1000,3374.952042
-299.292094,1000,3388.007913
-143.385047,1000,3442.8914
-238.302914,1000,3455.009973
-890.422487,1000,3515.668193
-246.280457,1000,3530.659355
-515.922893,1000,3593.874456
-236.121881,1000,3609.409776
-272.482537,1000,3669.725958
-337.243787,1000,3684.889239
-313.175504,1000,3748.039893
-356.629947,1000,3762.745764
-282.836779,1000,3825.105112
-168.803506,1000,3840.607081
-89.135086,1000,3901.687873
-391.829519,1000,3915.886553
-262.142055,1000,3979.602209
-461.483094,1000,3994.868368
-222.733619,1000,4058.063459
-419.536586,1000,4072.413622
-264.454526,1000,4135.56408
-317.406661,1000,4151.021026
-239.303196,1000,4214.011972
-330.893072,1000,4229.155206
-326.082167,1000,4297.961353
-297.913242,1000,4312.653499
-252.386916,1000,4375.919525
-56.57181,1000,4390.484651
-302.467723,1000,4455.887555
-269.993274,1000,4468.535491
-304.938529,1000,4533.57332
-110.252771,1000,4548.676323
-154.686834,1000,4613.266863
-97.42903,1000,4629.093187
-166.866033,1000,4693.776717
-250.898017,1000,4707.503388
-314.201561,1000,4774.607198
-262.191437,1000,4787.959793
-152.541522,1000,4852.60142
-288.601693,1000,4867.185641
-52.588089,1000,4929.904263
-310.693953,1000,4945.0753
-308.309043,1000,5008.04773
-119.191697,1000,5022.646105
-323.015621,1000,5084.2573
-324.192164,1000,5100.836653
-233.981171,1000,5161.074983
-221.128034,1000,5174.478957
-332.241462,1000,5237.669654
-855.677695,1000,5250.418499
-813.236719,1000,5321.321368
-118.859917,1000,5334.572051
-146.398376,1000,5396.93462
-555.956883,1000,5412.94653
-960.781137,1000,5484.711691
-289.754993,1000,5500.307149
-163.709598,1000,5562.54393
-91.277177,1000,5577.474033
-149.026173,1000,5639.959096
-86.911193,1000,5655.428783
-141.149056,1000,5714.448394
-171.709839,1000,5728.466259
-316.713217,1000,5793.491698
-277.034738,1000,5806.919601
-138.763609,1000,5868.695993
-335.206511,1000,5883.120091
-328.848927,1000,5950.165779
-553.014501,1000,5966.533964
-283.552283,1000,6029.010394
-64.929911,1000,6043.905212
-379.910028,1000,6107.082159
-535.864119,1000,6125.371236
-399.640364,1000,6198.988669
-282.348456,1000,6212.420838
-583.553995,1000,6289.773763
-1000.999915,1000,6304.044852
-370.698986,1000,6376.709495
-292.457305,1000,6391.533013
-155.676727,1000,6454.276124
-435.524651,1000,6470.829033
-122.126693,1000,6534.586519
-484.337346,1000,6550.562291
-425.925359,1000,6624.035786
-319.674249,1000,6636.20857
-431.994276,1000,6707.1547
-207.014074,1000,6722.08953
-49.155041,1000,6787.950166
-663.644363,1000,6805.218046
-80.943561,1000,6871.211564
-440.645847,1000,6889.691602
-555.189348,1000,6952.771319
-145.972278,1000,6968.059513
-189.55659,1000,7036.629235
-45.929017,1000,7051.811146
-50.476802,1000,7118.461324
-127.954028,1000,7132.23597
-186.622173,1000,7200.829689
-154.230184,1000,7213.240394
-288.456575,1000,7282.374366
-322.65491,1000,7297.264552
-100.481236,1000,7362.344332
-280.21975,1000,7377.432957
-177.240924,1000,7442.529229
-211.540229,1000,7457.921559
-366.505151,1000,7517.411495
-126.12569,1000,7531.145442
-597.006824,1000,7601.682013
-708.595776,1000,7618.761857
-143.856934,1000,7680.749116
-123.706735,1000,7693.666582
-148.24857,1000,7755.710789
-340.662246,1000,7769.49729
-125.094933,1000,7831.376981
-185.224762,1000,7845.046251
-474.573579,1000,7911.752436
-93.668684,1000,7926.227493
-460.116867,1000,7988.715395
-166.225375,1000,8002.739386
