# {"t_start": 1621263916.5073931, "env_id": "Fetch-M2-v0"} 
r,l,t
-726.988011,1000,14.423672
-1228.170701,1000,26.719833
-865.047621,1000,83.03425
-1048.822043,1000,97.02911
-909.676926,1000,147.817222
-1005.649788,1000,159.337728
-842.402778,1000,210.329103
-1048.300377,1000,221.485641
-1099.652295,1000,277.26857
-1008.948375,1000,290.325863
-1038.648875,1000,343.273166
-966.765372,1000,355.533176
-657.00963,1000,401.754009
-752.679033,1000,413.050298
-606.707071,1000,459.194811
-673.641994,1000,470.03703
-522.730645,1000,518.808673
-716.944016,1000,529.838143
-612.06562,1000,577.733781
-593.843678,1000,588.60238
-677.500907,1000,635.89027
-645.430388,1000,647.409596
-563.560788,1000,692.781246
-569.361229,1000,703.115319
-522.084705,1000,751.539482
-516.932912,1000,762.425135
-568.877867,1000,810.454758
-751.181099,1000,821.212412
-548.45316,1000,868.346462
-496.51609,1000,879.382334
-266.123611,1000,932.097814
-237.228984,1000,943.828521
-495.532632,1000,992.956852
-611.138669,1000,1004.462267
-665.136196,1000,1056.698157
-533.103718,1000,1068.047093
-449.85461,1000,1115.433514
-414.333858,1000,1127.831294
-632.335805,1000,1177.422906
-517.922559,1000,1188.947296
-500.535461,1000,1235.400647
-581.439194,1000,1247.325756
-635.922791,1000,1296.603062
-656.610218,1000,1307.6366
-463.836945,1000,1354.658681
-564.020448,1000,1365.092126
-607.934892,1000,1412.13641
-752.9767,1000,1423.199881
-721.930631,1000,1470.606812
-637.525695,1000,1481.451175
-508.369708,1000,1528.220501
-460.12974,1000,1538.924594
-602.367262,1000,1585.716499
-659.042901,1000,1596.643244
-447.881829,1000,1648.242742
-639.275137,1000,1659.002442
-668.950527,1000,1708.583595
-470.443329,1000,1719.658629
-317.879324,1000,1769.46817
-447.220918,1000,1780.459975
-492.912114,1000,1826.700355
-505.668189,1000,1838.563181
-488.231483,1000,1886.984334
-466.683029,1000,1898.693887
-438.45692,1000,1947.014812
-451.629705,1000,1959.327852
-538.803776,1000,2011.169784
-710.787379,1000,2025.904492
-483.173643,1000,2074.184809
-620.398535,1000,2085.705429
-687.171602,1000,2131.08519
-510.668927,1000,2143.175431
-483.084089,1000,2190.909824
-539.261347,1000,2202.851549
-625.074084,1000,2249.463658
-678.151254,1000,2260.671609
-724.782598,1000,2308.442845
-697.111492,1000,2319.607687
-659.347859,1000,2367.428653
-699.657813,1000,2378.234653
-663.391185,1000,2424.650922
-459.269173,1000,2436.498059
-469.978359,1000,2481.508425
-687.137942,1000,2493.388623
-702.884971,1000,2543.453314
-157.947087,1000,2556.525195
-665.566148,1000,2604.154659
-159.168702,1000,2616.06665
-721.30136,1000,2670.230054
-674.380386,1000,2682.342331
-522.569436,1000,2728.921637
-716.360948,1000,2740.284662
-665.822498,1000,2789.813421
-700.929258,1000,2800.256064
-439.62273,1000,2846.996664
-491.978511,1000,2860.231021
-744.486712,1000,2907.201951
-448.985881,1000,2918.259753
-647.539668,1000,2964.381201
-663.988689,1000,2974.906664
-714.001516,1000,3025.039951
-524.145419,1000,3036.913584
-706.091906,1000,3084.361927
-527.148911,1000,3095.371774
-492.800078,1000,3144.881238
-489.111976,1000,3155.868406
-651.665411,1000,3203.356242
-560.633516,1000,3214.431534
-524.690088,1000,3268.18211
-1461.063029,1000,3282.991658
-741.502882,1000,3336.677174
-498.976439,1000,3347.325703
-715.577973,1000,3395.862479
-587.145195,1000,3407.416181
-487.759196,1000,3458.8562
-449.999329,1000,3470.613301
-775.166412,1000,3524.429466
-656.588909,1000,3538.605267
-707.01696,1000,3593.437755
-552.319473,1000,3607.445214
-543.782325,1000,3664.413815
-698.719087,1000,3677.773641
-569.304847,1000,3738.246585
-580.957222,1000,3751.227193
-558.743884,1000,3810.368758
-264.850143,1000,3824.890412
-700.837469,1000,3882.372498
-752.990695,1000,3898.252303
-662.034358,1000,3961.378817
-839.431527,1000,3973.459061
-770.247279,1000,4035.623103
-557.941382,1000,4046.376846
-639.994637,1000,4107.7374
-674.940274,1000,4120.543585
-640.382591,1000,4178.776225
-557.432535,1000,4192.137298
-650.461186,1000,4247.122863
-538.583732,1000,4261.065528
-686.149007,1000,4321.65941
-696.09214,1000,4335.094745
-564.930878,1000,4395.730467
-715.52795,1000,4410.215589
-747.311958,1000,4468.063188
-475.590718,1000,4481.831693
-510.881031,1000,4540.443998
-619.51926,1000,4555.639768
-689.111372,1000,4615.298228
-472.015328,1000,4628.2249
-503.583122,1000,4683.411464
-474.902789,1000,4695.806504
-259.533956,1000,4758.021809
-560.673998,1000,4773.492354
-416.042477,1000,4829.9484
-636.381977,1000,4842.802081
-415.860417,1000,4898.834896
-528.26175,1000,4911.616112
-654.111699,1000,4968.24732
-525.949909,1000,4981.187694
-683.177816,1000,5037.505141
-665.490914,1000,5050.644299
-634.633728,1000,5107.939889
-680.894758,1000,5121.111159
-503.902867,1000,5181.907008
-718.515574,1000,5194.289423
-661.893557,1000,5247.657545
-448.803998,1000,5262.525418
-679.532344,1000,5317.787235
-741.724796,1000,5330.195678
-521.375174,1000,5386.594932
-472.363994,1000,5399.858287
-696.371585,1000,5461.095907
-415.015709,1000,5475.068154
-460.43709,1000,5534.354466
-481.443232,1000,5547.296762
-664.918303,1000,5607.734105
-530.009274,1000,5621.831459
-761.143186,1000,5673.414585
-528.440889,1000,5686.8283
-562.607873,1000,5745.444691
-680.948739,1000,5759.012416
-425.499466,1000,5812.718657
-487.608064,1000,5826.228344
-677.121359,1000,5885.576965
-687.764812,1000,5899.225064
-693.628102,1000,5957.62537
-672.664561,1000,5969.917919
-458.626822,1000,6025.894253
-277.476805,1000,6038.680497
-527.709774,1000,6095.616113
-645.983217,1000,6110.016562
-657.649992,1000,6170.391937
-693.736471,1000,6184.946437
-575.513508,1000,6239.715836
-672.903785,1000,6252.314982
-668.472471,1000,6310.339113
-233.822945,1000,6324.244474
-734.621476,1000,6384.862557
-545.794615,1000,6399.395146
-515.914103,1000,6459.423974
-646.877054,1000,6474.584939
-595.849019,1000,6532.123783
-612.811629,1000,6544.577658
-700.857955,1000,6601.361994
-714.928985,1000,6614.531394
-596.844138,1000,6669.436414
-609.152961,1000,6682.73519
-703.010279,1000,6743.383431
-714.360331,1000,6757.426052
-440.700859,1000,6814.500787
-70.898409,1000,6828.40948
-417.319315,1000,6884.98028
-674.870521,1000,6898.146005
-608.780044,1000,6957.07411
-251.806872,1000,6970.978543
-647.826913,1000,7030.356583
-439.266473,1000,7043.6803
-574.001522,1000,7103.924038
-551.755059,1000,7116.807946
-706.507603,1000,7173.768465
-139.981045,1000,7186.799407
