# {"t_start": 1621263911.4738357, "env_id": "Fetch-M1-v0"} 
r,l,t
-1262.356484,1000,13.608944
-1077.126276,1000,25.109124
-659.158978,1000,72.830671
-546.533978,1000,85.024599
-767.64266,1000,133.374506
-1017.785565,1000,146.423323
-775.175706,1000,196.807385
-733.513163,1000,207.83212
-730.205168,1000,257.735089
-625.040033,1000,268.879438
-694.20763,1000,317.887975
-617.687917,1000,328.39189
-751.833381,1000,377.298189
-577.429783,1000,386.880574
-576.474237,1000,437.402826
-1236.907505,1000,450.52593
-674.383482,1000,500.062999
-608.533768,1000,510.360539
-718.741939,1000,560.146327
-738.466984,1000,571.010854
-589.19698,1000,620.206647
-731.3024,1000,631.774735
-708.356627,1000,681.536304
-604.766276,1000,693.629025
-652.385955,1000,743.923628
-662.587707,1000,754.596589
-1087.642963,1000,813.568423
-1235.98857,1000,824.649782
-614.078891,1000,875.209413
-594.429448,1000,886.004262
-631.108957,1000,936.768773
-628.316294,1000,947.725881
-573.961133,1000,999.668003
-738.457123,1000,1010.215861
-1034.266292,1000,1067.486442
-696.385464,1000,1078.105754
-807.784072,1000,1127.884881
-636.876397,1000,1137.659994
-859.439266,1000,1193.535566
-614.466692,1000,1204.203445
-605.458785,1000,1254.550027
-604.853928,1000,1263.896845
-556.807906,1000,1318.238972
-740.926668,1000,1329.309176
-786.620754,1000,1383.241013
-649.577389,1000,1394.9461
-591.602002,1000,1444.585427
-617.875412,1000,1454.408636
-954.577394,1000,1505.158622
-1058.656927,1000,1516.33216
-605.559735,1000,1571.134534
-689.694342,1000,1580.468133
-603.319461,1000,1629.97517
-621.781723,1000,1641.016356
-689.482178,1000,1692.423277
-740.704093,1000,1703.522936
-745.244519,1000,1753.470585
-743.51921,1000,1765.45822
-837.781949,1000,1818.126176
-775.363595,1000,1828.245706
-767.362409,1000,1874.408776
-975.430488,1000,1893.057555
-1050.701091,1000,1952.511186
-661.301747,1000,1963.445578
-786.307362,1000,2013.653481
-773.240429,1000,2025.823823
-782.198449,1000,2079.395952
-751.256947,1000,2091.55712
-998.73308,1000,2152.854676
-702.812112,1000,2164.032761
-736.014671,1000,2213.325327
-1201.665244,1000,2225.112621
-700.592126,1000,2272.997527
-573.831052,1000,2283.571442
-570.58431,1000,2330.988242
-746.56119,1000,2340.907276
-750.56809,1000,2387.459766
-499.250519,1000,2398.514975
-541.611258,1000,2449.908273
-740.863507,1000,2461.508254
-788.612646,1000,2512.256143
-740.818884,1000,2523.418955
-671.732461,1000,2581.546889
-672.26788,1000,2592.827904
-1331.046463,1000,2654.528515
-768.669788,1000,2667.341561
-587.662792,1000,2718.441176
-795.852587,1000,2732.152589
-581.784892,1000,2781.52805
