# {"t_start": 1621275681.4304185, "env_id": "Fetch-M3-v0"} 
r,l,t
-753.380537,1000,108.996676
-1087.093721,1000,145.946357
-701.903526,1000,179.610555
-970.798166,1000,217.855378
-677.342787,1000,255.467967
-1012.858943,1000,293.43754
-660.271011,1000,333.296681
-991.93594,1000,368.333542
-1031.714788,1000,398.077293
-834.498693,1000,1042.350019
-702.165624,1000,1076.39629
-1072.747985,1000,1110.491169
-1151.407057,1000,1143.654042
-916.543701,1000,1174.860045
-893.273123,1000,1206.551779
-1072.041256,1000,1236.508898
-1004.168271,1000,1262.780231
-1001.165856,1000,1288.522803
-1098.44476,1000,1313.622152
-131.679831,1000,1934.707425
-1064.790036,1000,1965.393976
-944.665817,1000,1994.712326
-1081.710265,1000,2023.492426
-859.693728,1000,2051.376545
-831.399365,1000,2077.350892
-807.737201,1000,2102.056331
-1093.24352,1000,2125.803232
-1053.862136,1000,2149.765868
-153.852333,1000,2173.975209
-737.429547,1000,2812.084438
-1126.07302,1000,2839.389656
-1034.656666,1000,2864.864892
-1045.091432,1000,2890.022201
-961.650389,1000,2913.442218
-914.549053,1000,2939.897607
-174.886145,1000,2967.424832
-933.704438,1000,2995.484613
-1052.530475,1000,3021.121327
-281.464307,1000,3047.06884
-1113.645176,1000,3666.116648
-955.07491,1000,3695.162931
-1006.360713,1000,3723.110491
-640.369533,1000,3749.914417
-780.184057,1000,3775.897122
-927.831149,1000,3803.390461
-1024.934718,1000,3832.228125
-1140.782277,1000,3859.779531
-1072.821687,1000,3887.533475
-1103.234024,1000,3916.542022
-1255.958069,1000,4536.589093
-997.24501,1000,4564.519999
-939.022267,1000,4592.244724
-533.886946,1000,4620.813597
-1131.90694,1000,4647.026282
-943.66658,1000,4673.543568
-1019.211084,1000,4702.344914
-966.506057,1000,4728.778492
-599.29259,1000,4754.92413
-726.749227,1000,4780.354365
-1019.503886,1000,5395.288228
-983.507974,1000,5421.030899
-1069.593486,1000,5446.181834
-758.456801,1000,5474.543658
-967.686282,1000,5500.125033
-650.786872,1000,5524.485234
-1182.528769,1000,5548.902822
-1068.170729,1000,5574.160167
-815.471101,1000,5603.679922
-967.941827,1000,5628.700389
-731.398471,1000,6225.905636
-920.896305,1000,6252.248272
-677.050789,1000,6278.10987
-920.670496,1000,6304.720422
-1263.558401,1000,6329.970869
-856.265053,1000,6356.867664
-918.614574,1000,6382.612473
-932.150024,1000,6410.892724
-879.18859,1000,6440.58636
-1049.639773,1000,6470.195763
-911.464871,1000,7045.278673
-709.487589,1000,7070.072858
-486.840976,1000,7097.77838
-812.445448,1000,7127.13168
-1039.156285,1000,7156.072692
-1062.352144,1000,7185.075466
-883.462835,1000,7213.138026
-1290.099069,1000,7241.782739
