param_noise_stddev,prob_satisfiability,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.17399259391533256,0.0,-2.4851808547973633,0.14054514467716217,-0.5015450119972229,0.8585244417190552,-1.4921663999557495,0.14053310453891754,-0.1703139841556549,0.7739591002464294,-0.9731994867324829,0.12764562666416168,0.7532904148101807,1000.0,2.0,-1055.45263671875,-1055.45263671875,67.89398193359375,67.89398193359375,24.905569076538086,2.0,1,2000,80.30332468427994,1.4771252870559692,0.02255432866513729,0.012574221007525921
0.16067924131698763,0.0,-7.394181728363037,0.3519023358821869,-0.4961903691291809,0.8600940704345703,-7.1578755378723145,0.3097076117992401,-0.5805086493492126,0.7032051682472229,-2.9123148918151855,-0.12695848941802979,0.8313665986061096,975.0,4.0,-1066.942626953125,-1066.942626953125,57.044071197509766,57.044071197509766,95.07677674293518,4.0,2,4000,42.07126216336763,7.228844165802002,0.09590650349855423,0.030330780893564224
0.16720346283821505,0.0,-10.90983772277832,0.8083184361457825,-0.5013112425804138,0.8626282811164856,-10.617744445800781,0.9851492047309875,-0.4769935607910156,0.8529596924781799,-5.335438251495361,-0.2689915597438812,0.829711377620697,983.3333333333334,6.0,-1014.199462890625,-1014.199462890625,89.24420928955078,89.24420928955078,179.96782803535461,6.0,3,6000,33.33929216960546,11.530560493469238,0.15123651921749115,0.006065170280635357
0.17056425244126316,0.0,-10.691479682922363,1.1398087739944458,-0.4961888790130615,0.8605292439460754,-10.267046928405762,1.2046464681625366,-0.9990836381912231,0.0014629513025283813,-7.143613338470459,-0.2731342613697052,0.8553019762039185,987.5,8.0,-996.2451171875,-996.2451171875,96.8404769897461,96.8404769897461,253.05425572395325,8.0,4,8000,31.613773801642285,11.207123756408691,0.20371967554092407,0.010513084940612316
0.15440959267203633,0.0,-13.151103973388672,1.4265220165252686,-0.001477737445384264,0.9985280632972717,-12.804657936096191,1.6154261827468872,-0.0065210722386837006,0.9934824109077454,-7.973676681518555,-0.3092573583126068,0.864500105381012,990.0,10.0,-981.9613037109375,-981.9613037109375,91.91026306152344,91.91026306152344,325.11545038223267,10.0,5,10000,30.758304436910553,13.306434631347656,0.18352052569389343,0.0176414642482996
0.16720346283821505,0.0,-14.488969802856445,1.9585719108581543,-0.00020023346587549895,0.9997996091842651,-14.174975395202637,2.2161648273468018,-0.19790010154247284,0.9098398685455322,-9.389565467834473,-0.2613677680492401,0.891997218132019,991.6666666666666,12.0,-992.3301391601562,-992.3301391601562,89.07616424560547,89.07616424560547,395.94732427597046,12.0,6,12000,30.307061733383875,15.148263931274414,0.18191707134246826,0.21845412254333496
0.18105739093859663,0.0,-15.684388160705566,1.9461199045181274,-0.00017807006952352822,0.999821662902832,-15.474966049194336,2.0598974227905273,0.16525870561599731,0.8879691958427429,-10.463600158691406,-0.2864571213722229,0.8750198483467102,992.8571428571429,14.0,-1007.87060546875,-1007.87060546875,109.17526245117188,109.17526245117188,481.4056465625763,14.0,7,14000,29.081503509494436,16.435903549194336,0.28841811418533325,0.9976410865783691
0.18469664449646242,0.0,-17.00428009033203,1.3204522132873535,-0.16293513774871826,0.9393124580383301,-16.88387680053711,1.4052366018295288,-0.05770073086023331,0.9513148069381714,-11.31101131439209,-0.2506561875343323,0.8889512419700623,993.75,16.0,-1003.1859130859375,-1003.1859130859375,103.08155059814453,103.08155059814453,549.3379228115082,16.0,8,16000,29.125970255452412,17.575998306274414,0.29037439823150635,0.32550010085105896
0.15440959267203633,0.0,-18.004165649414062,0.4579166769981384,-0.04698791354894638,0.9228851199150085,-17.978464126586914,0.4614158570766449,-0.045805834233760834,0.9374956488609314,-12.018026351928711,-0.21584175527095795,0.8932691812515259,994.4444444444445,18.0,-1005.1092529296875,-1005.1092529296875,97.59000396728516,97.59000396728516,620.1617934703827,18.0,9,18000,29.0246838639853,17.638612747192383,0.34482496976852417,0.4517393708229065
0.12654552784140155,0.0,-18.753650665283203,0.9848784804344177,-0.2762289047241211,0.903013288974762,-18.507665634155273,0.9215922355651855,-0.20168393850326538,0.9028434157371521,-12.818514823913574,-0.19706736505031586,0.9008225202560425,995.0,20.0,-1020.5216674804688,-1020.5216674804688,110.49156188964844,110.49156188964844,693.9478392601013,20.0,10,20000,28.820609948615637,18.291048049926758,0.24743875861167908,0.5338839888572693
