# {"t_start": 1621263912.365207, "env_id": "Fetch-M2-v0"} 
r,l,t
-987.558443,1000,13.425698
-1123.346557,1000,25.986584
-1133.972004,1000,80.22771
-1118.860692,1000,94.371281
-890.482421,1000,166.945263
-935.065041,1000,180.212207
-1053.012339,1000,239.098973
-843.637162,1000,253.105011
-915.268887,1000,311.547002
-899.436555,1000,325.117123
-988.735616,1000,382.711793
-1090.483094,1000,395.431486
-929.386433,1000,470.452577
-1261.376117,1000,481.526412
-941.083193,1000,536.836071
-988.908235,1000,549.059699
-1007.024627,1000,608.626117
-1041.506968,1000,619.858183
-1013.142281,1000,681.775831
-1281.669855,1000,694.033358
-1263.313807,1000,750.064743
-1210.696263,1000,761.999263
-750.599235,1000,825.532906
-461.336331,1000,842.326515
-1247.039904,1000,898.819237
-1256.294396,1000,909.947571
-1106.892664,1000,962.608178
-1117.798535,1000,975.002683
-519.424688,1000,1030.941362
-1295.179014,1000,1044.331149
-1336.376915,1000,1097.494197
-602.243605,1000,1108.812452
-1163.469166,1000,1163.142532
-1288.363133,1000,1175.365548
-1206.985798,1000,1229.281475
-1297.25377,1000,1243.094788
-1141.681284,1000,1299.073446
-1082.513154,1000,1310.985773
-1123.075779,1000,1363.125534
-1286.859793,1000,1374.465042
-1212.995267,1000,1430.402601
-1111.045455,1000,1442.237549
-361.973515,1000,1495.963503
-1088.711302,1000,1507.460391
-1250.829296,1000,1564.449545
-980.572481,1000,1577.400594
-1122.357196,1000,1635.564589
-1287.709481,1000,1648.673699
-313.95057,1000,1705.169628
-20.301704,1000,1717.123656
-945.052,1000,1782.028842
-1121.366077,1000,1793.239219
-973.572625,1000,1849.500534
-1215.774205,1000,1862.122444
-1170.524023,1000,1921.862283
-968.626219,1000,1934.632392
-1196.491324,1000,1990.42451
-1240.541148,1000,2004.505057
-1044.375046,1000,2061.979497
-846.642464,1000,2073.505057
-607.634935,1000,2128.246063
-932.964322,1000,2145.277197
-980.909438,1000,2207.138406
-1034.193652,1000,2220.718546
-1247.443912,1000,2275.350704
-1156.285831,1000,2287.560834
-820.834685,1000,2358.263694
-898.650088,1000,2370.167728
-699.495837,1000,2423.63168
-1049.612285,1000,2436.132375
-1333.458512,1000,2493.97112
-548.863874,1000,2505.740741
-1201.818139,1000,2563.840443
-1212.42756,1000,2576.929712
-1032.037629,1000,2634.927824
-1071.222212,1000,2648.276356
-950.081497,1000,2709.502732
-1272.667934,1000,2721.716521
-1157.785414,1000,2778.806151
-1305.121885,1000,2791.636098
-1285.258134,1000,2847.641838
-1087.061554,1000,2860.934879
-842.607015,1000,2938.738026
-819.580081,1000,2950.827662
-1110.20017,1000,3010.50931
-489.912371,1000,3026.662996
-1276.998054,1000,3087.328395
-1122.487533,1000,3099.354678
-1189.211796,1000,3162.908357
-170.530777,1000,3176.240809
-276.227461,1000,3246.491736
-1134.181317,1000,3264.776771
-293.711753,1000,3340.395139
-430.459217,1000,3352.331746
-839.193563,1000,3427.227963
-421.892656,1000,3442.370215
-1175.295979,1000,3508.128379
-426.531106,1000,3525.244654
-1048.510858,1000,3602.116195
-825.314921,1000,3621.138147
-1101.794044,1000,3696.09336
-951.655974,1000,3713.656348
-715.125784,1000,3794.441138
-252.897118,1000,3811.221199
-816.021248,1000,3891.528577
-787.748435,1000,3913.500259
-905.598441,1000,3992.82292
-998.191,1000,4007.820807
-1035.021423,1000,4082.268619
-308.040823,1000,4097.38664
-214.094287,1000,4173.877475
-1159.656544,1000,4190.04091
-316.864381,1000,4270.565853
-1171.224455,1000,4285.143476
-1132.944888,1000,4363.732902
-434.478917,1000,4379.388331
-1217.494826,1000,4457.02243
-1031.499373,1000,4474.133404
-587.916043,1000,4554.241385
-1271.758702,1000,4569.492713
-1008.42004,1000,4643.990218
-394.563777,1000,4660.046917
-357.649625,1000,4734.964241
-1166.211668,1000,4750.466719
-276.397034,1000,4822.61134
-1248.191268,1000,4838.197972
-918.894132,1000,4917.021089
-1154.366882,1000,4932.248522
-1077.704279,1000,5002.989173
-333.207726,1000,5019.643633
-994.070829,1000,5100.660384
-1280.982376,1000,5113.953773
-937.102406,1000,5185.69309
-1082.65189,1000,5198.307248
-1131.076131,1000,5264.268439
-1249.45497,1000,5278.083539
-481.291183,1000,5354.720179
-1212.105954,1000,5371.381211
-1172.921311,1000,5443.469903
-328.754594,1000,5458.158171
-155.819437,1000,5531.541442
-329.835117,1000,5545.957009
-253.099054,1000,5622.629099
-710.226787,1000,5640.771232
-970.566285,1000,5709.016986
-1015.143996,1000,5723.053697
-1239.56194,1000,5795.669393
-254.500374,1000,5810.290775
-952.252199,1000,5888.416802
-604.136001,1000,5907.295105
-493.251758,1000,5989.382951
-1124.200996,1000,6002.473976
-478.345613,1000,6079.346486
-826.332372,1000,6096.97542
-564.225058,1000,6174.688745
-651.768108,1000,6192.09376
-666.544837,1000,6274.457028
-714.396071,1000,6287.396297
-1027.236979,1000,6367.107074
-1108.258575,1000,6382.319412
-303.146473,1000,6460.998363
-1287.424309,1000,6474.928914
-791.254694,1000,6553.189581
-941.418695,1000,6568.981104
-896.002262,1000,6647.149427
-365.789082,1000,6662.772703
-1205.835931,1000,6739.943824
-859.584884,1000,6759.755971
-547.847362,1000,6842.417976
-1117.19349,1000,6857.549087
-1147.963913,1000,6934.647209
-1273.880381,1000,6948.045069
-1008.696673,1000,7022.918272
-1245.623005,1000,7037.609597
-976.376028,1000,7121.568664
-658.742837,1000,7142.38911
-982.402623,1000,7233.419177
-416.034964,1000,7247.418855
-1082.825159,1000,7323.503564
-429.537471,1000,7338.433236
-1216.190446,1000,7409.089
-930.800566,1000,7424.391915
-479.527904,1000,7498.137354
-1013.224059,1000,7510.397066
-799.87269,1000,7590.749591
-477.93423,1000,7603.714704
-1085.381656,1000,7679.3784
-880.96731,1000,7697.850174
-396.592995,1000,7768.94723
-766.866057,1000,7782.31766
-467.75209,1000,7854.369713
-664.671157,1000,7871.480642
-929.817822,1000,7949.109297
-467.696818,1000,7961.987538
-504.545271,1000,8036.80056
-133.953892,1000,8051.045728
-241.749418,1000,8117.521607
-969.752342,1000,8132.331331
-657.296721,1000,8205.394353
-381.179182,1000,8218.415884
-1072.847985,1000,8284.001026
-510.852118,1000,8300.327997
-1120.695942,1000,8367.815629
-736.126454,1000,8385.507705
-430.504689,1000,8453.974168
-822.216684,1000,8469.267105
-1208.296853,1000,8532.782976
-668.12355,1000,8546.420448
-1021.110995,1000,8609.977535
-1097.379367,1000,8624.329119
-801.809837,1000,8693.4636
-854.987701,1000,8707.626992
-520.251,1000,8773.201366
-1016.019061,1000,8786.734626
-752.625044,1000,8856.260105
-977.137488,1000,8871.299853
-1059.693999,1000,8936.125501
-473.859907,1000,8952.60158
-818.342134,1000,9019.993272
-676.706213,1000,9036.270851
