# {"t_start": 1621263911.2496698, "env_id": "Fetch-M3-v0"} 
r,l,t
-1105.260114,1000,17.825641
-1159.33327,1000,33.584033
-246.820689,1000,99.779289
-783.656634,1000,113.49094
-729.572304,1000,171.703523
-792.067008,1000,186.566114
-504.538905,1000,243.618544
-562.12124,1000,259.123726
-763.5066,1000,319.457611
-777.603981,1000,334.565543
-579.583412,1000,396.532448
-236.521314,1000,411.376288
-792.76513,1000,475.86251
-711.66368,1000,491.040626
-431.962411,1000,548.198825
-532.962484,1000,561.756461
-721.94252,1000,622.012534
-339.785448,1000,637.450084
-689.672494,1000,696.615181
-758.658071,1000,710.480805
-700.471373,1000,770.605871
-250.258343,1000,785.613998
-769.432885,1000,841.750077
-759.367546,1000,856.110648
-769.816873,1000,916.370247
-634.582264,1000,932.549776
-669.411107,1000,993.621824
-703.010877,1000,1007.682892
-732.378198,1000,1068.46666
-577.882352,1000,1083.326547
-702.50271,1000,1142.122352
-614.102585,1000,1156.819446
-783.185779,1000,1219.478148
-602.276294,1000,1234.19814
-760.100806,1000,1296.055298
-733.161115,1000,1310.947309
-790.843665,1000,1370.976937
-613.392094,1000,1385.039253
-678.357646,1000,1445.6064
-566.796194,1000,1461.222399
-613.174745,1000,1519.812617
-579.58488,1000,1533.698789
-559.081824,1000,1591.960639
-677.761658,1000,1606.303657
-678.751346,1000,1669.466577
-744.715199,1000,1684.65565
-784.148994,1000,1742.722601
-675.295527,1000,1758.71167
-745.525894,1000,1817.654293
-761.543057,1000,1831.895107
-716.136296,1000,1893.218216
-657.87785,1000,1907.909554
-585.808672,1000,1968.852253
-770.841482,1000,1983.934105
-594.075439,1000,2049.874247
-600.607759,1000,2064.191483
-739.114412,1000,2125.608734
-402.540408,1000,2140.212666
-695.579569,1000,2203.220217
-714.33133,1000,2218.128214
-708.499236,1000,2282.948651
-559.678788,1000,2298.741401
-754.567394,1000,2359.34453
-729.401688,1000,2374.049074
-771.265679,1000,2434.180462
-637.222769,1000,2448.614007
-754.818105,1000,2511.348789
-726.138167,1000,2525.274207
-750.271828,1000,2587.583738
-681.002906,1000,2603.095495
-592.677102,1000,2664.899129
-614.011767,1000,2680.520309
-776.247715,1000,2746.260172
-581.751372,1000,2761.366532
-757.59107,1000,2825.455392
-561.770274,1000,2840.256766
-638.35572,1000,2904.745012
-710.899523,1000,2918.490062
-775.871231,1000,2981.301757
-483.859149,1000,2995.878848
-655.852904,1000,3059.82755
-471.726883,1000,3075.279677
-546.700898,1000,3141.125675
-568.923594,1000,3154.587964
-757.839343,1000,3214.769819
-672.501329,1000,3229.888611
-759.566027,1000,3294.914856
-743.421912,1000,3311.324199
-771.395688,1000,3370.646682
-771.698403,1000,3384.794912
-579.304772,1000,3447.257535
-752.983006,1000,3462.878536
-754.497021,1000,3527.766013
-634.150882,1000,3544.913304
-572.757899,1000,3616.157592
-776.571404,1000,3633.339946
-720.081603,1000,3704.126138
-648.940265,1000,3721.654011
-759.263652,1000,3794.954327
-651.43118,1000,3812.512884
-747.689472,1000,3883.114425
-761.158352,1000,3900.522207
-783.29988,1000,3972.639745
-694.744373,1000,3988.550164
-335.277938,1000,4055.225499
-587.371046,1000,4072.925973
-727.388434,1000,4145.911126
-571.06521,1000,4165.282517
-760.386996,1000,4236.506132
-714.712962,1000,4252.50404
-665.689387,1000,4324.750594
-747.02282,1000,4341.989697
-625.006962,1000,4413.098248
-709.847836,1000,4431.265778
-660.152575,1000,4501.750296
-682.474825,1000,4518.349787
-634.681965,1000,4591.156025
-655.166566,1000,4604.971423
-657.001735,1000,4673.309773
-719.919294,1000,4689.467151
-504.934301,1000,4759.838941
-574.197709,1000,4778.009012
-595.882422,1000,4849.548659
-572.527366,1000,4866.37983
-760.658276,1000,4935.616955
-571.685069,1000,4951.937773
-668.913811,1000,5022.87841
