# {"t_start": 1621263914.1020145, "env_id": "Fetch-M3-v0"} 
r,l,t
-1248.409365,1000,12.303946
-288.445925,1000,23.532455
-532.924938,1000,66.179758
-534.986777,1000,75.749083
-568.672482,1000,121.84936
-703.869244,1000,133.226208
-327.451387,1000,179.130904
-543.140772,1000,188.919609
-359.791355,1000,233.866774
-513.09109,1000,244.974042
-582.535139,1000,289.750827
-281.811464,1000,301.747672
-501.178066,1000,353.161757
-124.511893,1000,364.788887
-401.654372,1000,414.292424
-457.985282,1000,424.843216
-329.541314,1000,475.995448
-266.361843,1000,486.177103
-661.911885,1000,530.749503
-290.351584,1000,540.623563
-333.298219,1000,593.018759
-65.74324,1000,603.956248
-281.869342,1000,656.338174
-291.712569,1000,666.640857
-80.102566,1000,716.334148
-71.62577,1000,727.621969
-302.573176,1000,776.837543
-184.941598,1000,788.009398
-187.312416,1000,837.125044
-307.820626,1000,846.846669
-81.932415,1000,898.082904
-108.984907,1000,909.618413
-86.356302,1000,959.005405
-104.519811,1000,969.732397
-82.362391,1000,1020.000833
-176.321377,1000,1031.616612
-294.417219,1000,1080.210459
-59.95242,1000,1092.461684
-64.465883,1000,1143.086697
-175.236728,1000,1153.591229
-110.506829,1000,1204.168094
-255.555241,1000,1215.053087
-51.454632,1000,1266.79416
-222.152017,1000,1277.63262
-282.110124,1000,1327.900175
-548.876027,1000,1339.261157
-133.749284,1000,1390.155471
-108.389425,1000,1401.3819
-303.788732,1000,1451.716877
-68.315381,1000,1463.555988
-110.869633,1000,1512.551454
-170.613836,1000,1523.265776
-153.194518,1000,1574.342733
-203.618476,1000,1584.83901
-318.296577,1000,1640.458883
-242.337176,1000,1652.047367
-187.454692,1000,1704.503642
-60.348862,1000,1715.407674
-344.918148,1000,1769.156992
-199.897975,1000,1779.550963
-270.124661,1000,1828.741795
-115.790933,1000,1840.655846
-113.57465,1000,1893.886203
-317.616384,1000,1904.413731
-169.053831,1000,1957.523433
-156.938063,1000,1967.747501
-421.176697,1000,2030.048658
-274.44797,1000,2040.451169
-95.163538,1000,2093.058451
-243.00928,1000,2102.891398
-341.181723,1000,2153.418988
-361.642417,1000,2164.633512
-509.047292,1000,2214.190144
-279.721007,1000,2225.075804
-323.404352,1000,2273.588569
-336.474972,1000,2285.270938
-334.694856,1000,2336.874181
-117.458125,1000,2348.521465
-123.237965,1000,2400.188617
-283.957994,1000,2410.529259
-99.391487,1000,2461.901802
-286.623052,1000,2472.418565
-151.369759,1000,2526.205006
-331.139357,1000,2538.555394
-205.94622,1000,2592.464558
-250.19424,1000,2604.058224
-513.552594,1000,2658.962406
-165.331965,1000,2671.194362
-71.894909,1000,2723.350243
-152.862975,1000,2735.036877
-279.99919,1000,2785.060897
-287.332836,1000,2796.28733
-991.9283,1000,2855.053714
-509.888763,1000,2869.359613
-296.295691,1000,2920.946037
-320.873709,1000,2932.45174
-306.765567,1000,2982.635108
-324.886941,1000,2994.656725
-319.172502,1000,3047.670588
-298.965723,1000,3058.309043
-165.796565,1000,3109.793543
-89.507028,1000,3123.087169
-311.200082,1000,3174.84149
-387.979883,1000,3185.498056
-176.975247,1000,3238.150411
-330.779159,1000,3249.153788
-89.016579,1000,3306.777545
-86.872626,1000,3318.760904
-308.186841,1000,3369.697921
-281.324969,1000,3381.115902
-194.745803,1000,3432.189553
-390.629989,1000,3443.886798
-301.812373,1000,3490.601367
-312.693241,1000,3503.346555
-212.885207,1000,3565.659743
-178.511346,1000,3577.816098
-352.359078,1000,3638.052591
-418.176344,1000,3650.367997
-315.096403,1000,3712.870018
-207.399078,1000,3724.003517
-196.202801,1000,3785.05619
-224.40445,1000,3795.585081
-156.894248,1000,3858.550446
-123.488584,1000,3869.791017
-202.515997,1000,3932.838955
18.487343,1000,3945.003467
-339.53589,1000,4003.970203
-202.259026,1000,4016.993752
-190.467825,1000,4075.560832
-359.163183,1000,4088.685738
-125.618055,1000,4147.389888
-246.838532,1000,4160.826864
-219.485776,1000,4219.06847
-263.970093,1000,4232.27318
-186.741403,1000,4295.268573
-363.464015,1000,4308.596956
-285.867106,1000,4371.575735
-320.134996,1000,4384.394945
-360.610932,1000,4447.044152
-254.685106,1000,4458.023519
-284.260455,1000,4520.928485
-198.722126,1000,4532.793336
-475.544949,1000,4596.029078
-261.23785,1000,4609.917864
-147.607006,1000,4671.563596
-147.901861,1000,4684.961162
-347.202985,1000,4749.921293
-400.315523,1000,4760.523614
-320.771838,1000,4820.391003
-224.76424,1000,4834.607867
-95.713504,1000,4897.420153
-279.923888,1000,4910.713557
-209.565161,1000,4968.414321
-222.204532,1000,4981.32227
-322.46169,1000,5040.154912
-337.241688,1000,5053.416772
-184.452428,1000,5115.290092
-65.64674,1000,5127.978506
-248.347754,1000,5189.612525
-247.993988,1000,5201.2651
-175.263357,1000,5260.561919
-307.722242,1000,5273.75626
-230.944483,1000,5334.234728
-255.248005,1000,5347.236135
-335.526187,1000,5404.194247
-286.598097,1000,5418.004627
-309.208536,1000,5480.183215
-427.687565,1000,5493.37565
-338.254475,1000,5553.190251
-370.184822,1000,5566.70578
-303.868471,1000,5630.340965
-193.626881,1000,5640.171247
-281.538212,1000,5697.654952
-98.97043,1000,5708.16208
-282.763858,1000,5772.278369
-330.629448,1000,5784.231618
-164.990329,1000,5840.544029
-255.224413,1000,5854.89411
-249.587138,1000,5914.32186
-302.949251,1000,5927.636803
-338.830092,1000,5988.513056
-147.563071,1000,6000.289039
-329.366642,1000,6058.337931
-475.916429,1000,6072.304144
-269.179245,1000,6131.928814
-359.761128,1000,6146.674301
-227.101761,1000,6205.824198
-374.007184,1000,6217.549321
-292.685001,1000,6277.63868
-280.976425,1000,6290.451587
-273.93535,1000,6352.9792
-199.250054,1000,6365.91999
-177.657082,1000,6428.570058
-374.010832,1000,6440.109304
-214.582812,1000,6501.937639
