# {"t_start": 1745880912.9088664, "env_id": "Office-single-v0"} 
r,l,t
0.0,17,0.604648
1.0,23,0.604975
1.0,23,0.605293
1.0,23,0.60561
1.0,122,0.607118
1.0,23,0.607439
1.0,25,0.607784
1.0,25,0.608156
1.0,31,0.608571
1.0,26,0.608916
1.0,40,0.609458
1.0,23,0.609778
1.0,25,0.610136
1.0,25,0.610477
1.0,23,0.610791
1.0,28,0.611176
1.0,23,0.611497
1.0,23,0.611809
1.0,39,0.612319
1.0,31,0.612724
1.0,23,0.613049
1.0,41,0.613688
1.0,25,0.614047
1.0,27,0.614401
0.0,18,0.614649
1.0,28,0.615034
0.0,74,0.615938
1.0,26,0.616314
1.0,27,0.616672
0.0,12,0.616846
0.0,16,0.617087
1.0,28,0.617473
1.0,25,0.61783
1.0,25,0.61822
1.0,25,0.618574
0.0,4,0.618648
1.0,30,0.6191
1.0,30,0.619515
1.0,38,0.620044
0.0,21,0.620384
1.0,31,0.620831
1.0,38,0.621335
1.0,59,0.622098
0.0,18,0.622368
0.0,11,0.622526
1.0,26,0.622871
0.0,4,0.622945
0.0,10,0.623114
1.0,24,0.623491
1.0,25,0.623845
1.0,25,0.62422
1.0,23,0.62454
1.0,25,0.624882
0.0,14,0.625095
0.0,13,0.625285
1.0,25,0.625623
1.0,28,0.626031
1.0,25,0.626391
1.0,25,0.626732
1.0,36,0.627212
1.0,23,0.627534
1.0,23,0.627855
1.0,25,0.628222
1.0,27,0.628595
0.0,6,0.628697
1.0,27,0.629083
1.0,24,0.62942
1.0,23,0.629739
1.0,23,0.630084
1.0,25,0.630435
1.0,25,0.63079
1.0,23,0.631132
1.0,30,0.631576
1.0,27,0.631948
1.0,27,0.632324
1.0,26,0.632683
1.0,26,0.633055
0.0,11,0.633228
1.0,23,0.633624
1.0,23,0.633995
1.0,25,0.634337
1.0,25,0.634676
1.0,30,0.635097
1.0,27,0.635462
1.0,25,0.635805
1.0,28,0.636196
1.0,25,0.636539
1.0,25,0.636878
1.0,27,0.637253
1.0,27,0.637629
1.0,29,0.63803
0.0,16,0.638268
1.0,26,0.638619
1.0,24,0.638944
1.0,23,0.639267
1.0,23,0.639584
1.0,30,0.639986
1.0,26,0.640335
1.0,26,0.640678
1.0,27,0.641047
0.0,4,0.641122
1.0,25,0.641456
1.0,34,0.64189
1.0,23,0.642217
1.0,23,0.642538
1.0,28,0.642907
1.0,25,0.643268
1.0,31,0.643734
0.0,129,0.645365
1.0,23,0.645682
0.0,15,0.645914
1.0,25,0.646275
0.0,7,0.646395
1.0,25,0.646737
1.0,63,0.64755
1.0,30,0.647948
0.0,10,0.648115
1.0,25,0.64846
1.0,23,0.648775
1.0,29,0.64917
1.0,23,0.649495
1.0,24,0.649823
0.0,12,0.650015
1.0,24,0.650344
1.0,23,0.650659
0.0,6,0.650774
1.0,29,0.651179
1.0,23,0.651502
1.0,23,0.651827
1.0,23,0.652237
1.0,23,0.65258
0.0,14,0.652792
0.0,17,0.653047
0.0,28,0.653449
0.0,13,0.653705
1.0,32,0.654169
1.0,31,0.654577
1.0,24,0.654941
1.0,23,0.655273
1.0,23,0.6556
1.0,25,0.65594
1.0,23,0.656262
1.0,25,0.656616
1.0,25,0.656953
1.0,25,0.657304
1.0,28,0.65768
1.0,24,0.658018
1.0,24,0.658368
1.0,25,0.658712
1.0,27,0.65909
1.0,31,0.659498
1.0,23,0.659816
1.0,23,0.660154
1.0,24,0.660493
1.0,27,0.660866
1.0,31,0.661286
1.0,118,0.662765
1.0,30,0.663224
1.0,23,0.663657
1.0,31,0.664162
0.0,57,0.665009
0.0,20,0.665287
1.0,27,0.665642
0.0,21,0.665932
1.0,26,0.666317
0.0,20,0.666595
0.0,18,0.666851
1.0,28,0.667253
0.0,17,0.66752
1.0,23,0.667854
1.0,25,0.668212
1.0,23,0.668531
0.0,18,0.668779
0.0,12,0.668951
0.0,9,0.669118
1.0,27,0.669485
1.0,25,0.669825
1.0,25,0.670196
1.0,27,0.670569
1.0,25,0.670914
0.0,77,0.671951
1.0,25,0.672324
0.0,17,0.672577
1.0,23,0.672908
1.0,25,0.673274
1.0,23,0.673652
1.0,28,0.674053
1.0,26,0.674409
1.0,24,0.674736
1.0,38,0.675266
1.0,23,0.675601
0.0,22,0.675913
0.0,10,0.676077
1.0,23,0.676404
1.0,25,0.676748
1.0,34,0.677226
1.0,25,0.677594
1.0,31,0.678056
1.0,25,0.678417
1.0,29,0.678804
1.0,24,0.679159
1.0,25,0.679509
1.0,23,0.679824
0.0,17,0.680079
0.0,13,0.680268
0.0,17,0.680513
1.0,55,0.681252
1.0,26,0.68161
1.0,29,0.68202
1.0,24,0.682348
0.0,19,0.68263
0.0,15,0.682839
1.0,53,0.683589
1.0,23,0.683975
1.0,24,0.68433
1.0,25,0.684672
1.0,24,0.685023
1.0,24,0.685356
1.0,27,0.685724
1.0,28,0.686127
1.0,29,0.68653
1.0,27,0.686894
1.0,24,0.687265
1.0,23,0.687583
1.0,23,0.687906
1.0,28,0.688299
1.0,26,0.688656
1.0,23,0.688982
0.0,17,0.689229
1.0,25,0.689569
1.0,196,0.692054
1.0,27,0.692435
1.0,27,0.692806
1.0,26,0.693171
1.0,23,0.693514
0.0,16,0.693796
1.0,27,0.694188
1.0,27,0.694562
1.0,24,0.694899
0.0,143,0.696706
1.0,27,0.697097
1.0,23,0.697426
1.0,25,0.697773
1.0,28,0.698168
0.0,20,0.698449
1.0,28,0.698826
1.0,25,0.699183
1.0,35,0.69965
1.0,23,0.699981
1.0,24,0.700317
1.0,27,0.700679
1.0,23,0.701007
1.0,27,0.701367
1.0,27,0.701768
1.0,31,0.702194
1.0,27,0.702564
1.0,68,0.703435
1.0,27,0.703894
1.0,23,0.704245
1.0,23,0.704566
1.0,27,0.704923
0.0,12,0.70511
1.0,32,0.705536
1.0,29,0.705924
1.0,25,0.706274
1.0,160,0.708271
1.0,27,0.708655
1.0,31,0.709088
1.0,27,0.709464
1.0,25,0.709802
1.0,23,0.710128
1.0,25,0.710472
1.0,24,0.710806
1.0,25,0.711168
1.0,26,0.711527
1.0,27,0.71189
1.0,23,0.712215
1.0,23,0.712534
1.0,23,0.712873
1.0,27,0.713244
0.0,25,0.713575
0.0,6,0.713707
1.0,25,0.714053
1.0,33,0.714481
0.0,14,0.714676
1.0,23,0.714999
1.0,25,0.715336
1.0,27,0.715696
1.0,23,0.716025
1.0,23,0.716336
1.0,25,0.716687
1.0,25,0.717071
1.0,86,0.718196
1.0,33,0.718626
0.0,17,0.718861
1.0,23,0.719187
1.0,24,0.719521
1.0,23,0.719839
1.0,23,0.720176
1.0,28,0.720546
1.0,25,0.720891
1.0,23,0.721216
1.0,24,0.721538
0.0,19,0.721802
0.0,8,0.721926
1.0,28,0.7223
1.0,23,0.722616
0.0,21,0.722904
1.0,30,0.723311
1.0,27,0.723709
1.0,23,0.724114
1.0,23,0.724459
1.0,23,0.724774
1.0,25,0.725145
1.0,23,0.725463
1.0,23,0.725777
1.0,23,0.726104
1.0,28,0.726475
1.0,29,0.726856
1.0,31,0.727279
1.0,25,0.727618
1.0,26,0.727978
0.0,14,0.72818
1.0,29,0.728563
1.0,23,0.728875
1.0,24,0.729203
1.0,25,0.729533
1.0,25,0.729864
1.0,33,0.730299
0.0,16,0.730525
1.0,31,0.730927
1.0,25,0.731277
1.0,23,0.731593
1.0,23,0.731904
1.0,25,0.732249
0.0,21,0.732534
1.0,34,0.73298
1.0,32,0.733391
1.0,23,0.733718
1.0,39,0.734246
1.0,29,0.734614
1.0,32,0.735034
0.0,14,0.735233
1.0,23,0.73554
1.0,25,0.73587
1.0,25,0.736206
1.0,24,0.736558
1.0,27,0.736913
0.0,17,0.73715
1.0,28,0.737513
1.0,26,0.737849
0.0,4,0.737921
1.0,29,0.73831
1.0,25,0.73864
1.0,25,0.738977
0.0,18,0.739232
0.0,19,0.739493
1.0,27,0.739851
0.0,8,0.739995
1.0,26,0.740346
1.0,28,0.740717
1.0,30,0.74112
1.0,25,0.741456
1.0,24,0.741771
1.0,27,0.742152
1.0,23,0.74248
1.0,27,0.742837
1.0,23,0.74317
1.0,23,0.743493
1.0,25,0.74387
1.0,23,0.744211
0.0,9,0.744354
1.0,28,0.744724
1.0,23,0.745048
1.0,27,0.745409
0.0,4,0.745483
1.0,25,0.745825
1.0,23,0.746151
1.0,23,0.746467
0.0,21,0.74675
0.0,8,0.746876
0.0,8,0.747007
1.0,25,0.747336
1.0,24,0.747671
1.0,23,0.748002
1.0,143,0.749725
1.0,24,0.750067
1.0,25,0.750406
1.0,23,0.750734
1.0,29,0.75113
1.0,26,0.75148
1.0,25,0.751822
1.0,27,0.752201
1.0,25,0.752545
0.0,14,0.752744
1.0,25,0.753097
1.0,25,0.753452
1.0,23,0.753786
0.0,14,0.754056
0.0,17,0.754301
1.0,24,0.754644
1.0,26,0.755006
1.0,26,0.755356
1.0,23,0.755669
0.0,14,0.755877
1.0,29,0.756283
1.0,25,0.75662
1.0,25,0.756954
1.0,25,0.75731
1.0,24,0.757632
1.0,25,0.757974
1.0,25,0.758349
1.0,28,0.758729
1.0,23,0.75908
0.0,4,0.759156
0.0,14,0.759357
0.0,19,0.759617
1.0,23,0.759937
1.0,28,0.760329
1.0,27,0.760694
1.0,25,0.761046
1.0,23,0.761366
1.0,340,0.765669
1.0,25,0.766042
0.0,14,0.766256
1.0,27,0.766629
1.0,27,0.767018
1.0,25,0.767369
1.0,29,0.767759
0.0,8,0.76789
0.0,19,0.768183
0.0,10,0.768337
1.0,25,0.768682
1.0,23,0.769017
0.0,6,0.76912
1.0,24,0.769451
0.0,19,0.769724
0.0,20,0.770018
0.0,4,0.770095
1.0,23,0.770416
1.0,23,0.770748
1.0,27,0.771145
0.0,12,0.77134
1.0,23,0.771651
0.0,14,0.771857
1.0,25,0.772211
1.0,23,0.772533
1.0,23,0.772853
0.0,14,0.773073
1.0,25,0.773418
1.0,28,0.773793
1.0,25,0.774208
1.0,23,0.774555
1.0,28,0.774927
0.0,16,0.775167
1.0,29,0.775557
1.0,32,0.775988
