# {"t_start": 1621275653.5566237, "env_id": "Fetch-M3-v0"} 
r,l,t
-145.172783,1000,98.737164
-694.389957,1000,134.386268
-813.633257,1000,169.135788
-597.728977,1000,202.143824
-962.833355,1000,239.13649
-782.212768,1000,274.449401
-749.313365,1000,309.897175
-710.116488,1000,348.875936
-587.102697,1000,380.11049
-748.59388,1000,1005.83535
-758.739657,1000,1040.921788
-707.155378,1000,1076.475002
-551.627505,1000,1111.375918
-755.678217,1000,1145.961665
-601.126763,1000,1176.577708
-584.482401,1000,1208.49357
-754.159626,1000,1240.086844
-570.884273,1000,1268.456994
-1045.584726,1000,1292.355798
-556.87288,1000,1880.892789
-827.730065,1000,1912.896755
-769.111262,1000,1943.507888
-350.947943,1000,1974.532459
-237.613547,1000,2003.669419
-971.015267,1000,2031.968391
-724.229485,1000,2059.52737
-561.268971,1000,2086.770634
-218.663701,1000,2110.089618
-677.726359,1000,2135.837806
-379.862169,1000,2746.388675
-523.749342,1000,2775.943492
-377.302008,1000,2804.5045
-58.561582,1000,2833.068647
-587.201906,1000,2861.38867
-733.026515,1000,2887.443051
-754.084442,1000,2911.070093
-259.088714,1000,2936.211603
-780.29686,1000,2960.94332
-731.122055,1000,2988.653933
-702.169359,1000,3592.866859
-594.976746,1000,3622.431056
-246.54374,1000,3650.387761
-741.640284,1000,3677.442267
-600.679853,1000,3702.979389
-82.478631,1000,3730.677173
-651.341225,1000,3756.066306
-535.320092,1000,3780.620531
-676.871359,1000,3807.16773
-459.307525,1000,3834.800671
-625.35088,1000,4440.410532
-757.675932,1000,4469.030794
-607.434632,1000,4495.855966
-697.701897,1000,4522.674209
-770.265201,1000,4549.038066
-576.980714,1000,4576.133351
-740.85031,1000,4602.138319
-536.051321,1000,4627.896272
-760.487755,1000,4655.474761
-701.867797,1000,4682.313845
-569.100094,1000,5268.652131
-334.049566,1000,5296.296619
-748.679351,1000,5323.729631
-621.492705,1000,5351.311632
-707.042224,1000,5377.985473
-759.130838,1000,5405.676002
-570.511816,1000,5434.610346
-612.810749,1000,5461.886727
-670.394133,1000,5488.009768
-343.066654,1000,5515.32914
-732.245515,1000,6084.584894
-768.827635,1000,6112.657876
-668.146748,1000,6141.263897
-737.990955,1000,6167.386394
-702.122391,1000,6192.472735
-294.300154,1000,6219.299153
-725.43311,1000,6244.311385
-638.341866,1000,6269.666322
-597.893479,1000,6295.041028
-457.205833,1000,6319.478673
-728.947757,1000,6898.297623
-726.255061,1000,6925.498948
-553.427597,1000,6953.652639
-669.303941,1000,6981.043694
-761.206039,1000,7009.216441
-655.687922,1000,7034.307743
-661.426232,1000,7061.45818
-734.342596,1000,7088.185124
-607.046707,1000,7113.470513
-568.531064,1000,7139.8756
-725.389646,1000,7723.75622
-677.840991,1000,7749.114187
-728.07286,1000,7774.336503
-742.840176,1000,7802.355482
-562.466622,1000,7829.615438
-682.545573,1000,7857.632684
-572.87412,1000,7882.725997
-667.347099,1000,7908.929649
-741.895217,1000,7935.835325
-732.12714,1000,7965.770494
-551.443421,1000,8542.901533
-570.927988,1000,8567.566243
-758.742138,1000,8592.960126
-603.992025,1000,8619.525363
-512.084043,1000,8648.631644
-760.353986,1000,8677.816669
-775.916711,1000,8707.095329
-560.528745,1000,8736.531217
-553.620388,1000,8768.329398
-609.804535,1000,8798.377144
-720.744201,1000,9359.496246
-737.215132,1000,9386.384717
-748.802332,1000,9414.785423
-202.770894,1000,9442.900274
-772.82564,1000,9474.89063
-322.166982,1000,9502.849804
-674.732102,1000,9533.260998
-749.896373,1000,9566.721355
