# {"t_start": 1621275658.3712964, "env_id": "Fetch-M2-v0"} 
r,l,t
-993.247651,1000,105.299702
-1131.145301,1000,138.695395
-880.682052,1000,171.295655
-760.4989,1000,201.56479
-1220.171587,1000,236.981169
-1140.572111,1000,271.981779
-771.812477,1000,303.00675
-705.603085,1000,336.700933
-590.405937,1000,368.762132
-556.109759,1000,972.817698
-757.851575,1000,1004.998065
-733.78284,1000,1039.021802
-753.275465,1000,1069.958812
-548.525372,1000,1100.984754
-725.447007,1000,1132.361952
-551.915295,1000,1161.15682
-657.455153,1000,1189.926293
-692.742362,1000,1218.863875
-737.180788,1000,1246.726775
-756.682759,1000,1799.309929
-555.368792,1000,1829.461594
-653.611274,1000,1858.455873
-578.600294,1000,1888.919069
-717.948722,1000,1917.908108
-756.308379,1000,1947.020483
-707.689689,1000,1977.051506
-781.650863,1000,2003.860214
-657.193181,1000,2031.560032
-643.474198,1000,2058.56645
-694.320045,1000,2617.200119
-730.383773,1000,2644.207512
-723.485386,1000,2671.842633
-766.572589,1000,2698.748704
-774.106202,1000,2724.716969
-569.188345,1000,2751.787652
-671.765413,1000,2778.623848
-635.362355,1000,2803.779254
-559.583108,1000,2830.200699
-743.39097,1000,2853.503899
-529.133274,1000,3432.843691
-718.819955,1000,3456.813458
-575.56191,1000,3479.907675
-693.200868,1000,3503.551261
-751.556399,1000,3528.61033
-592.066093,1000,3552.176828
-725.0005,1000,3575.488607
-735.95431,1000,3598.986596
-762.928407,1000,3622.30915
-731.200404,1000,3645.250784
-732.426072,1000,4234.146698
-646.913482,1000,4258.202522
-741.013698,1000,4284.810615
-771.238398,1000,4311.239493
-769.612621,1000,4336.834752
-673.225467,1000,4362.391404
-775.617857,1000,4387.189913
-483.63392,1000,4411.270692
-724.627234,1000,4438.434602
-704.009937,1000,4464.981577
-81.759886,1000,4980.685735
-244.337903,1000,5007.043818
-392.989782,1000,5031.880595
-660.298654,1000,5056.227855
-1280.885685,1000,5082.37356
-305.36627,1000,5107.593248
-463.936484,1000,5132.230542
-237.148835,1000,5158.262956
-450.102694,1000,5184.502464
-418.675041,1000,5209.272433
-397.919649,1000,5771.469985
-299.541057,1000,5798.003332
-195.607916,1000,5824.644178
-415.520653,1000,5852.299325
-310.565192,1000,5879.184226
-350.566984,1000,5905.308366
-328.140075,1000,5930.271217
-126.774011,1000,5955.072436
-132.195769,1000,5980.11816
-80.398388,1000,6004.520782
-600.153501,1000,6553.63364
-295.314643,1000,6578.764578
-561.609433,1000,6604.08828
-114.664124,1000,6630.572973
-108.748589,1000,6658.613781
-154.012961,1000,6684.3667
-304.18846,1000,6709.905189
-520.843214,1000,6734.998606
-154.644426,1000,6760.594337
-247.13062,1000,6785.331266
-388.077219,1000,7329.877311
-303.327463,1000,7357.539649
-322.492291,1000,7384.559999
-303.296442,1000,7410.789268
-119.309289,1000,7436.954244
-392.920921,1000,7462.230864
-228.111479,1000,7487.073918
-196.402914,1000,7512.485568
-258.050649,1000,7536.609925
-338.858933,1000,7559.301687
-176.754208,1000,8127.281734
-350.407358,1000,8156.068419
-279.822046,1000,8183.133705
-649.592254,1000,8207.938659
-160.137852,1000,8232.513515
-127.797414,1000,8256.250946
-342.7434,1000,8279.802965
-26.491108,1000,8302.88459
-294.566455,1000,8325.25803
-663.873802,1000,8350.290071
-143.079497,1000,8870.309089
-738.533806,1000,8898.067296
-270.14335,1000,8925.080272
-146.852873,1000,8950.95259
-54.987042,1000,8976.416172
-1100.39165,1000,9002.111245
-279.611761,1000,9027.324667
-298.840917,1000,9049.851768
-301.341305,1000,9073.412968
-277.727229,1000,9099.175434
-319.897265,1000,9669.553283
-396.373307,1000,9694.67562
-868.522225,1000,9719.492467
-96.367002,1000,9745.458673
-177.084153,1000,9773.243076
-756.425046,1000,9796.842383
-588.394121,1000,9819.706341
-508.955218,1000,9844.539385
-347.954479,1000,9867.111209
-734.762281,1000,9891.015109
-736.660348,1000,10448.550729
-559.92522,1000,10475.747759
-103.755666,1000,10502.15738
-813.301482,1000,10530.059302
-862.403126,1000,10559.405672
-459.09413,1000,10585.699696
-305.535998,1000,10611.10219
-1007.924216,1000,10636.226151
-517.743234,1000,10663.796068
-561.270125,1000,10691.565205
-1040.232793,1000,11398.393156
-374.904937,1000,11426.386638
-349.512636,1000,11456.678045
-425.723056,1000,11484.132571
-497.888717,1000,11515.570946
-542.910084,1000,11550.538504
-305.983958,1000,11578.851358
-315.591514,1000,11605.091553
-282.482143,1000,11633.127072
-456.281267,1000,11663.556926
-315.868054,1000,12379.015062
-329.68446,1000,12409.376028
-250.158234,1000,12437.431792
-334.186139,1000,12468.721843
-297.798393,1000,12496.377017
-288.281678,1000,12524.335996
-240.07189,1000,12553.740535
-179.306901,1000,12579.965769
-483.256474,1000,12606.509918
-700.823885,1000,12634.103505
-278.211082,1000,13179.539678
-239.95231,1000,13208.604831
-303.227501,1000,13238.540228
-308.919981,1000,13266.996023
-213.11877,1000,13293.956403
-196.647474,1000,13320.441147
-553.667486,1000,13345.856228
-592.622406,1000,13369.985697
-716.189458,1000,13397.562707
-582.192501,1000,13423.388156
-476.621351,1000,13974.966806
-389.870001,1000,13999.35163
-793.84617,1000,14028.117311
-222.268366,1000,14052.465585
-318.656619,1000,14081.709065
-319.442613,1000,14105.9216
-308.221072,1000,14135.391146
-843.340445,1000,14160.235681
-260.581961,1000,14186.658158
-961.072,1000,14215.122964
-196.386157,1000,14743.624377
-281.987988,1000,14766.723776
-526.353682,1000,14792.149954
-292.712852,1000,14819.163419
-499.314585,1000,14845.426554
-290.809274,1000,14871.768254
-438.615756,1000,14899.785197
-127.305434,1000,14928.299548
-324.058597,1000,14955.482197
-320.436957,1000,14983.477607
-569.211777,1000,15599.644476
-288.380427,1000,15624.016193
-221.30552,1000,15648.116452
-185.899251,1000,15672.654805
-820.003605,1000,15696.503636
-566.52296,1000,15719.744935
-120.310771,1000,15745.984247
-372.474405,1000,15769.846462
-403.588848,1000,15798.14402
-275.510678,1000,15825.34066
-373.078562,1000,16397.257537
-152.356309,1000,16420.362019
-98.005411,1000,16444.275465
-171.268197,1000,16469.910701
-375.614548,1000,16493.942196
-382.847267,1000,16517.850153
-367.499316,1000,16540.906395
-151.04156,1000,16565.227325
-300.533741,1000,16591.560561
-277.884442,1000,16618.012295
-783.494985,1000,17138.590483
-96.436403,1000,17161.753011
-292.840424,1000,17184.955392
-399.818656,1000,17209.494363
-753.669269,1000,17233.890183
-260.869845,1000,17259.033434
-309.090396,1000,17283.787045
-334.363649,1000,17306.599631
-250.487069,1000,17332.700111
-386.66476,1000,17354.095676
-324.458251,1000,17857.007984
