param_noise_stddev,prob_satisfiability,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.17056425244126316,0.0,-0.6287894248962402,1.181814193725586,0.5079303979873657,0.8492246866226196,-0.10920925438404083,1.0340720415115356,0.3774794638156891,0.7845271825790405,-0.8483164310455322,0.22837379574775696,0.547998309135437,1000.0,2.0,-591.3397827148438,-591.3397827148438,83.7236328125,83.7236328125,26.299851655960083,2.0,1,2000,76.04605631099669,0.13463109731674194,0.01747760735452175,0.5763203501701355
0.17056425244126316,0.0,-1.4989650249481201,2.250725746154785,0.9975166320800781,0.003736087353900075,-1.4209644794464111,2.24827241897583,0.9945480227470398,0.009785993956029415,-1.8768773078918457,0.34580934047698975,0.6265893578529358,975.0,4.0,-726.80126953125,-726.80126953125,147.83409118652344,147.83409118652344,109.13488721847534,4.0,2,4000,36.65189108586758,1.807673454284668,0.0231664776802063,0.004433467052876949
0.17748984505303073,0.0,-3.460348606109619,3.3228673934936523,0.9960149526596069,0.006273686420172453,-3.380295991897583,3.2824761867523193,0.5667248964309692,0.7547144293785095,-2.7235209941864014,0.38686028122901917,0.6723295450210571,983.3333333333334,6.0,-752.0791015625,-752.0791015625,149.36239624023438,149.36239624023438,177.70233702659607,6.0,3,6000,33.76432803526946,4.154710292816162,0.0310396458953619,0.006600644439458847
0.18105739093859663,0.0,-4.3988542556762695,3.614647626876831,0.6066088676452637,0.5662413239479065,-4.247693061828613,3.512545585632324,0.1445133090019226,0.7562375664710999,-3.3436203002929688,0.42650744318962097,0.6997941732406616,987.5,8.0,-737.8407592773438,-737.8407592773438,132.13316345214844,132.13316345214844,250.8040542602539,8.0,4,8000,31.897411003167335,5.104438781738281,0.032277435064315796,0.3930547535419464
0.15136711368692907,0.0,-4.27335786819458,3.4530460834503174,-0.2719411253929138,0.8901589512825012,-4.184269905090332,3.3844449520111084,-0.49432578682899475,0.8629438281059265,-4.900447845458984,0.35997867584228516,0.7485565543174744,990.0,10.0,-784.9320068359375,-784.9320068359375,158.0279541015625,158.0279541015625,319.3924882411957,10.0,5,10000,31.309440165819737,5.775132656097412,0.03216387331485748,0.5483758449554443
0.12908909295101373,0.0,-4.79312801361084,3.839197874069214,0.20732595026493073,0.8981133699417114,-4.668717861175537,3.748870849609375,0.3995024859905243,0.7637853622436523,-6.257863998413086,0.27012982964515686,0.7920241355895996,991.6666666666666,12.0,-835.7448120117188,-835.7448120117188,183.72125244140625,183.72125244140625,391.2958507537842,12.0,6,12000,30.667332599830665,6.8800811767578125,0.034981392323970795,0.5660582780838013
0.10792071678026853,0.0,-5.237430572509766,4.015929698944092,0.2918858826160431,0.877015233039856,-5.163290977478027,3.955540180206299,0.17789670825004578,0.9368594288825989,-6.754281044006348,0.28759434819221497,0.7960528135299683,992.8571428571429,14.0,-804.8756713867188,-804.8756713867188,188.19569396972656,188.19569396972656,457.5451309680939,14.0,7,14000,30.598074490221745,7.149151802062988,0.036070045083761215,0.18090038001537323
0.08844582667210643,0.0,-5.596023082733154,4.117878437042236,0.5189045667648315,0.7889555096626282,-5.534564018249512,4.076311111450195,0.47681331634521484,0.8389245867729187,-7.730281352996826,0.2772013545036316,0.8136954307556152,993.75,16.0,-824.9700927734375,-824.9700927734375,183.8937530517578,183.8937530517578,527.4895911216736,16.0,8,16000,30.332352086753033,7.811890125274658,0.03693879023194313,0.7002931833267212
0.07694459401832851,0.0,-5.824542999267578,4.262230396270752,0.8783228993415833,0.41774559020996094,-5.761103630065918,4.2190985679626465,0.7219736576080322,0.5802514553070068,-8.262675285339355,0.3039936125278473,0.8211790323257446,994.4444444444445,18.0,-813.7323608398438,-813.7323608398438,177.04165649414062,177.04165649414062,590.6003530025482,18.0,9,18000,30.477462311849205,8.0825834274292,0.03672151267528534,0.5359317064285278
0.0724852881735357,0.0,-6.072442531585693,4.334069728851318,0.9203512668609619,0.34535709023475647,-6.031531810760498,4.304928302764893,0.8550357818603516,0.4842471182346344,-8.652847290039062,0.3685898184776306,0.803885281085968,995.0,20.0,-804.0040283203125,-804.0040283203125,170.4945526123047,170.4945526123047,658.1190221309662,20.0,10,20000,30.38963975732035,8.036937713623047,0.03551922366023064,0.20400148630142212
