# {"t_start": 1621275657.6072254, "env_id": "Fetch-M1-v0"} 
r,l,t
-1167.214963,1000,104.481764
-620.192261,1000,136.016534
-756.697171,1000,167.403603
-1042.579266,1000,202.230133
-561.543904,1000,234.257133
-784.748073,1000,266.167122
-641.333646,1000,296.310626
-649.663649,1000,328.781572
-607.702282,1000,360.903425
-551.619997,1000,870.56892
-557.683658,1000,893.839097
-648.929805,1000,917.914164
-585.138737,1000,945.053943
-743.038458,1000,973.877867
-551.708165,1000,1003.226955
-580.082048,1000,1033.720017
-526.635011,1000,1063.687126
-545.867367,1000,1093.409918
-561.49975,1000,1123.839352
-534.17326,1000,1628.451772
-534.028256,1000,1650.744929
-533.576758,1000,1674.26445
-523.06545,1000,1699.151478
-536.893395,1000,1725.896507
-567.668873,1000,1752.882838
-552.41869,1000,1779.682514
-526.611377,1000,1809.585136
-540.301021,1000,1837.703093
-533.347564,1000,1867.234066
-524.915487,1000,2378.137003
-552.052426,1000,2401.294269
-589.214686,1000,2424.959411
-657.870421,1000,2448.37677
-623.882377,1000,2472.608681
-625.49601,1000,2495.570581
-545.845654,1000,2521.210338
-563.452508,1000,2545.610364
-556.735194,1000,2570.329101
-585.520815,1000,2596.267503
-548.055894,1000,3139.40599
-531.528625,1000,3162.137245
-567.913714,1000,3185.05748
-548.076294,1000,3208.556491
-532.66458,1000,3231.277455
-527.303301,1000,3254.2674
-564.008698,1000,3276.789162
-575.09084,1000,3300.389977
-542.628088,1000,3322.553489
-536.977814,1000,3346.715977
-553.99384,1000,3878.711461
-546.600598,1000,3900.672223
-597.493112,1000,3923.047946
-543.884769,1000,3945.422259
-537.318411,1000,3966.902385
-535.478047,1000,3988.971337
-533.154314,1000,4012.572779
-582.191337,1000,4035.002265
-586.118145,1000,4056.027312
-596.455056,1000,4077.796235
-568.25227,1000,4609.261928
-571.542751,1000,4633.337859
-556.407337,1000,4656.065737
-552.001019,1000,4679.946625
-548.911019,1000,4703.553746
-522.191341,1000,4727.167306
-521.14216,1000,4749.063256
-523.590118,1000,4771.213842
-560.537737,1000,4793.799636
-572.430749,1000,4815.149773
-541.20783,1000,5341.397436
-543.252924,1000,5364.391784
-544.500158,1000,5389.258948
-526.59462,1000,5413.232555
-557.375904,1000,5435.824303
-554.179556,1000,5459.537257
-532.148052,1000,5481.666338
-571.503836,1000,5503.101227
-601.21296,1000,5523.385203
-764.807039,1000,5542.972928
-641.234999,1000,6023.397937
-609.666928,1000,6044.780874
-613.966968,1000,6067.054
-597.510622,1000,6088.689898
-658.951853,1000,6113.3138
-766.616666,1000,6136.693537
-641.21322,1000,6157.525473
-748.021543,1000,6180.730362
-664.943978,1000,6202.634119
-581.275618,1000,6222.475047
-585.551906,1000,6701.162132
-744.262588,1000,6725.87303
-789.238197,1000,6750.114962
-741.807018,1000,6774.501913
-578.723696,1000,6797.520285
-747.524197,1000,6819.71411
-573.126154,1000,6840.234294
-784.042529,1000,6862.508812
-755.201095,1000,6884.142132
-770.652947,1000,6906.96564
-759.961822,1000,7386.647348
-756.089609,1000,7411.900748
-731.693913,1000,7436.012447
-704.755645,1000,7462.888586
-693.172144,1000,7486.763125
-595.167927,1000,7511.550844
-728.4275,1000,7536.663718
-650.01727,1000,7559.537016
-592.086716,1000,7581.224169
-754.195983,1000,7604.446583
-789.509721,1000,8068.189494
-750.240517,1000,8094.24194
-761.113373,1000,8120.438751
