# {"t_start": 1621275668.055853, "env_id": "Fetch-M3-v0"} 
r,l,t
-609.652219,1000,110.002595
-907.435677,1000,148.035414
-1108.89748,1000,182.541433
-1228.304215,1000,218.843158
-571.488129,1000,256.622049
-764.576301,1000,294.392943
-755.767948,1000,331.531061
-1207.426811,1000,364.309199
-748.629612,1000,391.564167
-725.533873,1000,969.5856
-659.663397,1000,1001.498827
-749.658407,1000,1037.370755
-599.887647,1000,1070.473094
-494.318467,1000,1105.354993
-775.460329,1000,1139.367316
-513.222982,1000,1169.713144
-752.011904,1000,1200.290416
-555.548175,1000,1230.351339
-777.375534,1000,1257.164434
-560.848732,1000,1848.872954
-711.610278,1000,1880.795129
-377.283545,1000,1911.855345
-76.188391,1000,1943.982009
-408.96132,1000,1976.15414
-518.657676,1000,2005.34014
-301.17457,1000,2034.073871
-184.420149,1000,2061.833248
-546.884339,1000,2086.155304
-55.656679,1000,2110.080347
-339.989524,1000,2737.702492
-438.57067,1000,2766.020629
-371.576139,1000,2794.212092
-334.7994,1000,2823.56799
-324.709127,1000,2848.781075
-448.561675,1000,2873.675499
-397.108092,1000,2896.734814
-507.263734,1000,2920.044482
-654.229297,1000,2946.236218
-526.342773,1000,2973.668956
-512.287992,1000,3606.542273
-303.118681,1000,3633.144683
-327.03818,1000,3660.173756
-486.422876,1000,3685.742969
-547.426112,1000,3712.779436
-141.340365,1000,3738.92444
-236.57138,1000,3764.26016
-321.134291,1000,3790.333
-422.187173,1000,3816.675049
-392.633779,1000,3844.963098
-507.140513,1000,4470.558691
-371.628668,1000,4497.032449
-507.710578,1000,4524.186934
-472.811891,1000,4550.917094
-277.13567,1000,4576.975109
-332.959236,1000,4603.578686
-563.351385,1000,4629.97647
-417.788817,1000,4658.197686
-269.221897,1000,4686.09803
-269.70521,1000,4712.660474
-450.765566,1000,5261.297839
-225.172556,1000,5288.750792
-550.919828,1000,5318.255748
-545.317107,1000,5342.804373
-259.486876,1000,5365.721704
-293.647239,1000,5392.00451
-335.927465,1000,5418.950541
-320.86609,1000,5443.831512
-325.193344,1000,5470.154503
-327.651051,1000,5494.255224
-305.634311,1000,6098.738687
-317.87893,1000,6125.864944
-268.104789,1000,6152.473964
-553.430015,1000,6178.743108
-336.671117,1000,6205.292514
-158.499082,1000,6231.531598
-651.438513,1000,6258.293278
-261.09727,1000,6282.923151
-126.770599,1000,6307.229557
-464.594767,1000,6332.86507
-335.796656,1000,6935.029916
-318.348524,1000,6959.63602
-548.657991,1000,6985.052265
-167.25589,1000,7013.394474
-572.340231,1000,7039.233821
-213.918157,1000,7067.040416
-643.538103,1000,7094.057676
-620.063668,1000,7121.025818
-310.5783,1000,7146.681413
-549.258298,1000,7171.419213
-570.453761,1000,7826.876949
-910.84384,1000,7853.924646
-536.158846,1000,7884.216547
-1138.190263,1000,7911.524481
-646.877248,1000,7940.221011
-862.774447,1000,7970.211642
-1243.882714,1000,7996.757924
-1143.246467,1000,8023.773989
-1271.321378,1000,8053.291554
-1318.799119,1000,8082.523606
-176.390234,1000,8648.661354
-487.974627,1000,8675.198237
-477.561265,1000,8704.678803
-1191.205886,1000,8736.930852
-149.497194,1000,8767.1221
-491.383273,1000,8796.714734
-74.055532,1000,8827.568866
-403.661101,1000,8853.968422
-286.873096,1000,8882.778525
-326.093716,1000,8912.069861
-577.000757,1000,9555.222925
-279.502679,1000,9584.104779
-494.42812,1000,9617.711274
-719.862276,1000,9647.782737
-237.775983,1000,9673.008244
-283.38796,1000,9700.910267
-300.845887,1000,9727.839273
-1064.825451,1000,9752.149052
-825.793142,1000,9779.787915
-1021.3431,1000,9804.226794
-302.955032,1000,10362.710313
-480.959151,1000,10393.911491
-262.190198,1000,10422.115776
-260.436488,1000,10449.268162
-485.275018,1000,10474.553112
-1077.877474,1000,10500.697058
-1109.276679,1000,10526.825853
-901.019115,1000,10553.206534
-494.034583,1000,10579.567976
-473.515544,1000,10605.801874
-694.064033,1000,11203.960818
-280.391989,1000,11232.531152
-407.781264,1000,11268.676842
-460.40636,1000,11303.868859
-933.827871,1000,11330.183456
-545.849961,1000,11358.244494
-979.661758,1000,11385.581122
-211.700799,1000,11412.110888
-160.68151,1000,11441.814784
-153.845045,1000,11472.741591
-924.358243,1000,12197.180323
-759.190538,1000,12229.04473
-639.824317,1000,12256.793242
-449.059601,1000,12292.020807
-905.965745,1000,12321.261489
-980.618747,1000,12350.666715
-595.424445,1000,12380.573006
-76.220776,1000,12409.849222
-1141.023282,1000,12438.286246
-407.628761,1000,12465.671724
-312.130264,1000,13112.419737
-641.109209,1000,13141.511799
-745.375873,1000,13171.691967
-658.53896,1000,13198.622341
-907.160828,1000,13230.341377
-534.345605,1000,13258.977586
-421.262892,1000,13284.986086
-136.561619,1000,13312.072135
-581.577197,1000,13338.739176
-806.664166,1000,13367.884423
-431.899525,1000,14131.319908
-708.480414,1000,14160.240571
-198.236235,1000,14192.804078
-942.450602,1000,14223.695013
-570.171744,1000,14253.563509
-332.635977,1000,14286.557119
-483.594379,1000,14318.75267
-341.630469,1000,14351.452602
-447.214257,1000,14381.00336
-324.372103,1000,14413.947826
-1132.343673,1000,15219.911245
-129.469894,1000,15250.061833
-68.062822,1000,15279.861538
-1175.483719,1000,15317.055047
-695.466288,1000,15353.616178
-432.459374,1000,15385.653946
-568.806823,1000,15417.505094
-232.135589,1000,15445.771137
-252.671121,1000,15473.697287
-190.180345,1000,15504.117297
-190.54775,1000,16082.579557
-767.414348,1000,16113.302563
-573.175221,1000,16143.601639
-307.39428,1000,16173.313657
-226.275035,1000,16201.63455
-197.53005,1000,16232.362346
-171.276188,1000,16261.468587
-147.424928,1000,16291.79561
-907.415695,1000,16317.910155
-695.3159,1000,16345.097025
-746.97798,1000,16853.352044
-555.031389,1000,16881.733831
-217.116452,1000,16910.587515
-384.871957,1000,16940.214921
-899.285681,1000,16966.76861
-354.2567,1000,16994.783755
-576.205974,1000,17024.530262
-307.703674,1000,17052.465747
-285.208756,1000,17079.944994
-369.886748,1000,17107.113377
-1104.35925,1000,17623.613375
-257.225793,1000,17653.371816
-239.519164,1000,17679.644893
-296.085167,1000,17706.947545
-200.955007,1000,17734.441157
-311.892392,1000,17763.804582
-245.570203,1000,17792.270726
-444.714299,1000,17816.92403
-352.725943,1000,17843.286116
-411.375436,1000,17870.064711
-77.36604,1000,18391.100641
-262.686221,1000,18416.460392
-157.603542,1000,18444.534819
-197.555029,1000,18471.137496
-181.524437,1000,18497.709873
-154.558202,1000,18522.343279
-506.801402,1000,18549.610269
-774.788294,1000,18578.104229
-579.361819,1000,18604.090137
-276.324883,1000,18629.191152
-645.677093,1000,19116.086306
-508.682307,1000,19142.540422
-107.781759,1000,19169.461107
-137.209677,1000,19195.509797
-180.422956,1000,19222.361279
-261.313226,1000,19249.646725
21.173348,1000,19275.693427
-100.591241,1000,19300.100225
-351.159137,1000,19333.169652
-757.256752,1000,19359.699973
-315.272398,1000,19843.794072
-716.519833,1000,19871.260476
-570.34951,1000,19899.883472
-535.33764,1000,19927.955832
-1057.227698,1000,19955.791102
-805.597089,1000,19987.368893
-611.82878,1000,20017.051087
-868.262116,1000,20044.383018
-1122.76209,1000,20071.699083
-1048.924937,1000,20097.030184
-943.030125,1000,20585.826624
-1109.336497,1000,20613.49179
-986.242025,1000,20639.889132
-1081.987424,1000,20667.80388
-1027.413196,1000,20694.824736
-846.312694,1000,20726.151521
-982.640885,1000,20753.328823
-799.077392,1000,20782.476928
-769.79115,1000,20806.096122
-695.900132,1000,20830.307951
-905.907972,1000,21366.000036
-816.373442,1000,21395.143411
-760.546384,1000,21419.619591
-270.571785,1000,21447.664521
-557.566849,1000,21478.314826
-502.927633,1000,21503.762647
-1035.34989,1000,21532.447011
-477.212811,1000,21560.585591
-303.267805,1000,21587.106242
-851.238584,1000,21609.259962
-159.303491,1000,22090.328816
-798.755805,1000,22120.454446
-251.101698,1000,22147.631473
-286.437736,1000,22172.474655
-447.925172,1000,22197.382449
-787.717502,1000,22226.224714
-813.071386,1000,22252.074794
-927.510645,1000,22276.203461
-849.523085,1000,22302.584202
-964.016304,1000,22327.497344
-829.912559,1000,22829.734137
-484.252721,1000,22857.810453
-1090.010326,1000,22884.294907
-1178.415688,1000,22912.111496
-628.780263,1000,22942.524972
-604.245896,1000,22974.633885
-141.506707,1000,23001.460282
-1091.959527,1000,23027.443662
-998.724584,1000,23055.234339
-931.499217,1000,23082.988456
-699.982295,1000,23545.462681
-1262.890966,1000,23568.818437
-1107.359142,1000,23595.661178
-177.468331,1000,23624.637213
-360.48042,1000,23652.167463
-288.581495,1000,23678.491956
-307.325806,1000,23705.255818
-305.868243,1000,23730.269976
-411.55549,1000,23757.429292
-183.740142,1000,23784.782645
-1262.664935,1000,24276.439356
-1192.71976,1000,24301.591522
-775.665532,1000,24328.039353
-265.014995,1000,24355.193124
-223.614343,1000,24381.79693
-670.360156,1000,24407.807511
-1219.312206,1000,24432.902043
-536.377748,1000,24455.679366
-391.420657,1000,24483.839367
-459.363635,1000,24511.661254
-222.661654,1000,25016.145213
-93.241675,1000,25042.204956
-529.679576,1000,25069.051271
-917.324549,1000,25095.411545
-533.281141,1000,25118.230363
-232.212317,1000,25143.366049
-435.640823,1000,25169.95498
-223.472891,1000,25197.805515
-318.533275,1000,25223.314133
-785.429129,1000,25248.821686
-119.37663,1000,25704.03529
-158.5142,1000,25729.614785
-100.370582,1000,25751.811072
-817.816344,1000,25774.203508
-177.637542,1000,25795.862808
-458.931015,1000,25819.41725
-615.914472,1000,25845.912563
-335.03743,1000,25867.492911
-954.929776,1000,25889.213919
-223.129793,1000,25911.969822
-211.069435,1000,26360.030892
-791.888457,1000,26383.281577
-298.77086,1000,26406.745434
-269.930375,1000,26429.477956
-1048.201721,1000,26452.673877
-969.017546,1000,26474.596786
-446.666139,1000,26496.214222
-245.51803,1000,26518.851182
-1036.811261,1000,26541.414798
-357.269238,1000,26564.631491
-223.686112,1000,27025.536896
-264.754322,1000,27047.013905
-284.232532,1000,27068.512451
-146.098485,1000,27090.806651
