# {"t_start": 1621263907.9118743, "env_id": "Fetch-M3-v0"} 
r,l,t
-721.846817,1000,15.950168
-736.329416,1000,28.210041
-861.381166,1000,80.267176
-1110.237227,1000,93.123335
-684.750469,1000,149.553588
-495.714308,1000,161.597343
-693.929641,1000,217.035139
-764.134256,1000,229.315486
-613.406804,1000,283.877741
-709.044251,1000,294.125863
-729.081524,1000,344.766898
-979.370101,1000,357.713187
-1104.002442,1000,416.122317
-782.165218,1000,430.056903
-735.157713,1000,480.893534
-60.537696,1000,496.119086
-302.763369,1000,553.489664
-238.545939,1000,566.547041
-280.674239,1000,622.575439
-702.496875,1000,635.591385
-113.239975,1000,693.515893
-422.938871,1000,705.535525
-360.58287,1000,762.114783
-539.975447,1000,774.551305
-569.38248,1000,828.767047
-171.424849,1000,840.772589
-144.000919,1000,895.214045
-111.20267,1000,905.705551
-336.846705,1000,964.225043
-490.430636,1000,978.368205
-175.336035,1000,1042.979019
-191.189557,1000,1053.121721
-253.762834,1000,1114.459212
-140.273524,1000,1126.17393
-157.765742,1000,1186.298129
-289.25666,1000,1199.93023
-130.169816,1000,1255.13094
-150.484363,1000,1266.890468
-44.256558,1000,1321.989348
-244.40643,1000,1335.574582
-158.470585,1000,1393.286288
-131.672636,1000,1405.831055
-202.293333,1000,1463.161895
-74.706987,1000,1474.809261
-145.118291,1000,1531.092913
-140.861463,1000,1542.039395
-154.226857,1000,1601.807562
-220.195608,1000,1614.079677
-85.911864,1000,1674.559311
-284.301812,1000,1686.594438
-551.954422,1000,1747.447641
-475.275044,1000,1764.884598
-44.790323,1000,1825.703561
-224.630976,1000,1837.742438
-107.659205,1000,1895.155456
-157.717857,1000,1907.510204
-99.256904,1000,1969.888448
-130.228126,1000,1982.216174
-728.603709,1000,2048.62748
-78.113202,1000,2059.701612
-98.705437,1000,2119.963979
-673.794845,1000,2132.248812
-133.68597,1000,2190.419771
-120.504166,1000,2204.361688
-134.085033,1000,2259.589542
-202.267096,1000,2271.770398
-300.28768,1000,2328.166318
-284.183104,1000,2340.85202
-413.638199,1000,2404.207098
-251.799345,1000,2417.764457
-207.142632,1000,2472.781606
-231.036464,1000,2486.252171
-137.691271,1000,2549.105664
-215.548225,1000,2562.124578
-201.342305,1000,2622.096209
-236.238719,1000,2632.332524
-165.472683,1000,2694.250951
-120.906543,1000,2708.076191
-358.227686,1000,2768.884689
-159.714318,1000,2782.506789
-112.308556,1000,2841.408652
-615.213508,1000,2855.023992
-418.164329,1000,2918.057032
-228.641825,1000,2929.260767
-509.588242,1000,2991.898443
-163.562296,1000,3003.519751
-412.227665,1000,3061.354158
-334.991397,1000,3074.988675
-240.93274,1000,3139.679604
-515.011587,1000,3150.691947
-302.415824,1000,3212.316916
-279.365768,1000,3223.828369
-377.140976,1000,3290.298357
-143.040376,1000,3305.462744
-79.663954,1000,3363.711283
-221.272762,1000,3376.889495
-527.868975,1000,3434.631713
-229.340023,1000,3447.775823
-222.530525,1000,3506.867842
-570.759665,1000,3524.074482
-467.639417,1000,3587.236168
-563.379941,1000,3604.308529
-127.411889,1000,3670.746339
-97.301263,1000,3687.872942
-270.994337,1000,3756.818088
-275.323463,1000,3773.38574
-165.021283,1000,3842.330274
-98.27317,1000,3858.077489
-148.708329,1000,3922.184754
-402.029476,1000,3935.640077
-625.503578,1000,4010.095302
-862.436986,1000,4025.051793
-314.109099,1000,4094.504022
-483.315741,1000,4110.709836
-486.542296,1000,4189.024195
-286.11951,1000,4204.777842
-348.440443,1000,4286.282598
-593.892171,1000,4305.605347
-47.596868,1000,4375.151793
-653.103978,1000,4392.611004
-490.631714,1000,4467.897848
-628.658166,1000,4487.081328
-653.974287,1000,4561.989326
-884.517983,1000,4581.406261
-97.246212,1000,4649.535687
-221.125221,1000,4664.624267
-718.132638,1000,4739.166294
-76.843732,1000,4754.051227
-237.545311,1000,4821.607509
-268.052985,1000,4835.394425
-214.135742,1000,4902.428631
-70.309214,1000,4915.454461
-541.948032,1000,4982.00283
-206.362622,1000,4994.726564
-472.777138,1000,5063.505351
-463.443526,1000,5081.909548
-787.625675,1000,5154.240153
-136.365216,1000,5169.075599
-166.083067,1000,5238.281209
-103.783475,1000,5250.393443
-124.20977,1000,5319.93754
-327.311758,1000,5333.307662
-226.818915,1000,5401.904927
-123.229732,1000,5415.522281
-180.345362,1000,5478.213532
-488.550342,1000,5492.444479
-640.924595,1000,5565.864853
-120.855635,1000,5579.917355
-257.60707,1000,5649.770545
-492.14075,1000,5664.705209
-46.996609,1000,5733.690732
-65.542906,1000,5748.392196
-217.712327,1000,5816.094954
-519.402502,1000,5835.607621
-478.874586,1000,5902.5347
-631.40103,1000,5916.295285
-203.990117,1000,5981.755125
-501.776102,1000,5996.702834
-97.13844,1000,6065.506188
-488.760106,1000,6083.085789
-764.694026,1000,6152.479501
-156.635219,1000,6165.244488
-513.228308,1000,6233.130948
-967.186712,1000,6247.712334
-792.458631,1000,6315.506438
-650.535201,1000,6334.56051
-508.018257,1000,6408.461252
-105.168339,1000,6422.549789
-806.361364,1000,6494.437504
-814.883869,1000,6512.062289
-233.344139,1000,6578.670451
-754.485439,1000,6595.52303
-214.435093,1000,6655.978679
-147.730971,1000,6672.043589
-106.340431,1000,6735.66718
-248.813679,1000,6751.107676
-415.207568,1000,6824.224909
-62.326405,1000,6840.052619
-294.122763,1000,6908.865444
-295.214068,1000,6927.205997
-200.200786,1000,6996.306876
-240.780474,1000,7010.776177
-171.915533,1000,7079.091892
-224.777099,1000,7096.948706
-248.647397,1000,7168.855634
-166.636245,1000,7183.501054
-96.785169,1000,7252.758899
-207.54064,1000,7265.092995
-228.180789,1000,7329.322636
-936.998672,1000,7350.141712
-204.151542,1000,7414.34058
-806.639131,1000,7427.555923
-761.729956,1000,7498.908288
-83.97308,1000,7515.356807
-475.733402,1000,7587.068132
-219.060691,1000,7597.951998
-264.764086,1000,7671.261471
-117.001069,1000,7684.914172
-246.034806,1000,7750.741059
-0.394259,1000,7763.396899
-306.815607,1000,7829.11635
-377.820443,1000,7846.71222
-130.045412,1000,7907.7486
-94.730997,1000,7921.102697
-523.169954,1000,7982.239348
-44.130445,1000,8001.886076
-973.333021,1000,8064.696664
-44.686685,1000,8076.217652
-136.299628,1000,8142.378403
-393.948391,1000,8161.090884
-348.548274,1000,8223.631693
-723.541705,1000,8241.307038
-330.63551,1000,8302.562988
-254.347217,1000,8314.797346
-276.857409,1000,8374.877727
-218.706512,1000,8389.971712
-429.030579,1000,8454.882128
-1131.959922,1000,8466.484967
-429.704961,1000,8526.480645
-466.238866,1000,8539.861154
-308.037516,1000,8604.438659
-147.554295,1000,8617.368523
-330.885357,1000,8680.246638
-309.375886,1000,8693.343812
-57.727316,1000,8752.406686
-480.758526,1000,8768.772516
-497.578177,1000,8831.646353
-302.981005,1000,8845.882904
-127.34001,1000,8902.939611
-387.015231,1000,8917.843283
-1156.472275,1000,8977.364933
-996.270548,1000,8991.461438
-57.809917,1000,9047.954683
-58.499531,1000,9064.480428
-168.553587,1000,9120.778798
-154.86908,1000,9131.793658
-143.508638,1000,9191.072986
-115.441562,1000,9203.362727
-946.86167,1000,9266.579417
-53.534292,1000,9283.553413
-213.473991,1000,9341.584884
-731.138982,1000,9357.570338
-729.807409,1000,9418.661632
-491.015921,1000,9433.84532
-856.587594,1000,9494.380393
-765.392199,1000,9510.306823
-238.83965,1000,9567.265493
-63.467402,1000,9580.554293
-129.03493,1000,9635.40181
-67.142311,1000,9651.08839
-139.936657,1000,9711.522576
-314.363482,1000,9723.512968
-265.07724,1000,9784.633425
