# {"t_start": 1621263909.730379, "env_id": "Fetch-M1-v0"} 
r,l,t
-731.800973,1000,15.561973
-1115.947332,1000,29.061764
-1126.811382,1000,89.017575
-1310.309148,1000,102.741576
-1058.224114,1000,170.648876
-986.266449,1000,184.234054
-761.712234,1000,245.852946
-1115.521175,1000,262.14045
-588.463023,1000,314.087281
-558.122138,1000,326.729656
-350.768028,1000,389.397283
-657.556216,1000,402.385425
-563.690078,1000,461.410251
-653.861642,1000,475.629796
-240.603367,1000,542.849634
-660.182762,1000,557.236361
-430.637783,1000,617.721034
-598.424575,1000,632.174607
-667.82389,1000,694.400626
-464.042046,1000,707.48234
-752.493373,1000,768.060157
-814.31103,1000,781.78744
-813.122486,1000,851.396665
-739.219319,1000,869.584674
-1014.150943,1000,931.461667
-1062.09516,1000,945.395945
-1141.672041,1000,998.567788
-1036.894632,1000,1011.350525
-770.419038,1000,1069.529056
-459.532813,1000,1082.548655
-958.387636,1000,1139.991637
-848.283067,1000,1153.404425
-1053.527797,1000,1210.400205
-950.611018,1000,1223.295768
-1120.509234,1000,1279.438096
-880.699217,1000,1293.085208
-1057.329607,1000,1353.906388
-1095.524999,1000,1366.597186
-877.303095,1000,1425.606777
-780.410148,1000,1439.352918
-1009.565792,1000,1507.086814
-972.714535,1000,1521.571705
-419.624457,1000,1589.789707
-792.961644,1000,1603.716723
-784.500432,1000,1662.746616
-741.218899,1000,1676.367853
-973.537779,1000,1742.855535
-406.675301,1000,1756.328005
-103.142639,1000,1820.370443
-822.562069,1000,1833.798787
-1214.282081,1000,1905.836801
-1177.896064,1000,1925.010517
-1053.436092,1000,1992.603395
-561.461399,1000,2011.191447
-1002.304205,1000,2075.511711
-922.62419,1000,2093.836954
-703.126008,1000,2156.609203
-397.324739,1000,2174.850893
-488.162314,1000,2246.280374
-512.751284,1000,2261.916871
-485.64065,1000,2333.592286
-567.319412,1000,2352.232999
-659.025266,1000,2422.607312
-723.850527,1000,2437.412875
-663.196942,1000,2507.811578
-1017.695987,1000,2521.861
-970.197162,1000,2587.983385
-980.456636,1000,2602.911357
-907.30491,1000,2678.784251
-839.560133,1000,2697.068664
-665.916179,1000,2771.288428
-847.357394,1000,2785.238824
-629.176325,1000,2853.095764
-982.993331,1000,2872.687274
-812.999627,1000,2951.849193
-840.448787,1000,2969.373731
-1047.512199,1000,3047.158708
-1330.678486,1000,3061.637342
-1264.417101,1000,3130.24821
-444.060908,1000,3148.564707
-207.426207,1000,3211.413957
-392.666836,1000,3226.920093
-381.952176,1000,3304.241991
-647.306708,1000,3322.765386
-376.218947,1000,3385.079433
-886.470068,1000,3399.804237
-845.532556,1000,3462.066915
-100.560368,1000,3476.291559
-615.317775,1000,3554.346605
-94.029822,1000,3570.615816
-95.585463,1000,3643.750429
-318.308471,1000,3660.352396
-207.661068,1000,3729.559863
-272.404373,1000,3747.189187
-338.768905,1000,3813.942085
-83.399336,1000,3829.740359
-180.385796,1000,3897.357342
-147.619437,1000,3914.786849
-48.216023,1000,3985.52058
-389.607401,1000,4003.799232
-471.763376,1000,4079.215842
-78.958825,1000,4101.863422
-128.844242,1000,4172.169467
-253.513708,1000,4186.223065
-175.4525,1000,4257.536969
-278.424256,1000,4273.881779
-180.309305,1000,4343.281879
-318.158561,1000,4361.42536
-98.453418,1000,4434.400041
-145.312362,1000,4448.271537
-75.048349,1000,4520.473551
-353.667512,1000,4535.341786
-516.546402,1000,4609.306234
-100.147871,1000,4625.405952
-127.425157,1000,4697.800838
-491.008473,1000,4718.893572
-191.971315,1000,4790.795585
-204.947845,1000,4807.689778
-318.014429,1000,4887.117795
-390.771685,1000,4908.472229
-278.767357,1000,4984.244122
-355.73122,1000,5000.477537
-130.831753,1000,5071.75637
-159.111859,1000,5086.428514
-399.434556,1000,5160.048089
-47.838053,1000,5174.580286
-156.83963,1000,5254.124741
-159.740314,1000,5273.036498
-473.017219,1000,5345.621894
-133.811387,1000,5362.244183
-47.834033,1000,5435.022024
-355.821391,1000,5456.078603
-47.213243,1000,5526.300138
-439.369125,1000,5548.426814
-55.390147,1000,5626.20716
-127.91921,1000,5642.850061
-497.731305,1000,5716.634533
-140.850967,1000,5732.392248
-341.436541,1000,5804.071721
-408.943025,1000,5819.945295
-298.1435,1000,5896.553415
-69.611376,1000,5912.148573
-152.059938,1000,5986.469751
-79.929425,1000,6001.925859
-534.245193,1000,6075.825896
-359.940448,1000,6089.978534
-103.004912,1000,6162.027168
-198.517907,1000,6178.339939
-97.548364,1000,6253.200539
-392.774386,1000,6269.156092
-304.33781,1000,6344.298362
-91.863164,1000,6360.867894
-181.14963,1000,6435.981577
-327.589189,1000,6454.615079
-64.323455,1000,6526.704678
-197.792626,1000,6540.158469
-129.859583,1000,6613.976623
-125.409322,1000,6628.731278
-53.781569,1000,6701.945297
-414.965889,1000,6717.469866
-109.044154,1000,6791.865011
-145.199546,1000,6807.408838
-178.964456,1000,6884.373688
-191.795726,1000,6901.673645
-512.116119,1000,6972.08289
-56.687601,1000,6987.81574
-48.301014,1000,7057.804645
-72.545272,1000,7072.899593
-65.464531,1000,7150.562583
-137.355236,1000,7166.870091
-428.197321,1000,7241.636475
-89.104104,1000,7257.039253
-200.809049,1000,7327.130232
-95.254295,1000,7343.032439
-639.913509,1000,7413.575731
-455.886189,1000,7429.113848
