param_noise_stddev,prob_satisfiability,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.17056425244126316,0.0,-1.9419974088668823,2.0500824451446533,-0.9461772441864014,0.06582025438547134,-1.7858396768569946,2.000772476196289,-0.9189478158950806,0.12939564883708954,-1.4677811861038208,-0.22213277220726013,0.6693715453147888,1000.0,2.0,-923.8745727539062,-923.8745727539062,192.07354736328125,192.07354736328125,26.53991961479187,2.0,1,2000,75.35817851103481,1.623691201210022,0.02931746281683445,0.4487357437610626
0.16067924131698763,0.0,-3.637288808822632,4.176786422729492,0.48796015977859497,0.8591051697731018,-3.5941529273986816,4.10016393661499,0.363191157579422,0.7898668646812439,-4.4419684410095215,-0.48654741048812866,0.6061200499534607,975.0,4.0,-1048.270751953125,-1048.270751953125,208.3100128173828,208.3100128173828,101.91293430328369,4.0,2,4000,39.24918880361506,4.072970867156982,0.04069996252655983,0.015222564339637756
0.1454608210542347,0.0,-6.084909439086914,5.474715232849121,0.08976844698190689,0.9035412669181824,-6.085153579711914,5.333942890167236,0.01627521589398384,0.970605731010437,-6.156184673309326,-0.19206543266773224,0.8031268119812012,983.3333333333334,6.0,-1039.2410888671875,-1039.2410888671875,171.75018310546875,171.75018310546875,183.2330982685089,6.0,3,6000,32.74517571714925,6.497931957244873,0.04158203303813934,1.0337326526641846
0.11921161154572088,0.0,-7.181829929351807,6.291025638580322,0.7192332744598389,0.4709527790546417,-7.088719367980957,6.180782318115234,0.7040802240371704,0.4627653658390045,-7.527648448944092,-0.12386476248502731,0.8258435726165771,987.5,8.0,-1013.9916381835938,-1013.9916381835938,178.58621215820312,178.58621215820312,260.7323100566864,8.0,4,8000,30.682810267207397,7.284224033355713,0.03956029936671257,0.2915841042995453
0.09769921704229322,0.0,-7.974895477294922,6.4507341384887695,0.1930949091911316,0.838810920715332,-7.86676025390625,6.298462390899658,-0.1353493332862854,0.8509932160377502,-7.466898441314697,-0.07856243848800659,0.8355937004089355,990.0,10.0,-924.9581909179688,-924.9581909179688,239.2595977783203,239.2595977783203,325.2846703529358,10.0,5,10000,30.742303315892325,7.301817417144775,0.03971882164478302,0.41803357005119324
0.08167823703026889,0.0,-7.827293872833252,6.537435054779053,0.2771744430065155,0.8155530095100403,-7.67735481262207,6.402375221252441,0.461355984210968,0.8159059286117554,-7.29461145401001,-0.07275978475809097,0.8420447111129761,991.6666666666666,12.0,-853.6985473632812,-853.6985473632812,278.1527404785156,278.1527404785156,401.2010803222656,12.0,6,12000,29.910188652435767,6.581663608551025,0.03838055953383446,0.1871531903743744
0.06965693719894053,0.0,-7.856290340423584,6.818146228790283,0.22788864374160767,0.8535282015800476,-7.7460503578186035,6.722041606903076,0.18025515973567963,0.8314338326454163,-7.7370524406433105,-0.0023847438860684633,0.8598445057868958,992.8571428571429,14.0,-818.3095703125,-818.3095703125,272.3198547363281,272.3198547363281,474.57596492767334,14.0,7,14000,29.50001903727602,6.642305850982666,0.03974789008498192,0.42272040247917175
0.06181699495154324,0.0,-8.046518325805664,6.893795490264893,0.14254233241081238,0.9181649684906006,-7.964414119720459,6.793973445892334,0.2239253669977188,0.8580536842346191,-7.728774547576904,0.028892382979393005,0.8622548580169678,993.75,16.0,-774.0438232421875,-774.0438232421875,288.8018798828125,288.8018798828125,556.1289503574371,16.0,8,16000,28.770305861107257,6.734759330749512,0.03958408534526825,0.1719377487897873
0.052718847660376544,0.0,-8.129500389099121,6.717416763305664,0.20536643266677856,0.8863781094551086,-7.994571685791016,6.564185619354248,0.23259980976581573,0.8868938684463501,-7.7175397872924805,0.06575635075569153,0.866843581199646,994.4444444444445,18.0,-746.7710571289062,-746.7710571289062,283.956787109375,283.956787109375,630.808511018753,18.0,9,18000,28.534808401570356,6.809900283813477,0.038981806486845016,0.241230770945549
0.0477256850533856,0.0,-8.070718765258789,6.6082377433776855,0.2559298574924469,0.9340174794197083,-7.957244396209717,6.488241195678711,0.22773484885692596,0.9232895374298096,-8.050762176513672,0.1045653223991394,0.8758032321929932,995.0,20.0,-729.4625854492188,-729.4625854492188,276.5262145996094,276.5262145996094,706.2832019329071,20.0,10,20000,28.31725283181786,6.87934684753418,0.04028051346540451,0.16537229716777802
0.04966353924655011,0.0,-8.148508071899414,6.9134039878845215,-0.2927401661872864,0.87424236536026,-8.054896354675293,6.847268581390381,-0.1536848396062851,0.9243941307067871,-8.612008094787598,0.11457054316997528,0.8853704333305359,995.4545454545455,22.0,-734.1572265625,-734.1572265625,264.2647705078125,264.2647705078125,780.4547958374023,22.0,11,22000,28.188692179660094,6.708920478820801,0.03829373046755791,0.3959296643733978
