# {"t_start": 1621263917.4739022, "env_id": "Fetch-M3-v0"} 
r,l,t
-850.446067,1000,15.090909
-733.040754,1000,26.479318
-1110.341832,1000,76.992528
-758.089905,1000,92.00674
-803.127423,1000,145.039923
-1053.754311,1000,156.877803
-892.23888,1000,216.213413
-565.137395,1000,227.893438
-727.751845,1000,283.419643
-617.376397,1000,295.491498
-690.359502,1000,352.932208
-772.984768,1000,366.544945
-676.685862,1000,423.789831
-976.419448,1000,437.295274
-554.149232,1000,494.67674
-754.26518,1000,507.64252
-737.260551,1000,562.804426
-683.093143,1000,575.662506
-736.18151,1000,628.630466
-534.609839,1000,640.627452
-608.727232,1000,695.124279
-638.07603,1000,707.026022
-633.6164,1000,761.484696
-347.971918,1000,772.487855
-532.387612,1000,826.086651
-647.841634,1000,839.077199
-378.648451,1000,890.341552
-834.960887,1000,903.009515
-633.610981,1000,962.651878
-761.638903,1000,974.779433
-713.461752,1000,1032.027759
-743.018744,1000,1043.928951
-569.814541,1000,1097.827756
-594.515379,1000,1109.276579
-725.916411,1000,1165.477277
-257.062253,1000,1178.219551
-556.268311,1000,1233.894916
-576.167182,1000,1245.114703
-607.066098,1000,1298.928404
-1087.08668,1000,1310.165486
-688.275129,1000,1364.510288
-586.461651,1000,1376.661439
-604.671225,1000,1431.701345
-561.587654,1000,1443.954212
-723.873791,1000,1498.776826
-256.862195,1000,1510.697452
-726.454501,1000,1564.779413
-596.212057,1000,1576.620811
-460.549684,1000,1636.08876
-187.19611,1000,1647.541332
-390.040719,1000,1706.162028
-401.57732,1000,1718.52143
-57.707112,1000,1779.230895
-240.936474,1000,1791.335032
-276.400234,1000,1850.513374
-163.638118,1000,1862.284898
-273.030045,1000,1922.685223
-306.976652,1000,1936.178285
-483.241504,1000,1995.581971
-184.637263,1000,2010.051579
-346.045877,1000,2070.969985
-342.423573,1000,2083.957685
-241.838213,1000,2137.763665
-426.069357,1000,2150.893939
-210.472368,1000,2208.154822
-219.903482,1000,2221.159733
-528.494036,1000,2279.014548
-236.265208,1000,2291.332893
-90.725351,1000,2350.135307
-303.688105,1000,2361.233063
-327.189752,1000,2419.302609
-152.313651,1000,2432.836016
-235.274371,1000,2494.520272
-159.473514,1000,2508.018784
-177.0834,1000,2566.474073
-344.84854,1000,2578.127925
-283.958705,1000,2635.694792
-328.10552,1000,2648.969608
-196.436625,1000,2710.50074
-244.962568,1000,2722.891891
