param_noise_stddev,prob_satisfiability,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.16720346283821505,0.0,-2.2235770225524902,1.753637433052063,0.48242077231407166,0.8488237857818604,-1.9899542331695557,1.6703695058822632,-0.4741324186325073,0.8520746231079102,-1.5898517370224,0.14732445776462555,0.6979091167449951,1000.0,2.0,-882.2073364257812,-882.2073364257812,8.22998046875,8.22998046875,29.104223489761353,2.0,1,2000,68.71854872553412,1.8613909482955933,0.033029597252607346,0.2777429223060608
0.16067924131698763,0.0,-3.2084622383117676,2.789438486099243,0.9949120879173279,0.009480253793299198,-3.013669967651367,2.6334714889526367,0.9621604681015015,0.07809705287218094,-2.042428970336914,0.0036860122345387936,0.8466673493385315,975.0,4.0,-880.802001953125,-880.802001953125,66.99032592773438,66.99032592773438,100.25839591026306,4.0,2,4000,39.896908021351415,2.1728997230529785,0.032072387635707855,0.48239845037460327
0.15751322548474425,0.0,-5.206972122192383,3.644141435623169,0.9991852045059204,0.0015001026913523674,-5.065279483795166,3.5460660457611084,0.9999719858169556,0.00010387637303210795,-3.374290704727173,0.3296499252319336,0.8311979174613953,983.3333333333334,6.0,-796.4660034179688,-796.4660034179688,132.78599548339844,132.78599548339844,166.1463394165039,6.0,3,6000,36.112742664518784,4.1997904777526855,0.034269873052835464,0.37296953797340393
0.17056425244126316,0.0,-6.5488080978393555,4.100360870361328,0.9996029734611511,0.0004910221905447543,-6.393945693969727,4.006563663482666,0.9852975606918335,0.027345890179276466,-4.672226428985596,0.49561768770217896,0.7751535177230835,987.5,8.0,-771.736328125,-771.736328125,128.12025451660156,128.12025451660156,235.19581508636475,8.0,4,8000,34.01421065703219,5.51881217956543,0.034210313111543655,0.14545460045337677
0.1639088940674591,0.0,-7.215987682342529,4.660014629364014,0.5053362846374512,0.8567226529121399,-7.084718227386475,4.594863414764404,0.7187883853912354,0.4699738621711731,-5.682127952575684,0.5907483100891113,0.7203299403190613,990.0,10.0,-745.4059448242188,-745.4059448242188,130.15977478027344,130.15977478027344,302.36483240127563,10.0,5,10000,33.07262924918715,5.979514122009277,0.03578944504261017,0.22645995020866394
0.17748984505303073,0.0,-8.249157905578613,5.353786945343018,0.9964503645896912,0.006400957703590393,-8.146270751953125,5.265032768249512,0.7045749425888062,0.5273432731628418,-6.798430919647217,0.5942080020904541,0.7126384377479553,991.6666666666666,12.0,-756.2874145507812,-756.2874145507812,154.3735809326172,154.3735809326172,373.38953375816345,12.0,6,12000,32.13801918661209,7.12699031829834,0.038231365382671356,0.010412832722067833
0.17056425244126316,0.0,-8.703666687011719,5.4372944831848145,0.9975192546844482,0.004647459834814072,-8.598376274108887,5.365994930267334,0.5122506022453308,0.8448148369789124,-7.2214531898498535,0.5943110585212708,0.7103745937347412,992.8571428571429,14.0,-753.2041015625,-753.2041015625,143.19566345214844,143.19566345214844,441.05425214767456,14.0,7,14000,31.742126806006837,7.417158126831055,0.038002632558345795,0.9051562547683716
0.17056425244126316,0.0,-8.784355163574219,5.43916654586792,0.9994224309921265,0.001091296668164432,-8.665709495544434,5.362921237945557,0.9993002414703369,0.0016727801412343979,-7.672854423522949,0.6154284477233887,0.7017794847488403,993.75,16.0,-738.2906494140625,-738.2906494140625,139.81552124023438,139.81552124023438,506.8400824069977,16.0,8,16000,31.568142606274456,7.576969146728516,0.03721669688820839,0.6740841865539551
0.18105739093859663,0.0,-8.84576416015625,5.422391414642334,0.9998534917831421,0.0002677690936252475,-8.728890419006348,5.357142448425293,0.9736810326576233,0.06176732853055,-8.214162826538086,0.6579177975654602,0.6724721193313599,994.4444444444445,18.0,-727.0012817382812,-727.0012817382812,136.84393310546875,136.84393310546875,574.1502604484558,18.0,9,18000,31.350678106356003,7.765594959259033,0.03629230335354805,0.5865670442581177
0.19219606889656324,0.0,-8.987909317016602,5.453534126281738,0.9999263882637024,0.00013071243301965296,-8.871438980102539,5.387147903442383,0.9997755289077759,0.0008475838112644851,-8.911511421203613,0.6667435169219971,0.6713623404502869,995.0,20.0,-748.4010620117188,-748.4010620117188,157.33148193359375,157.33148193359375,640.5960369110107,20.0,10,20000,31.22092371417266,8.255877494812012,0.03597339242696762,0.847308337688446
