# {"t_start": 1621275653.394527, "env_id": "Fetch-M2-v0"} 
r,l,t
-566.777177,1000,8753.200017
-754.112926,1000,9305.790193
-580.632116,1000,9328.791837
-705.434607,1000,9351.44221
-704.990127,1000,9374.469371
-753.76831,1000,9399.300541
-561.438205,1000,9424.377745
-736.770386,1000,9448.87681
-742.087019,1000,9474.898873
-103.63937,1000,9500.943041
-741.939071,1000,9527.648514
-571.199992,1000,10060.347064
-573.683552,1000,10084.690324
-757.990337,1000,10107.982643
-644.524438,1000,10132.538213
-116.437993,1000,10158.108772
-560.901766,1000,10184.315064
-559.737519,1000,10211.099683
-753.588887,1000,10238.33124
-571.001656,1000,10265.480842
-757.85971,1000,10293.898004
-584.359936,1000,10843.74451
-89.644735,1000,10868.357517
-675.43772,1000,10892.987466
-549.979966,1000,10919.258809
-583.465222,1000,10945.866762
-716.585661,1000,10972.976911
-100.353314,1000,10999.320895
-614.000547,1000,11026.77708
-503.969035,1000,11053.786272
-970.082123,1000,11081.400648
-259.879077,1000,11689.592583
-544.018754,1000,11721.71803
-763.615584,1000,11748.669856
-744.795576,1000,11778.173008
-569.131932,1000,11807.052833
-592.139009,1000,11837.651628
-715.860201,1000,11866.089156
-348.027663,1000,11894.204145
-540.78842,1000,11925.688504
-699.86046,1000,11957.36184
-765.116631,1000,12573.47207
-599.760744,1000,12602.875592
-568.493621,1000,12633.636776
-745.573006,1000,12662.838083
-778.212322,1000,12694.552469
-763.660117,1000,12725.932292
-759.491321,1000,12757.202429
-549.896834,1000,12790.130379
-575.896937,1000,12820.01588
-743.52757,1000,12852.645106
-611.013083,1000,13470.65052
-581.547152,1000,13499.648989
-670.561294,1000,13531.591857
-535.367265,1000,13562.426806
-548.755464,1000,13594.057875
-738.114368,1000,13624.845869
-750.326641,1000,13657.335615
-739.033065,1000,13687.275644
-760.932965,1000,13718.966617
-700.628051,1000,13747.45838
-689.004815,1000,14364.321446
-764.767162,1000,14396.221049
-131.575719,1000,14426.704625
-750.727281,1000,14456.442265
-574.935638,1000,14487.286339
-142.98658,1000,14518.45385
-551.800214,1000,14548.366586
-609.696365,1000,14578.640517
-556.04382,1000,14609.384095
-769.30154,1000,14638.639401
-730.958939,1000,15260.883725
-682.717058,1000,15293.903217
-771.69098,1000,15325.409554
-618.514563,1000,15355.936446
-544.149364,1000,15389.46103
-759.39033,1000,15420.155755
-605.850129,1000,15451.218492
-694.901814,1000,15477.393318
-557.695239,1000,15505.808957
-624.728771,1000,15536.445328
-579.167479,1000,16122.894745
-739.765311,1000,16151.467314
-692.770583,1000,16184.126658
-766.968019,1000,16211.618471
-598.825472,1000,16241.887393
-762.475993,1000,16270.878398
-750.230281,1000,16299.072965
-560.020626,1000,16327.281786
-155.845927,1000,16356.666579
-140.118323,1000,16383.219849
-699.926195,1000,16940.241802
-753.973993,1000,16971.764443
-627.645005,1000,17002.341751
-684.711033,1000,17033.547961
-771.947273,1000,17062.771557
-743.479273,1000,17088.852439
-116.415491,1000,17117.150598
-445.887541,1000,17142.465714
-574.601072,1000,17167.722947
-739.567098,1000,17193.043453
-755.573948,1000,17705.97182
