param_noise_stddev,prob_satisfiability,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.17056425244126316,0.0,-2.8918073177337646,0.12789112329483032,-0.5004686117172241,0.853026270866394,-2.2684779167175293,0.1258026510477066,-0.18980401754379272,0.8098323941230774,-1.2223312854766846,0.26729413866996765,0.685623288154602,1000.0,2.0,-970.840576171875,-970.840576171875,38.2459716796875,38.2459716796875,24.922597646713257,2.0,1,2000,80.24845677608394,2.2321090698242188,0.023792516440153122,0.9507277607917786
0.16720346283821505,0.0,-4.176497936248779,0.9610096216201782,-0.49966543912887573,0.8645967841148376,-3.6872246265411377,1.22816002368927,-0.5002279877662659,0.8656291961669922,-1.4982832670211792,-0.0924265906214714,0.7596540451049805,975.0,4.0,-753.1591796875,-753.1591796875,350.5044250488281,350.5044250488281,95.81968474388123,4.0,2,4000,41.74507577113928,3.1081652641296387,0.04294068366289139,0.08585110306739807
0.16720346283821505,0.0,-6.778226852416992,2.958597183227539,-0.9811524748802185,0.032451778650283813,-6.2679643630981445,3.246739387512207,-0.5876400470733643,0.7140706181526184,-2.4302730560302734,-0.22723416984081268,0.8156800866127014,983.3333333333334,6.0,-706.472900390625,-706.472900390625,295.82781982421875,295.82781982421875,161.80875754356384,6.0,3,6000,37.080811268108384,5.997745990753174,0.039053961634635925,0.16649214923381805
0.1639088940674591,0.0,-8.432221412658691,4.366664409637451,-0.5037509202957153,0.858508288860321,-8.038333892822266,4.677905082702637,-0.5005654692649841,0.8648985028266907,-4.156203746795654,-0.3021514415740967,0.8262667655944824,987.5,8.0,-763.5462646484375,-763.5462646484375,279.79095458984375,279.79095458984375,228.55643343925476,8.0,4,8000,35.002296280258605,8.635538101196289,0.20460975170135498,0.9819430708885193
0.15440959267203633,0.0,-8.942286491394043,4.884206771850586,0.4954404830932617,0.8634040951728821,-8.195770263671875,5.05903434753418,-0.06640294939279556,0.9315341711044312,-5.6741790771484375,-0.3375839591026306,0.8386311531066895,990.0,10.0,-816.6470947265625,-816.6470947265625,271.911376953125,271.911376953125,302.15620827674866,10.0,5,10000,33.09546428660792,9.473796844482422,0.1336553543806076,0.5608811974525452
0.16720346283821505,0.0,-10.859484672546387,4.603043556213379,0.49575313925743103,0.8635865449905396,-10.915020942687988,4.681396484375,-0.055108681321144104,0.8294198513031006,-5.918396949768066,-0.2596065402030945,0.8657556772232056,991.6666666666666,12.0,-805.151611328125,-805.151611328125,249.69940185546875,249.69940185546875,370.80352306365967,12.0,6,12000,32.36215206601431,10.897744178771973,0.1276828497648239,0.007172891870141029
0.15136711368692907,0.0,-13.77557373046875,3.6743710041046143,-0.025915183126926422,0.9723234176635742,-13.59595012664795,3.753976821899414,-0.23409625887870789,0.8458215594291687,-6.501754283905029,-0.230912446975708,0.8686602115631104,992.8571428571429,14.0,-757.3507690429688,-757.3507690429688,287.0771484375,287.0771484375,437.5400536060333,14.0,7,14000,31.997070633002618,12.213152885437012,0.20951972901821136,0.9105201959609985
0.15136711368692907,0.0,-12.984784126281738,3.4860472679138184,-0.0002643585321493447,0.9992343783378601,-12.535195350646973,3.6258838176727295,-0.49823176860809326,0.865010142326355,-7.115349769592285,-0.2189331203699112,0.8729109168052673,993.75,16.0,-730.1859130859375,-730.1859130859375,288.6561279296875,288.6561279296875,510.40453815460205,16.0,8,16000,31.34768365863076,10.92435073852539,0.1746656745672226,0.0028913209680467844
0.16067924131698763,0.0,-12.20517349243164,3.476367712020874,-5.729675467591733e-05,0.9997768402099609,-11.74505615234375,3.614370822906494,0.09900062531232834,0.913909375667572,-7.628513813018799,-0.21925151348114014,0.8827263116836548,994.4444444444445,18.0,-747.2482299804688,-747.2482299804688,289.0347595214844,289.0347595214844,581.0193612575531,18.0,9,18000,30.98003474624488,10.398963928222656,0.08159074187278748,0.826957106590271
0.16720346283821505,0.0,-12.058642387390137,3.794907569885254,-3.2653810194460675e-05,0.9999000430107117,-11.808022499084473,3.9082367420196533,-0.09059223532676697,0.9184249639511108,-8.2133150100708,-0.19007690250873566,0.8929380178451538,995.0,20.0,-760.8367309570312,-760.8367309570312,278.7855224609375,278.7855224609375,650.8718838691711,20.0,10,20000,30.728013447297887,10.752460479736328,0.20300905406475067,0.998877763748169
