# {"t_start": 1621275652.7808542, "env_id": "Fetch-M1-v0"} 
r,l,t
-662.467424,1000,100.218685
-1040.81006,1000,135.68017
-548.94651,1000,169.845818
-1216.735979,1000,212.886714
-626.387309,1000,249.429278
-702.381116,1000,286.003445
-688.721128,1000,320.103322
-766.923964,1000,356.675968
-589.335117,1000,389.050483
-656.342299,1000,899.467871
-749.008258,1000,924.391761
-775.521161,1000,950.951927
-621.545211,1000,979.921511
-526.543764,1000,1008.977215
-531.76825,1000,1039.243214
-605.046509,1000,1068.963588
-702.568125,1000,1099.058128
-389.59846,1000,1127.988847
-459.036239,1000,1157.464888
-109.370067,1000,1649.625792
-440.953436,1000,1672.143169
-260.242205,1000,1695.987587
-306.546064,1000,1720.44231
-288.236867,1000,1747.280329
-276.796429,1000,1774.795269
-248.915951,1000,1803.960501
-181.557967,1000,1835.295138
-123.576862,1000,1863.439301
-336.223847,1000,1892.413061
-539.440168,1000,2421.215394
-291.52438,1000,2445.505453
-327.216027,1000,2471.572278
-356.672654,1000,2494.566617
-192.520157,1000,2520.794807
-289.44357,1000,2545.876857
-210.475026,1000,2569.984987
-284.35025,1000,2593.731198
-269.928644,1000,2620.820769
-354.821248,1000,2646.673229
-244.92771,1000,3166.52338
-328.137562,1000,3190.172166
-232.515627,1000,3214.305243
-339.710835,1000,3238.088336
-206.193727,1000,3262.224042
-290.708076,1000,3286.091527
-278.773921,1000,3310.910558
-256.545685,1000,3334.707265
-81.793711,1000,3359.555139
-329.966729,1000,3382.737245
-261.22512,1000,3895.730149
-279.060097,1000,3918.079525
-414.676005,1000,3940.236079
-361.358477,1000,3961.847461
-287.133691,1000,3984.481656
-149.970958,1000,4007.621589
-431.314732,1000,4031.445581
-220.964947,1000,4054.895382
-356.200093,1000,4078.656357
-360.025043,1000,4102.676291
-35.005674,1000,4620.814797
-229.065897,1000,4644.82383
-225.474816,1000,4668.225305
-315.399598,1000,4690.943107
-204.523165,1000,4714.06043
-125.839373,1000,4737.70722
-213.764518,1000,4761.160057
-456.984096,1000,4784.475841
-347.104187,1000,4808.316136
-244.905027,1000,4830.722352
-253.61656,1000,5345.866997
-332.780785,1000,5368.546703
-211.887882,1000,5391.463393
-285.690301,1000,5414.559447
-318.266238,1000,5437.805277
-149.083326,1000,5460.587489
-82.054982,1000,5483.919885
-311.251164,1000,5506.647753
-246.987173,1000,5529.128947
-159.730484,1000,5551.485749
-487.83518,1000,6065.23536
-491.783113,1000,6087.651948
-230.923171,1000,6111.124419
-401.636764,1000,6135.205177
-413.24799,1000,6156.91512
-363.742845,1000,6180.054829
-564.988701,1000,6203.02731
-550.147081,1000,6226.187642
-558.932172,1000,6250.270828
-598.84803,1000,6274.227294
-715.515656,1000,6848.389259
-649.703606,1000,6870.638922
-275.526482,1000,6893.604018
-752.575062,1000,6917.305172
-558.64933,1000,6940.417691
-411.862004,1000,6964.223771
-535.323191,1000,6985.502647
-400.918772,1000,7008.390874
-191.72691,1000,7030.67883
-373.923257,1000,7054.519188
-504.767532,1000,7569.267345
-424.879645,1000,7590.619178
-474.397109,1000,7613.167087
-426.866723,1000,7633.952575
-409.378879,1000,7655.100981
-288.37642,1000,7677.938967
-413.515238,1000,7700.235542
-240.635452,1000,7723.931729
-59.111395,1000,7746.201612
-329.771962,1000,7769.173058
-562.335997,1000,8282.40214
-238.723154,1000,8306.261746
-354.340588,1000,8328.686278
-374.030133,1000,8350.775316
-540.084606,1000,8372.992692
-536.953726,1000,8394.92302
-525.304907,1000,8418.063496
-161.416566,1000,8440.804644
-495.018954,1000,8463.788747
-260.678813,1000,8488.182699
-373.429983,1000,9026.030964
-219.766949,1000,9050.491595
-255.168852,1000,9073.183189
-696.421304,1000,9095.167504
-270.541793,1000,9117.867646
-580.915978,1000,9140.031956
-688.275588,1000,9162.615869
-531.997357,1000,9185.898634
-327.69971,1000,9210.168538
-260.440857,1000,9233.919909
-431.597189,1000,9818.46916
-255.989274,1000,9843.029471
-654.005076,1000,9865.210421
-460.129763,1000,9889.436501
-437.41778,1000,9913.803838
-560.806185,1000,9938.397167
-417.213904,1000,9961.266358
-635.082376,1000,9982.112471
-530.307293,1000,10003.875521
-499.923595,1000,10026.474331
-485.119788,1000,10602.070859
-280.382537,1000,10629.146677
-378.418556,1000,10653.258024
-656.733638,1000,10677.073633
-205.512759,1000,10700.925042
-250.124999,1000,10723.045677
-326.672304,1000,10746.577296
-539.554025,1000,10770.891046
