# {"t_start": 1621263915.3691401, "env_id": "Fetch-M3-v0"} 
r,l,t
-832.019336,1000,16.59802
-814.692195,1000,29.653533
-601.5848,1000,76.706851
-874.146112,1000,89.937232
-752.863951,1000,145.212365
-687.240741,1000,158.276186
-647.495125,1000,212.85923
-971.366288,1000,226.891339
-733.724027,1000,281.880203
-774.498918,1000,295.208742
-859.887657,1000,348.493535
-224.409532,1000,362.537558
-1027.907004,1000,415.97807
-999.571386,1000,430.363251
-911.326774,1000,480.230104
-723.147054,1000,494.384285
-565.217014,1000,546.909924
-542.580441,1000,560.227919
-991.282571,1000,613.13354
-571.515024,1000,626.801358
-613.326511,1000,677.873295
-731.755119,1000,690.911879
-651.55513,1000,743.09377
-773.610752,1000,756.432289
-583.150431,1000,809.670786
-678.741326,1000,822.488175
-629.948028,1000,873.478207
-751.560114,1000,886.27282
-570.502592,1000,939.085873
-751.015681,1000,951.6556
-766.394658,1000,1005.914122
-615.773488,1000,1019.286573
-708.642103,1000,1072.392788
-567.961491,1000,1085.475251
-554.079495,1000,1137.29548
-643.816271,1000,1150.704008
-635.269424,1000,1204.343503
-564.005485,1000,1217.845466
-535.420982,1000,1269.832369
-938.19323,1000,1282.524996
-856.697308,1000,1333.688631
-750.312502,1000,1346.560695
-760.523144,1000,1400.054131
-560.311634,1000,1413.4437
-747.016739,1000,1467.40657
-580.46043,1000,1480.343955
-564.114073,1000,1534.166957
-1074.278551,1000,1546.545515
-761.564202,1000,1601.58076
-576.01054,1000,1616.174339
-752.537213,1000,1670.420987
-719.652035,1000,1684.592217
-601.550528,1000,1737.883688
-754.744712,1000,1751.5377
-587.272488,1000,1804.363838
-517.295736,1000,1817.453286
-466.802476,1000,1872.919047
-354.528504,1000,1886.934813
-703.238958,1000,1941.676888
-641.939703,1000,1954.517676
-764.65923,1000,2014.69454
-770.004255,1000,2031.466758
-685.219455,1000,2087.247375
-601.249735,1000,2102.063306
-599.719811,1000,2155.906328
-688.846516,1000,2168.713157
-583.416187,1000,2223.97703
-419.428259,1000,2237.156501
-489.664001,1000,2290.754802
-475.234589,1000,2303.21586
-479.968972,1000,2355.74489
-688.862112,1000,2367.503168
-516.77645,1000,2419.509194
-689.663096,1000,2432.960524
-606.955269,1000,2484.722437
-564.090899,1000,2497.282517
-567.337938,1000,2550.631287
-471.174307,1000,2563.116937
-244.330566,1000,2620.602275
-387.498615,1000,2633.153303
-187.735956,1000,2695.55256
-544.493547,1000,2708.499167
-87.039997,1000,2765.176129
-522.499518,1000,2777.778917
-616.040823,1000,2830.555253
-436.659407,1000,2843.162892
-316.309298,1000,2900.87458
-283.01251,1000,2914.478647
-475.538171,1000,2970.227879
-265.762763,1000,2983.008262
-272.879272,1000,3042.516268
-298.111923,1000,3055.602709
-341.772225,1000,3112.384776
-554.274553,1000,3125.698524
-314.58012,1000,3183.53105
-539.924027,1000,3197.442269
-536.301378,1000,3252.355004
-502.19235,1000,3267.131648
-353.107204,1000,3330.015694
-405.519549,1000,3342.631383
-284.280467,1000,3399.860265
-419.589943,1000,3412.722736
-314.090467,1000,3469.610312
-327.155416,1000,3482.526407
-505.561573,1000,3545.520263
-151.438031,1000,3560.419616
-463.603445,1000,3625.788628
-428.629133,1000,3640.046494
-152.40715,1000,3704.729138
-270.618367,1000,3719.071358
-348.781631,1000,3783.043947
-321.456038,1000,3798.847853
-266.714121,1000,3864.887158
-368.045659,1000,3880.854169
-209.26522,1000,3948.840006
-312.902697,1000,3965.851445
-254.883452,1000,4030.171876
-238.225554,1000,4044.953644
-300.278753,1000,4111.18123
-326.480102,1000,4126.039717
-320.85333,1000,4190.458187
-337.609054,1000,4204.413551
-146.930973,1000,4272.46167
-381.516686,1000,4289.310185
-396.383553,1000,4355.936015
-312.77571,1000,4371.017143
-327.706583,1000,4435.681426
-308.723108,1000,4451.69802
-367.305278,1000,4517.375366
-146.705865,1000,4531.858265
-310.202615,1000,4600.042673
-382.061927,1000,4615.669431
-392.77222,1000,4680.436242
-120.5763,1000,4695.842899
-243.455084,1000,4762.861995
-129.192644,1000,4779.13503
-276.580271,1000,4845.517798
-529.372169,1000,4860.215943
-300.030969,1000,4929.326588
-213.347451,1000,4945.942226
-225.928113,1000,5013.04578
-288.245948,1000,5029.421303
-185.600802,1000,5093.671137
-495.150436,1000,5108.558211
-292.356929,1000,5173.846386
-537.087792,1000,5189.71435
-193.51507,1000,5254.382367
-263.89622,1000,5270.805804
-317.694945,1000,5333.426062
-931.214237,1000,5351.672698
-143.319606,1000,5415.436932
-694.68158,1000,5431.133516
-145.131287,1000,5498.02938
-239.725694,1000,5513.270636
-216.169176,1000,5581.011291
-162.867848,1000,5597.428989
-215.70431,1000,5664.06843
-255.716304,1000,5678.635799
-279.080317,1000,5746.294643
-537.069932,1000,5762.199605
-320.247825,1000,5824.790606
-340.95486,1000,5839.793964
-301.081,1000,5904.48119
-213.468724,1000,5920.71943
-102.913156,1000,5986.983196
-211.491207,1000,6001.086339
-228.260377,1000,6065.934838
-271.310839,1000,6079.37217
-584.00761,1000,6149.892997
-349.23292,1000,6166.449434
-296.663826,1000,6232.265237
-254.368652,1000,6248.435658
-254.921588,1000,6315.035638
-155.474911,1000,6332.161228
-239.184333,1000,6396.634851
-143.936097,1000,6411.888681
-156.205407,1000,6479.213122
-87.040944,1000,6493.408449
-172.139923,1000,6556.285925
-314.006375,1000,6571.166958
-564.167444,1000,6635.839436
-249.413772,1000,6649.705155
-308.65228,1000,6714.159046
-178.57663,1000,6729.932533
-195.945106,1000,6794.526254
-336.841371,1000,6809.986151
-326.539305,1000,6874.330076
-133.202498,1000,6889.531232
-97.109366,1000,6955.484963
-688.767439,1000,6971.659786
-69.157334,1000,7034.92565
-302.610137,1000,7050.535489
-146.349491,1000,7116.651892
-214.233962,1000,7132.829824
-294.205613,1000,7199.503211
-234.421773,1000,7211.711786
-312.204468,1000,7276.345206
-535.234012,1000,7291.90759
-276.499239,1000,7356.822604
-97.360085,1000,7373.083185
-252.602968,1000,7433.670701
-77.618247,1000,7448.638005
-81.041446,1000,7509.672801
-297.173041,1000,7524.882574
-131.686122,1000,7586.580202
-275.610624,1000,7601.422935
-77.223407,1000,7665.81635
-188.637262,1000,7682.444224
-280.774187,1000,7746.594293
-302.814245,1000,7761.131916
-65.303112,1000,7824.353593
-293.798496,1000,7839.658255
-242.159617,1000,7901.492125
-62.218057,1000,7916.270931
-194.453207,1000,7978.086647
-304.704304,1000,7993.599448
-78.30221,1000,8053.927115
-712.479256,1000,8065.61151
-47.724327,1000,8128.379087
-284.098952,1000,8142.589007
-321.849483,1000,8204.599262
-271.066366,1000,8217.10574
-270.442912,1000,8277.445937
-55.549614,1000,8291.203481
-153.607568,1000,8351.681921
-182.496143,1000,8366.981281
-119.818486,1000,8425.741866
-294.426617,1000,8439.909114
-230.185535,1000,8499.974858
-61.236592,1000,8515.486374
-272.075702,1000,8576.347776
-226.715217,1000,8592.956305
-334.546051,1000,8650.312258
-199.926741,1000,8664.32869
-316.581374,1000,8724.969617
-183.047348,1000,8739.936617
-273.481945,1000,8801.889532
-155.793213,1000,8815.936095
-117.249851,1000,8873.924587
-322.063831,1000,8889.68288
-320.653544,1000,8948.855065
-298.449544,1000,8963.859151
-63.466133,1000,9022.787869
-312.661433,1000,9037.909838
-122.29127,1000,9097.380374
-345.22791,1000,9110.072924
-316.546216,1000,9169.313389
-180.456673,1000,9182.961429
-361.116486,1000,9240.715092
-48.386453,1000,9255.886166
-51.509705,1000,9313.62817
-317.454685,1000,9328.598249
-163.607302,1000,9388.20368
-47.702418,1000,9402.207237
-108.017064,1000,9458.52451
-394.529378,1000,9473.66099
-300.64203,1000,9531.881741
-474.504149,1000,9545.277973
-152.214319,1000,9603.505252
-114.422388,1000,9618.022977
-376.592228,1000,9676.883583
-315.829054,1000,9690.665573
-254.8771,1000,9751.175655
-152.115807,1000,9764.625746
-148.932527,1000,9822.523119
-485.871279,1000,9836.306828
-50.888204,1000,9896.053323
-341.336093,1000,9910.175377
-231.489848,1000,9969.839829
-349.141674,1000,9983.308388
-316.87852,1000,10044.127965
-227.651743,1000,10057.514713
-311.797013,1000,10115.759808
-381.115099,1000,10129.076027
-313.029374,1000,10190.111564
-405.313682,1000,10204.88423
-122.007595,1000,10262.894774
-293.663105,1000,10275.825053
-264.782349,1000,10336.10391
-551.829685,1000,10350.690135
-281.878191,1000,10413.054509
-596.389525,1000,10428.169985
-441.70029,1000,10487.254009
-617.461539,1000,10501.903723
-438.381702,1000,10559.883269
-583.238415,1000,10574.049888
-133.032232,1000,10631.507532
-355.921705,1000,10644.399874
-153.362585,1000,10699.818299
-244.591034,1000,10714.579506
-255.782016,1000,10769.926131
-329.633828,1000,10783.909495
-272.281349,1000,10838.554339
-374.846661,1000,10855.262606
-384.120956,1000,10907.919719
-165.02832,1000,10921.748457
-223.569559,1000,10980.798659
-173.183774,1000,10993.82489
-317.096053,1000,11053.516979
-309.115868,1000,11067.285446
-165.600814,1000,11124.74345
-129.022044,1000,11139.190424
-553.707952,1000,11196.828103
-348.698867,1000,11210.472377
-115.35562,1000,11272.218041
-277.72887,1000,11286.604719
-136.564615,1000,11344.537535
-222.641172,1000,11358.680532
-146.258582,1000,11416.964633
-280.138615,1000,11432.061714
-570.033412,1000,11489.902087
-331.761366,1000,11504.523743
-310.698862,1000,11564.927356
-210.51077,1000,11580.555362
-261.000153,1000,11647.049035
-366.022658,1000,11662.419373
-162.779588,1000,11724.192564
-963.323867,1000,11740.862072
-523.744422,1000,11928.420041
-641.003877,1000,11959.037495
-735.909068,1000,12090.697929
-566.98222,1000,12122.204697
-420.422896,1000,12209.447423
-556.419567,1000,12228.932871
-455.707654,1000,12306.9045
-148.868598,1000,12322.753069
-338.605994,1000,12403.847292
-283.2405,1000,12422.156651
-982.449197,1000,12500.395051
-169.620098,1000,12516.213469
-230.596625,1000,12593.080996
-817.34198,1000,12611.299
-89.461349,1000,12702.125615
-195.669394,1000,12725.066985
-479.308527,1000,12835.24331
-159.693283,1000,12859.114258
-420.242031,1000,12964.058856
-121.075729,1000,12984.506462
-161.037822,1000,13063.293767
-209.872377,1000,13079.227001
-275.641569,1000,13147.306139
-94.266768,1000,13162.139889
-144.436756,1000,13229.762635
-168.563167,1000,13244.636372
-295.109509,1000,13319.863659
-145.037901,1000,13337.874737
-307.450928,1000,13419.135359
-1050.005195,1000,13438.537726
-442.40689,1000,13530.309833
-641.089779,1000,13561.045304
-1207.618339,1000,13668.924955
-607.190395,1000,13689.399786
-1067.199134,1000,13776.319753
-1276.696375,1000,13795.866022
-1300.57768,1000,13867.94287
-1118.955018,1000,13884.44002
-1007.47551,1000,13949.086718
-587.151531,1000,13962.614368
-960.535936,1000,14028.854027
-1143.370658,1000,14044.279111
-1132.596531,1000,14117.005245
-258.089276,1000,14134.749008
-1319.836379,1000,14212.498275
-446.342656,1000,14230.379403
-1190.750151,1000,14326.022835
-1017.082161,1000,14346.218202
-1056.663663,1000,14434.490473
-974.340005,1000,14454.837335
-1208.333348,1000,14547.427478
-1037.103378,1000,14566.778426
-1024.718939,1000,14660.736115
-975.442815,1000,14677.866724
-679.896423,1000,14757.80664
-121.710906,1000,14774.084988
-318.750986,1000,14846.532448
-205.498613,1000,14864.061913
-483.418366,1000,14955.773296
-272.661264,1000,14973.340799
-165.029193,1000,15056.37619
-129.709815,1000,15073.315218
-84.067792,1000,15156.85915
-522.203393,1000,15179.426959
-382.808099,1000,15270.874444
-64.13604,1000,15288.278389
-411.014943,1000,15379.720382
-167.0874,1000,15396.696042
-422.715826,1000,15476.108324
-335.234149,1000,15491.974047
-152.597711,1000,15570.374342
-207.045846,1000,15586.691858
-540.457008,1000,15671.80951
-120.716929,1000,15688.989094
-548.209675,1000,15766.048981
-206.057789,1000,15782.00349
-178.334686,1000,15865.686732
-247.354063,1000,15883.945455
-472.171852,1000,15962.929564
-632.945871,1000,15987.060248
-449.506704,1000,16075.143148
-119.803457,1000,16093.02319
-840.693607,1000,16176.510032
-470.166925,1000,16195.56522
-129.770415,1000,16278.903889
-233.009041,1000,16298.763495
-76.515875,1000,16382.621593
-175.64316,1000,16400.530205
-695.328701,1000,16489.578739
-248.788627,1000,16505.854478
-570.786,1000,16581.678864
-206.701962,1000,16596.888138
-662.833157,1000,16679.368391
-247.209292,1000,16696.625381
-799.991581,1000,16780.632077
-94.813233,1000,16798.862622
-1017.734784,1000,16887.447602
-249.391401,1000,16905.317189
-697.19552,1000,16999.066477
-172.456436,1000,17016.433349
-981.916255,1000,17098.923211
-144.949123,1000,17119.564849
