# {"t_start": 1621275660.2115822, "env_id": "Fetch-M3-v0"} 
r,l,t
-627.389396,1000,110.965176
-1153.010847,1000,146.92699
-1319.421752,1000,184.50753
-959.972543,1000,221.210463
-977.19115,1000,260.636718
-1133.274691,1000,299.876147
-584.812571,1000,337.622714
-1069.928023,1000,377.847792
-568.123332,1000,410.766551
-784.009331,1000,987.078574
-562.129087,1000,1020.865205
-755.984095,1000,1055.48042
-694.096119,1000,1088.310709
-647.93153,1000,1121.851052
-782.107925,1000,1155.551121
-590.266859,1000,1187.193871
-558.378351,1000,1218.211397
-618.955951,1000,1248.018789
-626.106747,1000,1274.102764
-564.004034,1000,1806.293279
-676.398477,1000,1838.249409
-745.485468,1000,1870.305901
-565.941079,1000,1902.503553
-610.792073,1000,1932.763048
-605.201359,1000,1963.727248
-597.597191,1000,1994.019094
-607.277829,1000,2022.114448
-645.692218,1000,2049.632466
-592.624806,1000,2076.455364
-766.539519,1000,2637.199483
-568.412668,1000,2667.795319
-734.230172,1000,2697.576719
-731.166681,1000,2726.969427
-727.920286,1000,2757.61184
-631.708245,1000,2785.501807
-779.83759,1000,2813.596529
-557.611581,1000,2842.536763
-743.483781,1000,2870.610096
-761.677844,1000,2895.631207
-749.476161,1000,3473.949519
-652.424941,1000,3502.416292
-735.423646,1000,3530.101369
-726.708938,1000,3557.299251
-760.834013,1000,3585.588572
-674.331312,1000,3613.385948
-741.300747,1000,3640.444645
-601.980954,1000,3668.444494
-567.64789,1000,3696.080668
-681.889343,1000,3723.747554
-673.684206,1000,4292.322613
-588.945786,1000,4320.41996
-615.974002,1000,4348.716214
-745.049704,1000,4376.592318
-548.196419,1000,4404.258801
-710.280995,1000,4432.93635
-137.794652,1000,4461.846831
-726.794841,1000,4489.843571
-736.429857,1000,4516.015739
-697.066619,1000,4541.651447
-599.789526,1000,5099.021578
-658.515079,1000,5127.225518
-256.647802,1000,5154.701984
-707.371898,1000,5183.76743
-634.107359,1000,5211.660215
-585.292288,1000,5240.099897
-723.854627,1000,5268.548265
-742.713381,1000,5292.847706
-721.062797,1000,5316.856351
-760.953887,1000,5340.928942
-622.099019,1000,5783.222303
-576.537528,1000,5810.259666
-613.579721,1000,5837.379475
-759.324091,1000,5867.32518
-699.38499,1000,5894.737697
-766.740581,1000,5921.53662
-635.566743,1000,5949.032529
-714.835206,1000,5973.062666
-742.012022,1000,5999.584795
-633.41862,1000,6024.078066
