# {"t_start": 1621263914.518321, "env_id": "Fetch-M1-v0"} 
r,l,t
-526.722915,1000,14.016121
-557.481517,1000,25.278863
-521.626578,1000,73.108298
-768.273862,1000,84.948402
-605.663352,1000,136.127246
-467.842154,1000,148.151544
-762.929538,1000,204.788758
-661.819355,1000,216.911825
-228.398776,1000,276.823775
-749.933123,1000,288.945496
-774.704065,1000,346.707312
-580.853514,1000,358.95068
-666.306711,1000,414.374537
-352.439924,1000,425.207544
-597.444025,1000,472.205666
-868.072274,1000,487.595648
-680.978041,1000,537.788774
-478.452601,1000,548.519157
-885.549026,1000,618.454643
-537.578533,1000,629.705938
-1113.864103,1000,685.874461
-478.651917,1000,696.782976
-401.236926,1000,746.452127
-82.983585,1000,758.874911
-215.135939,1000,814.866914
-73.497022,1000,827.511042
-132.552811,1000,876.501655
-369.138256,1000,886.542555
-292.209821,1000,937.895534
-152.359577,1000,949.165793
-314.820818,1000,998.47734
-188.793977,1000,1010.410637
-456.747923,1000,1062.769225
-251.547947,1000,1076.210086
-236.430142,1000,1123.666523
-99.576646,1000,1135.665719
-200.5826,1000,1192.369352
-311.523882,1000,1203.359874
-279.364249,1000,1259.013292
-284.668373,1000,1268.40516
-280.191717,1000,1318.163547
-332.101484,1000,1328.675002
-995.683014,1000,1390.048903
-85.418135,1000,1401.436377
-180.783338,1000,1451.181015
-387.505635,1000,1463.46494
-153.250098,1000,1519.251819
-71.629293,1000,1530.608452
-115.344082,1000,1583.401897
-287.183949,1000,1595.448531
11.623517,1000,1652.82569
-101.220306,1000,1663.317364
-215.987796,1000,1721.174503
-137.031625,1000,1733.229876
-195.441093,1000,1785.654484
-211.972711,1000,1796.725176
-86.67293,1000,1850.691188
-200.213161,1000,1861.014542
-273.246799,1000,1911.851713
-47.460771,1000,1923.072635
-161.510183,1000,1980.502323
-141.881183,1000,1994.078753
-174.827114,1000,2051.330143
-72.678529,1000,2063.829485
-107.031754,1000,2113.777669
-180.204146,1000,2124.164714
-175.985116,1000,2181.240698
-306.992281,1000,2193.550476
-120.326856,1000,2246.454828
-144.472733,1000,2257.615224
-195.811074,1000,2313.627877
-111.442281,1000,2326.356291
-177.024122,1000,2374.086368
-87.406554,1000,2384.410967
-88.162395,1000,2438.646392
-267.09299,1000,2450.254921
-215.136742,1000,2507.953749
-226.349067,1000,2520.902192
-156.588526,1000,2579.179331
-363.493269,1000,2591.527659
-181.605431,1000,2641.581454
-275.177464,1000,2654.822083
-106.231139,1000,2709.198276
-14.356138,1000,2720.112889
-83.61307,1000,2772.892881
-417.117993,1000,2784.971341
-67.311222,1000,2842.747397
-39.362922,1000,2853.919524
-137.310498,1000,2905.990157
-146.924999,1000,2917.520765
-73.493416,1000,2969.772736
-225.89193,1000,2980.397546
-22.969217,1000,3030.196194
-201.802976,1000,3041.913527
-144.094176,1000,3092.828866
-118.513934,1000,3103.964451
-99.730066,1000,3159.013663
-75.389085,1000,3172.120886
-287.751293,1000,3225.317585
-34.586982,1000,3237.342782
-212.739685,1000,3299.774409
-174.033764,1000,3311.816759
-148.21575,1000,3368.111207
-153.577698,1000,3380.49856
-51.202897,1000,3431.877614
-335.271296,1000,3445.141994
-82.875483,1000,3496.508116
-77.454775,1000,3510.177393
-24.157106,1000,3575.967656
-54.694528,1000,3588.966155
15.569816,1000,3649.451552
-130.76986,1000,3663.875625
-47.60408,1000,3731.207899
-52.028687,1000,3744.370695
-369.495822,1000,3804.752692
-77.335851,1000,3818.882502
5.92827,1000,3880.774902
-524.565254,1000,3896.295258
-131.617734,1000,3964.084765
-123.706589,1000,3977.659307
-235.111926,1000,4039.566005
-116.491994,1000,4051.953179
-91.466391,1000,4114.221174
-243.936909,1000,4127.834754
-228.093459,1000,4195.17119
-51.339859,1000,4208.046397
-124.716062,1000,4274.565695
-264.970306,1000,4290.325837
-46.427105,1000,4347.99724
-19.535041,1000,4361.030723
-154.984066,1000,4427.38452
-164.563127,1000,4441.219796
-27.285822,1000,4498.816111
-34.564743,1000,4510.219457
-109.684796,1000,4567.86072
-260.582282,1000,4580.712652
-19.151927,1000,4639.575196
-88.506077,1000,4654.543953
-104.979874,1000,4714.381597
-70.390975,1000,4726.891241
-80.543244,1000,4783.376805
-106.444654,1000,4796.311239
-37.607087,1000,4852.61096
-155.563844,1000,4865.895716
-263.228455,1000,4926.84231
-39.223914,1000,4939.293473
6.969332,1000,4998.833665
-96.071146,1000,5011.572054
14.474129,1000,5073.164742
-116.025818,1000,5086.272722
-34.501624,1000,5148.460289
-164.994517,1000,5163.241467
-30.097407,1000,5220.506098
-55.652265,1000,5234.892507
-52.969369,1000,5296.211847
-91.960294,1000,5309.613489
-347.715178,1000,5374.368437
-121.551096,1000,5386.087909
-186.212907,1000,5451.654518
-277.700968,1000,5464.336815
-102.44361,1000,5528.657525
-24.93711,1000,5540.252714
-10.613914,1000,5602.436644
-321.682529,1000,5617.442183
-794.058075,1000,5687.742763
-197.677828,1000,5702.828199
-168.8802,1000,5770.979287
-279.499951,1000,5784.228421
-74.895993,1000,5851.224572
-45.353073,1000,5864.634743
-120.15159,1000,5924.941851
-19.684365,1000,5936.360653
-133.541259,1000,5996.517895
-180.013226,1000,6009.053483
-67.683787,1000,6070.255577
-173.386838,1000,6081.165649
-203.898781,1000,6148.843984
-198.229288,1000,6160.744778
-426.01465,1000,6225.975451
-564.063996,1000,6236.993491
-467.805649,1000,6296.230625
-48.596992,1000,6309.95424
-264.479595,1000,6380.390108
-305.67328,1000,6397.35279
-338.039395,1000,6452.921936
-51.422317,1000,6468.815459
-318.762089,1000,6534.652363
-64.288575,1000,6547.222126
-35.336143,1000,6608.926499
-167.32505,1000,6621.645353
-153.166441,1000,6690.622452
-174.404424,1000,6701.240409
-162.336279,1000,6766.949425
-54.072931,1000,6778.730669
-125.744794,1000,6842.778054
-56.857525,1000,6855.324558
-88.71324,1000,6914.985369
-35.577098,1000,6927.859759
-464.054162,1000,6989.741873
-108.531401,1000,7004.312044
-195.071058,1000,7068.632986
-172.255859,1000,7081.998821
-23.227873,1000,7143.344744
-169.293569,1000,7160.726627
-306.608779,1000,7240.774118
-425.586809,1000,7254.368569
-421.064881,1000,7326.193362
-286.721268,1000,7340.545446
-455.593128,1000,7414.372447
-374.267011,1000,7432.55752
-415.868031,1000,7505.836223
-540.823125,1000,7520.309662
-497.11499,1000,7587.517958
-398.960193,1000,7603.089154
-252.829305,1000,7666.377666
-318.213315,1000,7686.9
-564.021536,1000,7747.96931
-679.111957,1000,7762.628662
-272.419569,1000,7821.129348
-121.179691,1000,7835.822928
