# {"t_start": 1621275664.9038777, "env_id": "Fetch-M1-v0"} 
r,l,t
-721.339264,1000,106.627221
-1090.186412,1000,146.019724
-771.523195,1000,177.937773
-1088.636118,1000,214.878616
-952.484436,1000,253.88893
-971.650694,1000,291.821592
-1005.04425,1000,328.510648
-1041.589119,1000,364.84678
-997.737509,1000,394.861055
-1161.257691,1000,969.131383
-1108.09464,1000,1002.289325
-909.122377,1000,1038.335289
-1011.000319,1000,1073.027536
-782.908038,1000,1108.693728
-1021.483332,1000,1142.075777
-903.85232,1000,1173.140911
-812.222064,1000,1203.276232
-733.100917,1000,1232.225325
-688.767817,1000,1259.378212
-760.772379,1000,1706.356117
-576.000737,1000,1735.793885
-683.943599,1000,1763.923796
-678.172523,1000,1793.124186
-585.035015,1000,1824.489265
-773.638619,1000,1855.287704
-738.423775,1000,1887.130959
-597.922333,1000,1916.106511
-770.395338,1000,1945.830938
-578.086384,1000,1975.089627
-603.758024,1000,2437.013337
-728.129705,1000,2464.380043
-633.074152,1000,2490.077442
-761.052808,1000,2517.659291
-670.589551,1000,2545.146261
-758.455442,1000,2572.638746
-555.109,1000,2602.171985
-762.747729,1000,2631.030321
-633.167552,1000,2658.249313
-676.193744,1000,2687.314319
-786.287866,1000,3169.437419
-649.314123,1000,3195.207445
-676.377264,1000,3220.851615
-567.443243,1000,3244.334038
-784.537966,1000,3269.827131
-713.482708,1000,3296.271221
-591.603317,1000,3322.28808
-777.245602,1000,3348.362066
-718.533611,1000,3375.219154
-750.966278,1000,3401.640474
-739.040906,1000,3894.251924
-694.655719,1000,3919.40545
-568.788013,1000,3943.301187
-778.048047,1000,3967.199687
-605.608613,1000,3992.747624
-763.536954,1000,4017.843343
-582.892531,1000,4041.819829
-731.043773,1000,4066.134663
-643.30744,1000,4092.461634
-595.779369,1000,4117.043479
-773.020841,1000,4608.352549
-577.379052,1000,4634.088054
-671.586423,1000,4657.349676
-745.138752,1000,4681.295133
-611.191619,1000,4704.34177
-603.545213,1000,4727.165351
-746.725879,1000,4748.643175
-700.020863,1000,4771.922576
-733.661321,1000,4793.803232
-599.722304,1000,4816.028525
-668.236849,1000,5293.207811
-695.43583,1000,5318.306795
-615.57093,1000,5343.683324
-592.618435,1000,5368.006978
-586.94365,1000,5392.939813
-629.305038,1000,5417.628448
-632.251873,1000,5443.250175
-617.149601,1000,5468.245801
-732.871959,1000,5492.641848
-763.37028,1000,5515.860226
-623.17626,1000,5967.065258
-669.313322,1000,5992.112035
-645.589188,1000,6014.593717
-581.692237,1000,6037.935053
-750.585122,1000,6063.493904
-641.648943,1000,6087.583039
-589.886995,1000,6111.039598
-583.524818,1000,6135.267962
-638.4221,1000,6158.342963
-747.157906,1000,6179.742775
-657.09673,1000,6625.857332
-761.035051,1000,6650.70895
-616.432175,1000,6674.811627
-691.561036,1000,6697.764497
-590.441232,1000,6724.651792
-747.530332,1000,6748.856329
-753.330602,1000,6772.557146
-599.447251,1000,6795.672172
-591.658322,1000,6817.882091
-775.850348,1000,6840.924608
-618.426225,1000,7281.581904
-606.941591,1000,7306.831914
-617.491215,1000,7332.991469
-765.088597,1000,7358.199787
-558.256655,1000,7383.043505
-590.669158,1000,7408.575654
-743.151191,1000,7432.032899
-652.436186,1000,7455.580755
-693.537221,1000,7479.440665
-774.187718,1000,7504.049534
-663.494346,1000,7932.047328
-770.579968,1000,7956.254057
-743.342768,1000,7979.189603
-794.415122,1000,8003.457783
-728.643641,1000,8029.545787
-663.90362,1000,8055.482125
-583.385682,1000,8081.326785
-569.323779,1000,8107.408275
-659.672741,1000,8134.200674
-783.408449,1000,8159.343979
-774.425256,1000,8582.810396
-574.661214,1000,8605.359616
-683.31139,1000,8629.805428
-717.152062,1000,8655.421505
-577.111465,1000,8681.68435
-694.009816,1000,8708.188433
-765.410934,1000,8733.550341
-702.931296,1000,8758.88621
-572.382839,1000,8784.54065
-738.122568,1000,8813.684986
-562.578921,1000,9265.406045
-637.068487,1000,9287.236714
-688.15696,1000,9310.167723
-629.154941,1000,9332.92171
-670.09834,1000,9356.229401
-761.707444,1000,9382.559123
-633.915373,1000,9408.830792
-619.863661,1000,9435.393005
-665.540191,1000,9461.491111
-731.505173,1000,9487.947423
-667.375734,1000,9938.353325
-639.662556,1000,9961.865056
-729.696687,1000,9983.576751
-779.836065,1000,10006.450258
-582.237529,1000,10028.798395
-683.667838,1000,10051.551566
-737.674455,1000,10074.473475
-753.29095,1000,10098.116402
-635.194061,1000,10123.15712
-643.756867,1000,10147.673209
-671.031894,1000,10612.985345
-764.726769,1000,10635.702934
-741.358675,1000,10660.30909
-776.415129,1000,10685.455882
-604.204527,1000,10707.314125
-644.803058,1000,10729.116046
-718.155472,1000,10754.313291
-603.451811,1000,10778.669986
-686.840733,1000,10803.209316
-587.344244,1000,10828.832743
-722.773367,1000,11302.583117
-576.767663,1000,11328.774494
-613.940124,1000,11355.108388
-718.034448,1000,11382.439134
-744.073768,1000,11408.15887
-589.341567,1000,11434.362548
-711.868666,1000,11462.012152
-554.699496,1000,11488.267844
-773.158813,1000,11513.939462
-581.121696,1000,11541.218955
-609.719686,1000,12016.565738
-702.881669,1000,12042.758815
-696.205196,1000,12066.89467
-754.179956,1000,12092.071885
-573.543786,1000,12117.316248
-650.330006,1000,12141.284437
-738.08908,1000,12165.800568
-605.044914,1000,12190.088117
-750.235973,1000,12213.75169
-723.473027,1000,12238.995679
-571.127552,1000,12727.203378
-743.484811,1000,12756.688974
-678.429592,1000,12783.931995
-731.942645,1000,12811.733758
-756.58337,1000,12837.981296
-770.732967,1000,12862.963555
-567.053284,1000,12888.529953
-568.066526,1000,12913.784924
-637.559277,1000,12937.996386
