# {"t_start": 1621275672.7525823, "env_id": "Fetch-M2-v0"} 
r,l,t
-954.945489,1000,103.783627
-1132.913694,1000,136.684
-610.400839,1000,171.879272
-1080.42821,1000,209.587033
-1038.953076,1000,247.314873
-1009.649857,1000,283.591253
-776.004032,1000,315.722801
-902.584632,1000,350.955883
-868.910341,1000,382.192396
-824.056601,1000,882.007491
-724.646338,1000,905.160429
-935.235557,1000,931.563448
-888.604037,1000,960.085446
-834.285934,1000,990.588894
-839.125812,1000,1021.182593
-795.387379,1000,1050.829934
-727.440293,1000,1079.408779
-726.390055,1000,1109.929989
-628.820593,1000,1137.514441
-732.326657,1000,1566.97037
-714.756711,1000,1588.853124
-638.032643,1000,1609.987011
-579.804179,1000,1633.509182
-583.169413,1000,1657.208104
-747.006951,1000,1681.972777
-768.695372,1000,1707.28377
-759.470687,1000,1734.180307
-776.484152,1000,1761.104958
-734.143069,1000,1790.221784
-693.719989,1000,2268.768178
-565.804183,1000,2289.808805
-573.924555,1000,2312.251383
-751.808948,1000,2333.837294
-730.391638,1000,2355.188102
-783.753284,1000,2378.684843
-763.404936,1000,2402.177243
-572.400286,1000,2424.877024
-778.056769,1000,2449.016855
-748.896944,1000,2472.353632
-737.054857,1000,2977.381502
-604.770025,1000,3000.280902
-714.03064,1000,3021.828768
-763.243806,1000,3044.438049
-738.310403,1000,3065.111389
-727.863225,1000,3085.402174
-652.510828,1000,3108.177213
-756.239042,1000,3131.279068
-592.986485,1000,3154.15777
-588.683952,1000,3177.335831
-742.687444,1000,3668.260256
-768.858965,1000,3691.445058
-591.654784,1000,3714.724655
-759.545864,1000,3737.11728
-580.644179,1000,3759.709611
-555.405124,1000,3781.972455
-751.840469,1000,3803.748445
-587.481158,1000,3826.467526
-692.973036,1000,3848.65272
-726.356338,1000,3872.395672
-748.819527,1000,4343.990257
-669.1176,1000,4368.394233
-600.592989,1000,4392.292975
-741.751178,1000,4416.399415
-588.080647,1000,4440.552831
-599.468557,1000,4463.561515
-772.734702,1000,4487.077217
-769.208607,1000,4509.718509
-654.928141,1000,4532.317269
-727.344424,1000,4554.873433
-782.6441,1000,5017.93756
-725.481219,1000,5042.486774
-557.868182,1000,5067.290066
-567.460685,1000,5091.903979
-555.798178,1000,5116.406694
-739.907433,1000,5140.454844
-643.030147,1000,5164.979972
-758.23097,1000,5189.880238
-556.598251,1000,5213.763284
-736.303335,1000,5237.952237
-623.587456,1000,5680.623325
-591.45937,1000,5703.077705
-752.964741,1000,5725.826426
-658.340198,1000,5748.86298
-697.157126,1000,5772.797886
-583.024817,1000,5797.786627
-747.202824,1000,5824.655427
-740.3235,1000,5850.639364
-630.499602,1000,5876.704062
-578.477435,1000,5901.305985
-711.220469,1000,6355.285798
-694.134074,1000,6377.027474
-568.917178,1000,6400.642364
-649.906247,1000,6423.955803
-745.248408,1000,6448.82164
-542.808066,1000,6474.605012
-532.559495,1000,6498.83125
-448.266035,1000,6522.781718
-440.597007,1000,6548.788078
-444.785345,1000,6574.580309
-458.066322,1000,7033.294815
-588.427776,1000,7056.936198
-539.000279,1000,7080.031605
-534.635923,1000,7103.343118
-571.697748,1000,7126.492732
-538.802764,1000,7150.015963
-662.251603,1000,7174.525277
-460.95482,1000,7198.040978
-632.938108,1000,7222.625003
-595.274488,1000,7247.531465
-650.429596,1000,7718.674941
-443.904227,1000,7741.294408
-651.124925,1000,7764.178647
-493.255121,1000,7786.447402
-440.715652,1000,7807.70555
-469.912325,1000,7829.37938
-490.771894,1000,7850.494496
-690.132793,1000,7872.802411
-690.392849,1000,7895.858093
-445.441041,1000,7918.232684
-602.871146,1000,8384.759539
-473.089429,1000,8407.112663
-622.904747,1000,8429.724267
-663.435135,1000,8451.259277
-579.676301,1000,8473.212784
-673.044866,1000,8493.979206
-682.871113,1000,8515.183039
-647.529388,1000,8537.280739
-471.385826,1000,8557.753942
-437.833995,1000,8579.920924
-622.126842,1000,9071.579289
-644.040244,1000,9094.508932
-501.243036,1000,9116.917654
-672.458222,1000,9140.137204
-681.246763,1000,9163.46171
-724.878351,1000,9185.956184
-697.7657,1000,9208.402884
-505.564098,1000,9230.976005
-587.581468,1000,9253.198375
-467.849739,1000,9275.057647
-645.721725,1000,9744.893939
-666.068715,1000,9769.297568
-675.589003,1000,9793.509124
-542.939591,1000,9817.254649
-457.83702,1000,9840.551649
-504.103524,1000,9863.879228
-699.75022,1000,9886.861442
-713.011735,1000,9908.671093
-409.026999,1000,9931.748764
-430.105679,1000,9954.020265
-490.801488,1000,10419.439288
-672.474435,1000,10443.924296
-505.202777,1000,10468.798971
-453.808797,1000,10493.122114
-683.10282,1000,10518.270772
-492.244296,1000,10542.373372
-561.977048,1000,10567.386904
-436.22905,1000,10591.554011
-699.836296,1000,10616.154634
-440.33005,1000,10639.281579
-684.293405,1000,11110.522987
-458.547441,1000,11135.980278
-664.038817,1000,11161.642134
-542.922467,1000,11186.357166
-411.708311,1000,11212.766546
-651.479007,1000,11239.122424
-489.397452,1000,11265.914162
-521.480239,1000,11292.883179
-699.023805,1000,11320.382414
-419.149525,1000,11348.094213
-438.740281,1000,11865.846214
-651.865114,1000,11894.19823
-516.129494,1000,11923.469872
-443.141843,1000,11951.75261
-535.894795,1000,11980.294753
-701.064014,1000,12006.829932
-681.183734,1000,12036.160248
-410.401677,1000,12059.352048
-657.856428,1000,12084.917104
-586.998032,1000,12111.100754
-654.295349,1000,12629.651545
-471.928838,1000,12658.690051
-682.784357,1000,12687.240887
-635.869875,1000,12716.50739
-430.827001,1000,12746.69064
-658.485216,1000,12776.050982
-490.40459,1000,12803.142377
-458.334548,1000,12832.769361
-666.385095,1000,12860.337512
-705.396909,1000,12886.617761
-477.420773,1000,13399.101955
-637.198819,1000,13426.762492
-692.213431,1000,13450.387924
-437.270596,1000,13476.511614
-656.026172,1000,13505.173373
-431.8988,1000,13535.55274
-614.188325,1000,13564.896945
-657.669396,1000,13593.758453
-683.097587,1000,13623.391649
-520.700324,1000,13654.884829
-586.993184,1000,14148.80791
-563.481799,1000,14175.50298
-507.706564,1000,14202.223481
-621.419265,1000,14231.015324
-584.08061,1000,14258.856431
-683.153536,1000,14287.860506
-689.483269,1000,14317.573622
-692.239654,1000,14346.657717
-431.330998,1000,14375.262796
-623.795478,1000,14405.103205
-646.350304,1000,14915.051437
-557.202869,1000,14941.443815
-414.733763,1000,14970.106491
-481.436642,1000,14996.486584
-671.457178,1000,15022.804955
-666.418643,1000,15050.800954
-603.010507,1000,15078.444888
-675.094194,1000,15104.965029
-627.491564,1000,15134.399574
-670.319387,1000,15165.535242
-476.945882,1000,15689.577667
