# {"t_start": 1621275655.0121748, "env_id": "Fetch-M1-v0"} 
r,l,t
-525.802694,1000,100.456045
-1100.174761,1000,134.074464
-703.728157,1000,166.75264
-966.39334,1000,204.528318
-738.79219,1000,238.659229
-509.038109,1000,273.661159
-647.686582,1000,307.338883
-740.482432,1000,338.926944
-597.13445,1000,373.992718
-632.775557,1000,859.387576
-584.172783,1000,882.26819
-780.809578,1000,904.676315
-566.457391,1000,928.289681
-563.170733,1000,953.61932
-729.391729,1000,980.376251
-658.70087,1000,1008.787181
-747.594024,1000,1039.252214
-1239.902666,1000,1071.069127
-714.905905,1000,1100.166869
-649.642049,1000,1554.673117
-626.325033,1000,1576.859516
-578.746372,1000,1597.905229
-593.791047,1000,1619.822797
-742.535282,1000,1641.926397
-627.775269,1000,1664.912243
-585.720124,1000,1689.277157
-765.725325,1000,1713.698093
-575.978847,1000,1740.338369
-574.94776,1000,1767.403598
-549.286801,1000,2268.879044
-764.051937,1000,2290.38151
-772.90091,1000,2312.99014
-580.179716,1000,2335.044317
-586.361246,1000,2356.900706
-585.25451,1000,2379.018621
-984.727521,1000,2403.497315
-723.463258,1000,2427.001207
-786.447221,1000,2451.204907
-727.057077,1000,2474.69305
-544.565096,1000,2991.374831
-595.266454,1000,3012.144827
-548.398836,1000,3033.552175
-667.83092,1000,3056.053429
-726.538225,1000,3077.762003
-726.838754,1000,3098.906456
-655.272235,1000,3121.060054
-1060.214052,1000,3144.625247
-767.443413,1000,3167.074031
-518.530987,1000,3189.739478
-605.345619,1000,3691.758081
-736.140196,1000,3715.362549
-754.089144,1000,3739.716604
-751.911884,1000,3762.7426
-677.327985,1000,3784.818983
-568.369919,1000,3806.86667
-671.22263,1000,3828.147207
-656.0152,1000,3849.963805
-676.782736,1000,3873.002853
-909.539708,1000,3897.042988
-585.327568,1000,4365.625544
-572.302598,1000,4389.555939
-620.618301,1000,4414.414419
-612.185693,1000,4440.195166
-756.959021,1000,4465.561232
-695.270984,1000,4489.080923
-708.210253,1000,4512.797714
-1193.463546,1000,4535.402946
-606.933088,1000,4558.682071
-564.453886,1000,4581.836667
-592.661575,1000,5038.567118
-656.672149,1000,5062.247924
-610.234932,1000,5088.276042
-769.447071,1000,5113.713219
-613.875019,1000,5138.272183
-789.610213,1000,5163.1592
-891.153319,1000,5194.468262
-770.718289,1000,5218.626941
-746.936164,1000,5243.858583
-697.568821,1000,5269.017189
-733.996649,1000,5723.795618
-593.369007,1000,5746.357268
-561.776401,1000,5769.858616
-748.4225,1000,5795.407388
-555.911501,1000,5821.431323
-629.107613,1000,5847.070688
-617.226957,1000,5873.101863
-578.447296,1000,5898.567834
-624.89797,1000,5923.948979
-760.975184,1000,5947.995014
-718.732586,1000,6386.086047
